Porifera    	Nematodes    	Arthropodes    	Platyhelminthes	Tardigrades    	Cnidaria    	Annelides    	Echinodermata	Chordata	Ctenophores				
41439	9655	8115	14985	2234	26814	0	4508	7608	10612				
40702	7893	8311	0	5675	36049	0	5312	8774	0				
40044	16602	12635	13150	0	24405	9630	11185	12162	736				
37604	1628	9569	0	0	22198	0	6083	495	2319				
22246	330	11708	0	3315	19188	0	11512	5120	6583				
44145	6188	15386	40	0	10372	8210	0	19948	939				
29109	1019	3516	42	1747	5745	3420	19972	14929	0				
37938	15089	920	51	8909	2379	641	17460	28027	3935				
36274	11101	911	55	6561	13688	3695	0	7581	0				
0	0	0	161	0	0	0	0	0	0				
0	279	1993	10686	3795	31126	9706	21020	6371	0				
42040	350	13946	8075	12433	35922	0	1932	7641	7210				
44113	19606	815	199	6808	11348	0	1559	9721	0				
33356	932	6109	244	8780	19235	5722	5451	9458	1053				
35037	0	2569	4828	0	7083	7471	6716	14799	13944				
33333	10992	15385	402	10612	24077	4634	14143	3015	2256				
37514	0	0	464	0	6499	3964	15770	4518	6846				
44227	19940	11731	488	2365	11570	333	4656	13047	0				
43353	1830	883	13212	0	40271	0	9736	7561	15899				
32484	0	8493	556	1383	32279	5405	7553	3575	0				
43470	18071	11936	559	10	11806	3154	7707	6290	0				
37890	9425	370	592	1294	17384	1632	3134	19924	14220				
24491	0	0	2255	0	11015	8932	1842	7009	0				
16425	0	5307	3072	786	2267	10502	7478	7292	4353				
27258	11850	1250	4698	7078	14547	4854	1705	10098	14400				
23214	4993	4795	13031	247	10530	5150	6761	8076	2954				
35260	16164	0	815	3684	8276	0	14762	2696	14760				
38664	0	7512	9708	1084	9508	3313	14767	1417	5131				
37811	18004	1071	875	0	39276	159	12055	1461	3274				
40828	17740	3007	937	103	36760	0	18774	5477	0				
0	17470	1171	12344	4748	15860	0	12111	10542	9536				
35765	8129	0	9607	0	33941	1852	4878	6859	1021				
41135	581	4915	952	6813	22173	9274	10231	8358	609				
28328	0	0	1032	204	32495	2446	6041	15456	0				
0	0	0	1377	0	0	0	0	0	0				
0	3118	4626	2118	1628	0	365	0	0	0				
25179	2138	9968	5306	1716	33542	4101	5927	11166	14467				
32875	18477	2859	2041	9359	16556	0	3503	8596	0				
34343	0	1932	2652	7754	25409	284	8540	1144	7610				
31184	0	9579	6934	10348	27350	1117	19587	12185	14883				
0	2113	0	2663	10122	24151	0	11686	13314	7331				
42536	13740	2609	1609	1743	7497	0	4992	9802	13354				
41259	9318	1795	1625	7473	32773	3224	12510	2439	13500				
28282	5380	2412	11305	3586	16780	0	9524	11321	1863				
35254	3321	8778	13404	2029	0	2125	3256	2060	3410				
43601	0	0	1818	0	14364	7127	14001	0	222				
0	15369	10603	1888	9404	38792	6900	19290	29613	0				
25002	19035	7007	1945	7335	22594	2770	2365	3128	15669				
29861	17411	1790	13035	12674	34650	0	14647	12282	7666				
24601	7320	6461	1995	2759	13604	0	2190	14203	5374				
0	0	0	2055	1857	21478	0	13615	13235	8750				
29413	17718	0	5382	730	20352	0	14	3490	9330				
27339	15289	6638	7455	10306	20570	0	7972	3144	0				
0	12811	2067	2998	0	12186	0	433	9628	15272				
0	0	0	9890	0	8477	0	0	0	0				
38356	0	0	7954	0	39386	0	9799	14449	3422				
0	16649	1334	2587	0	16385	7472	14586	7673	5990				
29877	10480	3460	9416	8605	18865	3637	11242	13341	8400				
28483	5854	7677	12260	0	0	8719	17642	0	5925				
40016	16324	6251	9637	0	7148	0	557	11466	5005				
25561	13004	10106	3084	8830	40396	3147	17545	4497	5110				
39676	0	0	8655	0	0	0	8416	16095	10633				
827	20492	4873	3202	6840	14985	2466	443	4273	7267				
3098	4585	10881	3222	7616	19346	5941	7275	7901	12948				
26827	0	0	14086	0	35585	0	10694	30592	925				
32274	0	0	10968	0	11149	2030	1956	0	0				
0	0	15412	5941	7789	52	4897	11970	793	4622				
18691	0	11219	8147	10849	39656	6605	18258	15582	1714				
34796	16931	8506	10050	10033	39978	10694	7421	8340	3322				
39884	2608	8385	3859	10244	18513	6670	10104	14345	12238				
34894	0	11854	8495	7783	24708	0	120	2187	0				
19537	3800	7375	3996	7046	21050	9569	18985	7518	6511				
22593	1858	8076	5193	9015	21456	0	17959	17057	14267				
43855	19069	8341	5729	10066	29280	2135	13913	15198	5956				
44335	18714	5186	4426	7000	28225	0	1301	4692	1016				
0	12933	0	11778	0	0	0	0	15688	0				
30870	0	5775	4614	0	35779	2591	12294	5973	11607				
0	11767	4823	4680	4023	36630	7910	8319	2753	0				
20330	14748	3857	4706	6421	27767	0	15207	12309	0				
0	0	12695	4714	1649	14975	6662	20196	0	13574				
35746	0	14151	4966	4578	19540	0	18489	11144	0				
0	18810	0	13096	0	6574	8538	15312	14657	0				
32734	7746	1114	8100	0	14401	3889	16835	13391	13701				
36080	0	2757	5101	0	5254	5688	14528	10238	4967				
43719	9372	4035	5177	0	0	0	9508	162	0				
23873	4445	9208	10086	0	38548	99	7151	19142	0				
0	13318	13615	5856	0	16051	0	12284	1460	11210				
40722	8317	0	14635	0	17696	8724	13703	28952	0				
37249	0	11155	5666	0	21408	6735	10792	18874	0				
30434	17067	7071	5738	5796	6552	6157	17561	5543	7214				
39899	13688	9120	13636	9192	22289	10844	16886	0	16140				
0	402	1014	6125	0	26706	0	1994	412	0				
0	0	5861	6338	8525	0	4858	2665	9199	0				
35995	1035	14031	6569	886	28740	413	18485	12932	12932				
21013	17110	1860	12029	10600	18203	1052	15474	5317	360				
0	7813	5264	6674	701	21221	0	10981	11104	806				
0	0	0	6815	11957	0	6903	17848	17508	0				
29989	16449	1587	14121	9867	21361	8448	3488	3937	11007				
27492	1781	15360	6964	0	7704	5745	10741	67	13593				
38808	3316	3846	10284	535	16090	4496	7989	527	9018				
26765	8491	8971	11763	10104	19116	7161	17138	7335	4581				
32859	17751	4855	7077	10653	0	9526	18533	14097	5794				
16114	17948	8017	9838	7055	34113	6673	14798	15779	12889				
42128	17961	8500	7504	0	4960	8389	2196	12723	9195				
35137	381	0	11521	0	23887	0	13584	6999	0				
39849	2664	2469	8032	9350	32441	0	0	5222	7976				
36291	14867	892	8422	4115	11996	29	16871	3041	11678				
35753	11105	2275	8469	10581	26026	951	19395	487	14930				
30907	9787	0	14318	6989	17186	0	3733	4778	0				
0	9819	1128	8584	3241	0	8949	20609	322	0				
38822	16882	5586	14055	5832	26337	6052	13654	14892	8006				
29888	12639	2228	8621	0	18995	6687	8939	14595	7400				
24919	15637	10107	9237	6615	33111	9243	18071	12206	10258				
33950	13329	665	12638	4976	35533	2987	12043	3650	8361				
32939	3621	8820	9358	5527	502	0	9703	1119	9728				
34142	6668	1847	11499	279	2522	5010	12544	501	9549				
42535	0	13386	9446	0	19476	0	17028	14389	1481				
0	12975	10576	9576	10062	21984	1617	10707	14697	306				
28239	12376	5585	9729	7254	1272	2630	10633	3322	0				
37546	18666	9896	10774	10604	16620	388	20074	4681	0				
34451	463	7283	10495	6995	24574	4429	4855	1835	6967				
34842	0	0	15116	0	23804	2636	16360	0	10225				
0	4730	5175	12217	9009	24500	0	17078	18223	15535				
42632	0	2602	11603	4043	23192	0	6261	22986	6964				
0	12507	13100	11271	12620	26000	6447	20485	15129	0				
41363	19994	5015	14669	6063	2044	367	1967	6164	5119				
0	11407	0	13353	864	20831	3346	13216	15986	0				
16732	7921	6822	13422	9981	1947	0	13794	7481	0				
37213	13462	2949	11042	12375	4906	9315	16249	3253	3541				
33392	16973	15300	2604	8783	6310	2813	17330	1562	5360				
30021	16298	7218	4980	142	13373	195	13976	449	10008				
40812	7003	0	0	256	27175	2523	0	28147	5786				
0	11791	0	0	259	27150	6989	17019	12820	0				
41063	2666	2050	4230	292	32654	0	10914	6019	10905				
43964	10809	2001	6308	333	28019	2455	336	8660	0				
0	16285	7583	9959	441	4700	10142	14012	25124	9131				
36130	0	1314	0	3415	4047	0	5964	15639	18				
42246	4761	9732	1964	2273	2322	0	3579	6359	1790				
37480	12808	12224	13119	739	928	8884	3000	15079	0				
42065	18719	5275	4054	11232	21107	4215	351	17613	4939				
0	0	0	0	2915	0	0	0	0	0				
23847	0	5611	2341	757	10897	3429	11249	1229	6905				
40724	1595	1195	8331	7008	30174	0	2935	1909	0				
42510	2377	6148	0	11609	75	6165	18670	8664	5384				
42144	18793	4400	0	5397	25889	1497	5654	10756	13832				
43343	7015	1161	5612	4340	569	4808	7696	10473	14402				
44213	3942	4538	0	4818	14512	5070	1689	9847	1144				
38442	14746	954	11664	1219	13026	0	7443	4449	10440				
0	0	6859	0	1436	16245	0	343	14829	9370				
32932	1700	3054	8177	1495	15007	8781	5212	340	9664				
41195	104	570	715	6293	20838	636	15328	8532	7035				
42059	17627	7208	14172	1726	37097	1908	9727	3264	1340				
0	6512	9837	0	4317	0	8120	8662	30135	0				
28649	7679	10151	9592	1763	13516	1584	4105	2539	16477				
42303	4644	4884	11576	6457	11506	0	3729	921	12253				
36573	19086	2137	5196	1788	4979	2048	11950	15699	15672				
22165	15292	9674	633	1811	0	3693	5287	1600	9327				
37284	18950	6581	3734	11950	10119	8872	20130	5535	1008				
0	16842	3890	12425	8275	14702	107	3495	13273	0				
41066	12827	7338	9548	3506	9943	4068	14516	3073	5796				
31222	11659	8458	3015	2072	26213	8032	16909	2288	0				
37299	19625	5042	2982	2079	1122	0	16855	1996	11339				
0	13934	0	0	10813	12647	6858	0	0	0				
27007	225	5678	0	2233	34140	2278	6207	6341	15133				
29143	20484	2136	1236	10467	10077	6325	19643	23149	10245				
39929	8969	7052	14846	2251	27135	6902	15113	27297	655				
40626	252	10929	0	11021	18973	0	3358	11745	0				
42585	17105	2628	14376	10356	7034	2349	5631	1954	8303				
16015	18637	14016	14413	10315	34842	0	18558	5378	3738				
35953	14103	9923	5712	2437	6848	7526	15966	15234	0				
38711	0	5981	8494	2545	2804	0	600	4302	13106				
37810	18042	6702	11513	2671	31963	10426	17910	12219	13088				
34145	3111	1806	4162	7407	14243	0	19812	19720	15708				
0	124	0	0	2758	0	8691	0	0	0				
0	0	0	0	7794	0	0	0	0	0				
40225	7727	1689	11798	2816	420	7859	3542	6818	6489				
37804	3054	3300	8106	2863	27531	4973	18257	31261	1450				
43388	0	3446	0	10399	657	5186	5709	6826	0				
26110	3879	2068	0	7857	27837	0	15942	5353	171				
0	15415	1176	1773	4879	0	0	7193	13826	0				
23425	9224	1652	1053	10804	448	9823	11178	3239	1114				
22335	3811	14399	0	10171	0	8359	18861	15100	0				
25763	0	8031	4812	8752	27670	6812	15630	17408	15913				
26140	11629	7432	1051	7493	0	200	763	3287	15897				
43835	8119	2551	3983	3878	26669	6253	20806	1580	7469				
27064	11552	0	13517	4264	2179	0	4825	11931	1629				
44102	0	0	11323	9114	1178	10905	3852	3179	8262				
36494	1562	5754	6427	4893	1313	1515	6089	0	10115				
43507	1891	11709	2214	12066	2037	7336	9711	589	15540				
40679	1744	9772	5513	4787	35958	1245	21082	3690	2347				
14578	7775	22	3906	7540	7141	2962	14106	10199	0				
22065	18214	3310	8989	5028	12839	8050	9163	9466	0				
44068	5379	11215	0	5036	39222	7004	7512	4958	3257				
30305	14947	7761	1988	5363	14485	0	21037	4137	14707				
34345	18615	3264	0	5109	18920	0	16396	0	2575				
27849	10447	15338	7008	5111	22496	4388	3873	4307	14365				
37183	9313	4746	6387	5491	0	0	8288	19193	8808				
39682	16115	8265	12023	11578	0	6705	20802	1854	3622				
34141	19538	8892	9400	12368	25906	8159	14539	10351	734				
42771	6514	8997	12804	5603	0	2039	6765	5418	411				
44201	0	7400	13625	5631	1388	9593	143	17271	0				
33688	1929	4144	2916	9170	10760	0	12033	8896	14336				
43646	3042	4738	15117	10451	39825	5270	16849	2762	2053				
32897	13393	5909	2258	9071	27553	9172	10692	103	4108				
33772	17575	14081	13744	7156	7076	6369	13095	14088	13463				
43760	9370	0	5128	7653	14964	4351	16676	15600	8515				
36236	12184	8677	533	12389	5559	0	1975	4280	7018				
27009	4797	8774	4823	7589	27579	6128	11941	12925	0				
23772	17427	1319	3607	7831	19727	8743	2805	16122	0				
31196	12089	9433	0	9875	9824	4771	19586	19926	760				
36272	9593	0	0	7997	0	1164	19330	16348	11513				
30087	4796	9818	9639	10109	40196	0	1434	847	14208				
39660	11129	912	2624	8727	25117	0	0	10288	10629				
41036	15423	1004	13406	12234	640	492	20185	10946	3128				
41704	13376	0	13205	11758	12034	0	16908	19360	12449				
27555	1354	9471	0	11777	5450	1176	5609	1843	16243				
39224	6422	9513	3572	10392	12793	3517	4815	3410	8807				
0	0	0	0	9435	28436	0	10359	0	0				
21027	12375	9160	12362	9962	26683	0	15723	29684	0				
0	1737	10788	4621	12586	40059	4991	8458	3948	0				
32869	0	11846	2326	10354	8302	10227	11799	9330	10389				
22388	2682	12854	3339	11116	2703	9192	11998	16591	12888				
31037	0	0	8909	11910	6777	802	4122	10919	0				
0	14279	1260	0	11506	39163	7206	8903	1679	0				
33634	19561	4558	0	11610	39182	6806	4379	9695	95				
33063	0	0	0	11704	11286	2740	558	18978	14166				
31576	15818	5911	4599	12561	7628	0	17188	6185	8774				
0	0	0	0	0	0	0	6979	12967	4261				
0	0	0	0	0	0	0	0	0	15102				
0	0	0	0	0	0	0	0	0	3868				
43431	6790	13379	7693	1644	6517	4703	19726	4871	620				
0	0	0	0	0	0	6402	0	0	15409				
0	0	0	0	0	0	0	0	0	15401				
30049	13617	961	337	3103	26788	0	16838	5554	14335				
0	0	0	0	0	0	0	0	0	5607				
33585	12021	8206	4379	4729	16798	5393	15559	8085	1356				
30585	18661	0	0	0	35182	3184	12288	1946	12438				
35967	3600	8036	4572	10667	11775	7064	14230	13014	1501				
0	0	0	0	0	3718	0	9888	0	15939				
42014	0	0	0	0	22279	5406	12075	14918	1723				
0	0	0	0	0	0	0	0	0	9455				
0	0	0	0	0	0	0	0	0	5346				
44006	11617	0	0	0	37241	514	9068	15269	2809				
43833	0	0	8730	0	9074	1895	11887	0	12554				
0	0	3344	0	8546	1638	0	0	19740	3009				
32520	17561	1870	0	5608	1631	359	6819	5054	3981				
27248	0	3375	0	0	7533	0	15763	24776	16266				
29513	14137	850	4718	0	3069	5912	8581	6243	11413				
13550	0	470	0	0	13133	8871	12695	100	13339				
34457	20099	134	0	0	38354	2560	14919	9184	16282				
40929	18560	3502	7411	8668	12901	8043	16447	7790	0				
36201	0	4433	11061	0	182	8299	13498	11512	1958				
0	0	0	0	0	18035	0	0	0	0				
33739	0	2825	0	0	34399	0	18352	6088	4483				
41367	18034	5687	0	11471	433	0	4297	9843	12444				
0	0	0	14286	0	11897	5029	19003	5633	0				
15474	12227	0	6689	0	5671	10742	13132	8659	12913				
31396	0	11264	0	0	39412	4538	16485	0	9116				
0	0	0	0	0	587	0	0	0	0				
42711	0	7580	0	0	35261	0	12563	1390	1559				
42184	4513	5446	7252	8739	662	0	2913	15804	2832				
24890	0	5443	0	10951	27039	9296	9903	14926	7791				
42593	18177	6361	0	0	15716	0	77	817	2534				
0	0	0	0	0	25405	0	0	0	0				
0	0	4562	0	0	6081	0	15237	2188	11579				
32609	5427	5653	12716	8056	24156	7570	7083	1293	9117				
0	19831	6424	6754	4612	905	0	14420	0	8459				
0	0	0	0	0	927	2891	13749	0	1894				
30006	230	1585	11737	0	959	9395	18820	17463	1116				
33412	18992	4613	0	11553	5320	4863	5781	5026	0				
35998	554	0	165	0	27482	8350	151	2827	0				
33591	2838	4950	13410	4852	8688	3553	8807	140	4123				
0	6821	175	13632	11071	18106	5930	5671	18412	3127				
42732	0	0	0	0	17076	2132	13044	14360	0				
0	6846	1843	1317	1670	34991	260	663	127	8847				
31931	0	12847	0	0	40078	9847	9386	12561	1835				
0	0	1605	0	3043	35214	2578	0	16057	9656				
0	0	0	0	0	32944	0	4338	0	0				
40992	16901	1131	4584	8942	10353	722	1853	15358	3604				
35744	4766	9295	0	0	10366	10566	7897	14394	14958				
41034	13517	14179	7772	11352	8407	843	2246	7949	0				
0	0	0	0	0	16968	0	0	0	0				
32601	18774	10054	4304	547	27970	4094	4809	11609	9232				
41189	15983	3452	9211	238	24193	6016	3198	2354	9769				
0	0	0	0	0	2362	0	0	0	0				
38514	5155	14250	13	0	35482	3711	20171	1859	12726				
16418	0	11834	14138	0	2247	0	15475	0	6669				
43423	4022	929	1594	313	2389	3282	9993	18371	1696				
18813	15962	1914	11019	1133	2466	1341	4570	6930	0				
0	2665	724	4168	4910	12143	0	8968	16071	3378				
40874	3579	10169	0	6036	25500	1395	3520	15091	0				
0	4134	2258	7988	0	27487	4183	2742	16364	0				
44667	17028	2501	0	3144	18647	241	11967	7037	3329				
43371	6787	9098	10234	4884	2828	6500	2787	13396	4872				
23777	0	0	0	796	8365	8002	19795	11944	0				
37092	14643	8544	13037	0	2925	0	12186	13340	769				
35271	15177	345	5474	11412	25521	0	1001	13163	0				
0	14275	12561	0	0	7659	1994	7699	4197	15846				
0	3627	0	0	0	15456	0	0	17009	0				
41550	0	3178	174	1299	22022	0	14725	4806	0				
42262	0	27	5492	7380	3108	0	11471	12208	9856				
0	3855	489	0	0	27703	0	6702	7288	0				
0	335	10088	5655	8936	12608	5461	15417	12791	2245				
26914	17867	6287	0	0	17689	0	360	4325	10122				
22236	19107	3323	0	0	12262	10191	12377	0	15940				
0	0	0	1391	0	20252	0	0	0	0				
0	0	0	0	0	17502	9611	4901	6254	15012				
42511	0	13448	7639	1262	10711	0	5100	0	5011				
34846	6619	4682	3100	5801	28288	0	16971	4864	0				
0	0	0	0	0	8802	0	0	0	0				
0	0	0	0	0	27940	0	0	0	0				
28536	5393	15241	0	4688	19738	714	2475	5383	0				
0	2985	0	0	0	27329	0	13585	2258	0				
16070	2926	5635	7394	5580	10735	0	739	15078	7226				
33339	1224	8333	188	1687	24119	3202	15052	1388	13018				
41520	0	2435	349	3256	4889	9580	839	2451	4641				
0	0	0	0	0	4928	0	0	0	0				
34406	0	1251	0	0	4939	4556	8818	4225	11542				
27862	10999	11962	0	3029	39647	349	17001	8011	5280				
43352	10835	0	11543	0	5128	0	4715	0	4697				
35794	0	0	3684	0	5130	5497	12276	0	10507				
33355	20418	3633	750	5045	21287	0	20890	31779	0				
38490	7325	2308	8376	5316	34105	4150	8815	0	3336				
28115	18541	6501	14828	5139	34107	7590	13760	4390	9872				
34797	8544	9791	9055	8376	5433	0	2882	14207	1844				
0	0	0	0	0	12040	0	0	0	0				
38680	19020	14024	9145	4036	6276	8400	2390	6948	0				
0	8142	13626	0	2216	15170	0	2007	6120	0				
25578	396	2384	6996	6298	9055	8684	19602	1691	15842				
36215	3046	0	14889	5946	6702	1598	3722	12697	0				
0	15478	4474	0	0	33237	0	19285	0	8108				
0	12002	14895	6730	3168	33294	9464	8694	18802	0				
43537	74	1537	8145	1980	28519	4065	281	785	3851				
25448	14277	7422	1553	0	21370	3712	1700	9560	8210				
41004	0	0	0	8365	7085	0	16883	0	0				
33089	0	0	12171	0	34814	3270	7209	18305	1563				
0	0	0	0	0	7277	0	0	5637	5846				
34823	16886	0	0	4977	11617	0	10333	1359	2879				
0	4647	7519	8478	11795	30995	0	13752	11727	3616				
0	18884	3288	5947	3167	7446	9547	10688	16120	0				
38495	1637	3702	0	5328	7514	0	17249	28876	14167				
32889	914	5155	0	2734	14531	0	2675	9422	0				
33567	18185	1665	3170	10165	8529	0	3133	6149	8931				
27246	9402	10539	5872	10610	7708	9267	14830	5925	14100				
30281	0	6598	5609	9219	7801	3890	10713	31190	0				
23484	9062	13077	0	0	34595	7456	17830	11710	0				
40229	15379	7009	4802	8635	8304	8099	4609	9948	4084				
33509	19747	13947	12691	9468	8422	977	15772	9844	14583				
27851	0	14101	11055	0	30219	10053	7007	4928	14608				
44332	5202	15333	12194	4685	8923	0	5748	12698	6526				
41258	11492	11798	0	7391	12328	9910	0	16030	1297				
28654	0	8718	0	0	39518	0	2109	7762	4859				
40906	7005	5317	0	10401	9151	1610	12646	29307	13919				
28188	0	5639	0	9402	9159	6809	17708	9736	51				
39615	0	3220	3326	2396	9253	1581	9724	18666	14163				
0	8583	2593	2613	0	9254	6742	1598	4575	6765				
28090	1262	338	3007	11472	36592	2128	13766	3454	6244				
36612	6656	0	11560	3842	39836	0	13341	23276	12267				
31156	13648	973	10589	9585	14011	5800	20247	10146	13426				
34857	94	7060	5452	7944	17287	7687	7550	13434	13179				
0	0	0	0	0	10141	0	6006	0	0				
25004	17493	11941	0	0	10266	9397	20005	2307	0				
0	0	0	0	0	10499	5444	5461	0	2198				
40411	18486	11092	8476	0	10579	9167	7901	26153	14511				
39839	17738	7207	3355	9342	10826	10398	5142	10782	0				
20721	17958	6738	0	0	12175	0	11638	6402	13103				
0	0	1646	13206	0	14696	0	19405	1472	5112				
24921	5440	14264	8916	10309	11395	0	18590	13619	3948				
0	0	4945	14922	0	11695	2888	10396	353	0				
33522	0	0	0	0	11708	0	6895	15371	7557				
31951	16007	4994	14684	0	11854	5536	7825	8796	7431				
44071	16563	3725	10393	4285	24475	962	20337	8049	0				
26154	5647	10051	11921	4581	12069	0	16826	31564	5761				
26091	12826	1925	4764	2160	38983	8413	17511	5405	7528				
35510	18226	4295	5415	1292	38758	4269	4854	12235	12541				
36604	16466	1024	3157	1060	33225	10672	15263	11711	9602				
26122	15318	7481	13186	3615	12840	10903	7381	4866	0				
25416	16895	2581	810	7058	12882	5235	1663	10241	5935				
40872	5345	2789	6420	12077	12947	10857	8141	5575	7294				
41661	14012	2559	11230	7183	33454	8083	13849	2974	5054				
24004	0	0	0	0	13174	6964	4249	13289	3916				
21084	1234	1830	7327	12173	32806	33	5760	5060	0				
36125	3149	2660	2351	12293	37891	0	20099	896	2699				
44297	0	87	0	0	13639	3489	17298	0	0				
38760	19118	2257	943	11008	13648	137	12410	6486	4624				
42694	1223	4656	8846	12725	22009	0	0	9334	4721				
35286	13905	0	13231	2949	24670	6620	12617	13640	4466				
28101	0	14955	0	0	14585	0	14932	12050	6365				
38391	7105	14331	0	6752	36173	9125	20853	234	15262				
41873	0	9488	7824	0	33893	4737	16496	2471	6187				
0	4177	13458	10105	0	26809	7175	20199	4945	0				
36414	0	14638	0	0	32361	7163	19036	27369	14645				
33390	0	5773	5227	11078	15332	3783	16467	16827	4658				
28091	7948	1123	2283	11382	15412	9556	14399	2166	15123				
38529	6803	8443	1679	0	27609	4540	9535	4124	7893				
31343	0	6231	11225	2118	15587	2374	20003	170	332				
0	0	0	207	1249	15708	9086	20991	19854	9222				
37877	7837	8507	2538	9626	15990	0	11181	5031	11606				
34257	0	0	11176	0	16862	5107	6285	6535	1988				
37119	20407	11479	0	12292	27105	0	6488	3259	8077				
41401	13131	2745	0	1421	17148	10220	20248	11917	8070				
32106	0	6578	3774	0	17423	4134	956	1364	770				
28479	11393	7054	11905	4807	17555	7720	14198	5042	10310				
20668	17429	9411	11462	0	17572	0	14519	5422	10885				
0	13885	0	0	11427	20447	8300	751	14069	5916				
43892	6941	1318	9991	345	26828	5953	7105	13287	11477				
41385	10716	2511	14023	0	32277	1588	17443	14800	358				
39134	17813	6460	6991	6957	35843	0	10665	14218	8491				
37530	17749	5979	342	2145	18120	49	1977	9023	6341				
29494	319	5195	544	12040	32995	0	10154	1999	12268				
32735	85	1897	12275	8604	32467	751	11888	11282	5167				
39876	5208	10598	131	9845	18522	6071	6103	5212	1813				
33501	4874	6293	7657	0	18594	8079	12615	774	0				
38331	12300	6783	2675	10554	27637	1674	4633	9881	2955				
35047	4965	2041	4458	8118	19122	5127	12795	3622	11265				
0	0	0	0	0	19190	0	0	0	0				
32462	2916	3913	11612	8237	19267	0	1426	13150	178				
0	0	0	0	0	28020	0	0	0	0				
22803	17282	8805	13204	3716	19523	704	10848	782	11493				
0	0	7017	0	12058	33073	10654	5306	5434	0				
40758	19766	8830	11167	5646	25194	5739	545	824	9676				
0	0	0	0	0	28444	0	0	0	0				
27350	786	3770	612	4312	19674	0	14805	493	16350				
0	13251	6486	0	12277	19948	69	11613	7816	1822				
26120	8948	0	1561	0	20238	7011	7437	6374	0				
36550	0	612	13199	5856	32594	8225	20452	5791	2767				
38795	2417	4861	9288	10854	20298	405	12892	2176	8809				
38735	0	4394	689	5778	20867	363	688	6861	14474				
0	0	990	9248	0	39814	0	16669	1058	0				
0	0	0	0	0	21320	0	14455	11622	0				
15641	18889	11421	7617	7387	21757	471	2508	200	14349				
33643	0	0	5115	0	21902	9013	5073	0	5848				
27305	17368	8907	12452	4171	31581	0	527	3415	7812				
20047	18951	7386	11685	6393	22349	8567	17588	10122	0				
29986	10272	3091	8605	6691	23177	2766	5690	514	8646				
33568	20196	5401	9258	10741	22544	6308	6343	15471	10676				
0	2400	5657	11847	6130	33785	2511	9042	15382	0				
0	0	3668	0	8981	22891	0	3728	10952	0				
28111	0	2027	1806	0	22983	7865	13107	15522	5575				
33635	19254	1783	12102	8067	39735	2592	0	6637	13262				
19908	9244	10117	4728	0	23409	0	8452	0	13979				
38143	13243	0	8087	2275	36715	0	4922	13675	8517				
42631	19288	3387	5222	10881	30053	4967	3630	4	11053				
0	19031	0	6395	1926	35976	0	20150	9059	6113				
0	0	3247	0	0	23756	0	7387	14431	0				
34873	20502	7701	8185	3717	39152	0	11571	7809	6624				
38642	7052	1683	8905	4164	25099	310	19487	5861	4394				
28951	8305	4822	0	0	39243	2461	11771	1125	0				
38534	61	0	0	0	26044	0	18035	26216	15874				
26132	12710	8228	5268	0	26362	0	12612	5069	0				
22808	1748	8891	13668	2357	26383	2949	10944	7444	6076				
39975	8865	9337	2236	1214	26698	5003	16459	8543	3131				
40740	11044	9817	6433	2483	26945	4108	20308	7801	1060				
44246	7605	8659	2951	0	27063	3774	16539	9597	15054				
28691	10438	5702	877	8102	27301	7559	18618	5145	11408				
37133	0	0	0	7403	27745	651	12469	0	0				
38626	4641	14023	0	5372	39744	0	11018	6927	2625				
39724	16864	14619	10996	8596	28037	0	9280	16798	6085				
39232	16783	2396	7326	10589	28116	10800	7488	23787	4271				
0	0	0	0	0	30522	0	0	0	0				
0	0	0	0	0	28878	0	0	0	0				
25682	7842	14180	1136	10161	31146	0	14899	5841	4366				
43316	15836	6969	14797	3921	31291	4433	7694	9778	6139				
27060	1918	3960	8315	3257	33917	2017	11863	2903	241				
35290	20319	1987	11236	2684	33100	0	7265	14213	14947				
0	0	0	0	2374	32324	3686	18130	19722	0				
42256	18213	5508	6876	9871	39947	8177	18477	3550	15544				
24283	11763	8268	0	12574	6256	650	7111	6611	1406				
0	8503	230	0	0	24363	4994	16761	3463	0				
37207	8796	6742	9090	1822	23246	4420	4499	6327	11724				
37953	7502	1917	5800	10287	27146	6405	6739	3080	0				
39760	18443	13972	6602	12101	8049	1729	11075	16714	11192				
37912	2385	348	4610	10246	5672	3114	9377	15691	444				
0	11626	1752	0	0	19169	9946	10818	16129	13538				
40695	12644	0	3802	0	1780	5596	12578	499	10835				
25308	10845	959	5030	0	24727	9414	13953	10604	6962				
31942	20353	9588	12797	9446	4629	2539	8115	11048	13892				
43418	12631	7354	9487	4898	14051	2908	18039	2080	15451				
41558	15729	7077	7992	12316	2372	3008	20699	8026	15716				
39873	11423	0	671	0	24214	3378	14972	4908	14802				
0	11718	10442	853	8641	20652	3740	18845	3281	1779				
16573	5167	9257	9024	10277	6808	4688	18763	2776	475				
24559	9406	1291	416	6565	568	4004	19694	4956	11324				
32519	7780	1335	0	10181	18227	4037	10195	3234	78				
40928	1857	7204	10829	9769	9691	5121	6489	447	6742				
26031	0	634	11489	10030	33665	5313	7997	14898	12739				
37413	3886	9773	12093	8665	12713	5430	17180	4937	6148				
32095	5574	15293	1311	6785	24723	6377	17082	12199	2487				
0	0	11312	0	0	2369	7056	13094	6325	0				
40378	14590	2953	9366	11776	38367	10454	19554	25080	5510				
44211	7651	7050	9191	1056	16122	7909	15112	4371	5718				
