Ensembl Gene ID,Frog Ensembl Gene ID,Homology Type
ENSG00000207005,ENSXETG00000033164,ortholog_many2many
ENSG00000207005,ENSXETG00000028162,ortholog_many2many
ENSG00000207005,ENSXETG00000030375,ortholog_many2many
ENSG00000207005,ENSXETG00000033342,ortholog_many2many
ENSG00000207005,ENSXETG00000028447,ortholog_many2many
ENSG00000207005,ENSXETG00000028678,ortholog_many2many
ENSG00000207005,ENSXETG00000034003,ortholog_many2many
ENSG00000207005,ENSXETG00000028760,ortholog_many2many
ENSG00000207005,ENSXETG00000028868,ortholog_many2many
ENSG00000207005,ENSXETG00000028318,ortholog_many2many
ENSG00000207005,ENSXETG00000028331,ortholog_many2many
ENSG00000207005,ENSXETG00000028841,ortholog_many2many
ENSG00000207005,ENSXETG00000033530,ortholog_many2many
ENSG00000207005,ENSXETG00000034307,ortholog_many2many
ENSG00000207005,ENSXETG00000028196,ortholog_many2many
ENSG00000207005,ENSXETG00000028507,ortholog_many2many
ENSG00000207005,ENSXETG00000028665,ortholog_many2many
ENSG00000207005,ENSXETG00000028212,ortholog_many2many
ENSG00000207005,ENSXETG00000030065,ortholog_many2many
ENSG00000207005,ENSXETG00000034324,ortholog_many2many
ENSG00000207005,ENSXETG00000028350,ortholog_many2many
ENSG00000207005,ENSXETG00000031808,ortholog_many2many
ENSG00000207005,ENSXETG00000028492,ortholog_many2many
ENSG00000207005,ENSXETG00000032782,ortholog_many2many
ENSG00000207005,ENSXETG00000032700,ortholog_many2many
ENSG00000207005,ENSXETG00000028794,ortholog_many2many
ENSG00000207005,ENSXETG00000030852,ortholog_many2many
ENSG00000207005,ENSXETG00000031710,ortholog_many2many
ENSG00000207005,ENSXETG00000033801,ortholog_many2many
ENSG00000207005,ENSXETG00000030232,ortholog_many2many
ENSG00000207005,ENSXETG00000031011,ortholog_many2many
ENSG00000207005,ENSXETG00000032025,ortholog_many2many
ENSG00000207005,ENSXETG00000028264,ortholog_many2many
ENSG00000207005,ENSXETG00000033443,ortholog_many2many
ENSG00000207005,ENSXETG00000028246,ortholog_many2many
ENSG00000207005,ENSXETG00000028565,ortholog_many2many
ENSG00000207005,ENSXETG00000029979,ortholog_many2many
ENSG00000207005,ENSXETG00000032703,ortholog_many2many
ENSG00000207005,ENSXETG00000029045,ortholog_many2many
ENSG00000207005,ENSXETG00000028143,ortholog_many2many
ENSG00000207005,ENSXETG00000033808,ortholog_many2many
ENSG00000269887,,
ENSG00000219666,,
ENSG00000237750,,
ENSG00000272345,,
ENSG00000272181,,
ENSG00000250405,,
ENSG00000216047,,
ENSG00000234467,,
ENSG00000149948,ENSXETG00000027772,ortholog_one2one
ENSG00000243236,,
ENSG00000272402,,
ENSG00000263979,,
ENSG00000272426,,
ENSG00000268997,,
ENSG00000254111,,
ENSG00000241111,,
ENSG00000069956,ENSXETG00000020744,ortholog_one2one
ENSG00000198237,,
ENSG00000255397,,
ENSG00000233693,,
ENSG00000203852,ENSXETG00000031062,ortholog_one2one
ENSG00000227426,,
ENSG00000226526,,
ENSG00000226925,,
ENSG00000224164,,
ENSG00000264041,,
ENSG00000235545,,
ENSG00000226868,,
ENSG00000259228,,
ENSG00000238285,,
ENSG00000231246,,
ENSG00000200222,,
ENSG00000269354,,
ENSG00000224368,,
ENSG00000218725,,
ENSG00000252180,ENSXETG00000029253,ortholog_one2many
ENSG00000234288,,
ENSG00000248955,,
ENSG00000189196,,
ENSG00000271917,,
ENSG00000241395,,
ENSG00000184844,,
ENSG00000256458,,
ENSG00000239111,,
ENSG00000234318,,
ENSG00000204362,,
ENSG00000160959,ENSXETG00000004669,ortholog_one2one
ENSG00000212205,,
ENSG00000201987,,
ENSG00000171872,ENSXETG00000000992,ortholog_many2many
ENSG00000218806,,
ENSG00000197990,,
ENSG00000234388,,
ENSG00000205716,,
ENSG00000254290,,
ENSG00000237163,,
ENSG00000225487,,
ENSG00000259257,,
ENSG00000229258,,
ENSG00000230282,,
ENSG00000233459,,
ENSG00000252106,,
ENSG00000241572,,
ENSG00000251515,,
ENSG00000266634,,
ENSG00000227218,,
ENSG00000268582,,
ENSG00000202198,ENSXETG00000028302,ortholog_many2many
ENSG00000229537,,
ENSG00000227888,,
ENSG00000233031,,
ENSG00000261976,,
ENSG00000259590,,
ENSG00000242865,,
ENSG00000255543,,
ENSG00000239642,,
ENSG00000224791,,
ENSG00000261745,,
ENSG00000259760,,
ENSG00000250492,,
ENSG00000241101,,
ENSG00000206280,,
ENSG00000238761,,
ENSG00000263391,,
ENSG00000200902,,
ENSG00000243521,,
ENSG00000254802,,
ENSG00000268833,,
ENSG00000230973,,
ENSG00000259341,,
ENSG00000273483,,
ENSG00000217083,,
ENSG00000237844,,
ENSG00000211573,,
ENSG00000230132,,
ENSG00000256049,,
ENSG00000239926,,
ENSG00000213925,,
ENSG00000241562,,
ENSG00000255283,,
ENSG00000201270,,
ENSG00000269119,,
ENSG00000233626,,
ENSG00000235299,,
ENSG00000251930,,
ENSG00000227485,,
ENSG00000212086,,
ENSG00000206970,,
ENSG00000136856,ENSXETG00000019602,ortholog_one2one
ENSG00000226847,,
ENSG00000214975,,
ENSG00000253026,,
ENSG00000252359,,
ENSG00000213881,,
ENSG00000201724,,
ENSG00000108821,ENSXETG00000003374,ortholog_one2one
ENSG00000229225,,
ENSG00000235951,,
ENSG00000252750,,
ENSG00000219074,,
ENSG00000221691,,
ENSG00000224702,,
ENSG00000196610,,
ENSG00000164740,,
ENSG00000248651,,
ENSG00000238975,,
ENSG00000206177,,
ENSG00000151849,ENSXETG00000033771,ortholog_one2many
ENSG00000151849,ENSXETG00000013935,ortholog_one2many
ENSG00000151849,ENSXETG00000031385,ortholog_one2many
ENSG00000229641,,
ENSG00000203605,,
ENSG00000226756,,
ENSG00000212187,,
ENSG00000225075,,
ENSG00000254222,,
ENSG00000211938,,
ENSG00000226017,,
ENSG00000251846,,
ENSG00000265349,,
ENSG00000220749,,
ENSG00000254423,,
ENSG00000267839,,
ENSG00000255110,,
ENSG00000272053,,
ENSG00000271593,,
ENSG00000261595,,
ENSG00000182397,,
ENSG00000253711,,
ENSG00000153208,ENSXETG00000013781,ortholog_one2one
ENSG00000229980,,
ENSG00000228645,,
ENSG00000262296,,
ENSG00000264074,,
ENSG00000218713,,
ENSG00000251742,,
ENSG00000254696,,
ENSG00000250048,,
ENSG00000255556,,
ENSG00000269939,,
ENSG00000243993,,
ENSG00000268041,,
ENSG00000238022,,
ENSG00000234790,,
ENSG00000234714,,
ENSG00000220517,,
ENSG00000227791,,
ENSG00000265593,,
ENSG00000252259,,
ENSG00000235802,,
ENSG00000224331,,
ENSG00000261731,,
ENSG00000219302,,
ENSG00000236785,,
ENSG00000221486,,
ENSG00000211939,ENSXETG00000004842,ortholog_one2many
ENSG00000264358,,
ENSG00000242296,,
ENSG00000182217,ENSXETG00000031353,ortholog_one2one
ENSG00000255541,,
ENSG00000224209,,
ENSG00000251158,,
ENSG00000259810,,
ENSG00000252879,,
ENSG00000227678,,
ENSG00000264764,,
ENSG00000166007,,
ENSG00000100053,ENSXETG00000026953,ortholog_one2one
ENSG00000254285,,
ENSG00000249668,,
ENSG00000237271,,
ENSG00000206908,,
ENSG00000270074,,
ENSG00000229983,,
ENSG00000144119,,
ENSG00000236525,,
ENSG00000214660,,
ENSG00000219163,,
ENSG00000177822,,
ENSG00000254551,,
ENSG00000244618,,
ENSG00000236681,,
ENSG00000251402,,
ENSG00000253082,,
ENSG00000266556,,
ENSG00000260722,,
ENSG00000234389,,
ENSG00000159210,ENSXETG00000022819,ortholog_one2one
ENSG00000268525,,
ENSG00000265176,,
ENSG00000226251,,
ENSG00000264056,,
ENSG00000230848,,
ENSG00000229313,,
ENSG00000239891,,
ENSG00000215866,,
ENSG00000202438,,
ENSG00000236757,,
ENSG00000250585,,
ENSG00000250959,,
ENSG00000217527,,
ENSG00000222898,,
ENSG00000199964,,
ENSG00000229923,,
ENSG00000223623,,
ENSG00000225304,,
ENSG00000237463,,
ENSG00000264408,,
ENSG00000261457,,
ENSG00000249230,,
ENSG00000254887,,
ENSG00000230663,,
ENSG00000261372,,
ENSG00000223566,,
ENSG00000206530,ENSXETG00000017777,ortholog_one2one
ENSG00000231514,,
ENSG00000211524,,
ENSG00000224095,,
ENSG00000199361,,
ENSG00000234572,,
ENSG00000266704,,
ENSG00000218857,,
ENSG00000228734,,
ENSG00000235857,,
ENSG00000265615,,
ENSG00000230372,,
ENSG00000263421,,
ENSG00000251127,,
ENSG00000250794,,
ENSG00000252315,ENSXETG00000033688,ortholog_many2many
ENSG00000199552,ENSXETG00000028251,ortholog_many2many
ENSG00000199552,ENSXETG00000028593,ortholog_many2many
ENSG00000236634,,
ENSG00000230593,,
ENSG00000234758,,
ENSG00000223683,,
ENSG00000263913,,
ENSG00000212567,ENSXETG00000029880,ortholog_one2many
ENSG00000271367,,
ENSG00000230063,,
ENSG00000259634,,
ENSG00000230536,,
ENSG00000212296,ENSXETG00000029541,ortholog_one2one
ENSG00000252012,,
ENSG00000237843,,
ENSG00000206869,,
ENSG00000219863,,
ENSG00000202146,,
ENSG00000224167,,
ENSG00000231830,,
ENSG00000250114,,
ENSG00000253098,,
ENSG00000164163,ENSXETG00000025168,ortholog_one2one
ENSG00000223890,,
ENSG00000206976,,
ENSG00000234915,,
ENSG00000233255,,
ENSG00000250742,,
ENSG00000248120,,
ENSG00000265577,,
ENSG00000255232,,
ENSG00000171115,,
ENSG00000235316,,
ENSG00000251018,,
ENSG00000227680,,
ENSG00000225216,,
ENSG00000199508,ENSXETG00000028693,ortholog_one2many
ENSG00000225338,,
ENSG00000251478,,
ENSG00000228040,,
ENSG00000255857,,
ENSG00000266226,,
ENSG00000179978,,
ENSG00000223318,,
ENSG00000270050,,
ENSG00000174407,,
ENSG00000179988,ENSXETG00000009556,ortholog_one2one
ENSG00000269988,,
ENSG00000255141,,
ENSG00000238368,,
ENSG00000260470,,
ENSG00000252356,,
ENSG00000266487,,
ENSG00000236283,,
ENSG00000201544,ENSXETG00000029761,ortholog_many2many
ENSG00000233741,,
ENSG00000223548,,
ENSG00000254119,,
ENSG00000197838,ENSXETG00000027566,ortholog_many2many
ENSG00000197838,ENSXETG00000009665,ortholog_many2many
ENSG00000197838,ENSXETG00000033545,ortholog_many2many
ENSG00000197838,ENSXETG00000027556,ortholog_many2many
ENSG00000197838,ENSXETG00000008798,ortholog_many2many
ENSG00000197838,ENSXETG00000027564,ortholog_many2many
ENSG00000265214,,
ENSG00000227211,,
ENSG00000259436,,
ENSG00000257534,,
ENSG00000229832,,
ENSG00000230798,,
ENSG00000180672,,
ENSG00000229020,,
ENSG00000218049,,
ENSG00000224012,,
ENSG00000254075,,
ENSG00000264047,,
ENSG00000224535,,
ENSG00000168405,,
ENSG00000254161,,
ENSG00000224850,,
ENSG00000204049,,
ENSG00000244752,ENSXETG00000001512,ortholog_one2one
ENSG00000218261,,
ENSG00000234771,,
ENSG00000233204,,
ENSG00000224789,,
ENSG00000271338,,
ENSG00000265826,,
ENSG00000265122,,
ENSG00000248576,,
ENSG00000228067,,
ENSG00000231585,,
ENSG00000201875,ENSXETG00000028764,ortholog_many2many
ENSG00000252294,,
ENSG00000230748,,
ENSG00000253242,,
ENSG00000251998,,
ENSG00000226419,,
ENSG00000213739,,
ENSG00000255549,,
ENSG00000251003,,
ENSG00000229209,,
ENSG00000117395,ENSXETG00000009545,ortholog_one2one
ENSG00000271679,,
ENSG00000161572,ENSXETG00000031036,ortholog_many2many
ENSG00000235653,,
ENSG00000224555,,
ENSG00000219776,,
ENSG00000253010,,
ENSG00000235192,,
ENSG00000237638,,
ENSG00000206299,,
ENSG00000253752,,
ENSG00000202046,,
ENSG00000237783,,
ENSG00000271373,,
ENSG00000213904,,
ENSG00000252784,ENSXETG00000029253,ortholog_one2many
ENSG00000236878,,
ENSG00000253067,,
ENSG00000229195,,
ENSG00000137875,,
ENSG00000260805,,
ENSG00000184678,ENSXETG00000027131,ortholog_many2many
ENSG00000184678,ENSXETG00000027182,ortholog_many2many
ENSG00000184678,ENSXETG00000033923,ortholog_many2many
ENSG00000184678,ENSXETG00000026963,ortholog_many2many
ENSG00000184678,ENSXETG00000027508,ortholog_many2many
ENSG00000184678,ENSXETG00000031600,ortholog_many2many
ENSG00000184678,ENSXETG00000032461,ortholog_many2many
ENSG00000184678,ENSXETG00000000627,ortholog_many2many
ENSG00000184678,ENSXETG00000031135,ortholog_many2many
ENSG00000184678,ENSXETG00000032708,ortholog_many2many
ENSG00000184678,ENSXETG00000026669,ortholog_many2many
ENSG00000184678,ENSXETG00000033159,ortholog_many2many
ENSG00000184678,ENSXETG00000033539,ortholog_many2many
ENSG00000184678,ENSXETG00000026113,ortholog_many2many
ENSG00000184678,ENSXETG00000027199,ortholog_many2many
ENSG00000184678,ENSXETG00000026114,ortholog_many2many
ENSG00000184678,ENSXETG00000034103,ortholog_many2many
ENSG00000184678,ENSXETG00000027958,ortholog_many2many
ENSG00000184678,ENSXETG00000027965,ortholog_many2many
ENSG00000184678,ENSXETG00000032989,ortholog_many2many
ENSG00000184678,ENSXETG00000031902,ortholog_many2many
ENSG00000184678,ENSXETG00000026678,ortholog_many2many
ENSG00000184678,ENSXETG00000027853,ortholog_many2many
ENSG00000184678,ENSXETG00000027198,ortholog_many2many
ENSG00000184678,ENSXETG00000025395,ortholog_many2many
ENSG00000184678,ENSXETG00000034039,ortholog_many2many
ENSG00000184678,ENSXETG00000026680,ortholog_many2many
ENSG00000184678,ENSXETG00000026971,ortholog_many2many
ENSG00000184678,ENSXETG00000033584,ortholog_many2many
ENSG00000184678,ENSXETG00000033016,ortholog_many2many
ENSG00000184678,ENSXETG00000027148,ortholog_many2many
ENSG00000184678,ENSXETG00000031249,ortholog_many2many
ENSG00000184678,ENSXETG00000027233,ortholog_many2many
ENSG00000184678,ENSXETG00000032540,ortholog_many2many
ENSG00000184678,ENSXETG00000025930,ortholog_many2many
ENSG00000184678,ENSXETG00000033296,ortholog_many2many
ENSG00000184678,ENSXETG00000012439,ortholog_many2many
ENSG00000184678,ENSXETG00000031214,ortholog_many2many
ENSG00000184678,ENSXETG00000030724,ortholog_many2many
ENSG00000184678,ENSXETG00000032006,ortholog_many2many
ENSG00000184678,ENSXETG00000027146,ortholog_many2many
ENSG00000184678,ENSXETG00000026967,ortholog_many2many
ENSG00000244534,,
ENSG00000227623,,
ENSG00000253823,,
ENSG00000236674,,
ENSG00000234163,,
ENSG00000233128,,
ENSG00000261677,,
ENSG00000221234,,
ENSG00000238696,,
ENSG00000225610,,
ENSG00000230320,,
ENSG00000236206,,
ENSG00000188536,ENSXETG00000025664,ortholog_one2many
ENSG00000212065,,
ENSG00000227394,,
ENSG00000232411,,
ENSG00000240385,,
ENSG00000253331,,
ENSG00000227616,,
ENSG00000225741,,
ENSG00000264590,,
ENSG00000176294,ENSXETG00000008029,ortholog_many2many
ENSG00000176294,ENSXETG00000032609,ortholog_many2many
ENSG00000249379,,
ENSG00000248668,,
ENSG00000252485,,
ENSG00000236066,,
ENSG00000235862,,
ENSG00000206990,ENSXETG00000028134,ortholog_one2many
ENSG00000272214,,
ENSG00000207581,,
ENSG00000227788,,
ENSG00000270154,,
ENSG00000146856,ENSXETG00000020238,ortholog_one2one
ENSG00000182502,,
ENSG00000253492,,
ENSG00000207386,,
ENSG00000207165,,
ENSG00000255276,,
ENSG00000253526,,
ENSG00000184731,ENSXETG00000016766,ortholog_one2one
ENSG00000230175,,
ENSG00000260533,,
ENSG00000259655,,
ENSG00000154928,ENSXETG00000013722,ortholog_one2one
ENSG00000264823,,
ENSG00000252892,,
ENSG00000224109,,
ENSG00000264271,,
ENSG00000237041,,
ENSG00000197180,,
ENSG00000253538,,
ENSG00000224490,,
ENSG00000227751,,
ENSG00000112339,ENSXETG00000003726,ortholog_one2one
ENSG00000238198,,
ENSG00000088827,ENSXETG00000021529,ortholog_one2one
ENSG00000231548,,
ENSG00000251720,ENSXETG00000030543,ortholog_many2many
ENSG00000251720,ENSXETG00000029878,ortholog_many2many
ENSG00000251720,ENSXETG00000033462,ortholog_many2many
ENSG00000251720,ENSXETG00000034122,ortholog_many2many
ENSG00000251720,ENSXETG00000034069,ortholog_many2many
ENSG00000251720,ENSXETG00000029862,ortholog_many2many
ENSG00000251720,ENSXETG00000033384,ortholog_many2many
ENSG00000251720,ENSXETG00000032465,ortholog_many2many
ENSG00000251720,ENSXETG00000032586,ortholog_many2many
ENSG00000251720,ENSXETG00000031079,ortholog_many2many
ENSG00000251720,ENSXETG00000030460,ortholog_many2many
ENSG00000251720,ENSXETG00000033064,ortholog_many2many
ENSG00000251720,ENSXETG00000030449,ortholog_many2many
ENSG00000251720,ENSXETG00000033413,ortholog_many2many
ENSG00000251720,ENSXETG00000033060,ortholog_many2many
ENSG00000251720,ENSXETG00000033057,ortholog_many2many
ENSG00000251720,ENSXETG00000031708,ortholog_many2many
ENSG00000226036,,
ENSG00000232613,,
ENSG00000264783,,
ENSG00000115107,ENSXETG00000033379,ortholog_one2one
ENSG00000227997,,
ENSG00000237442,,
ENSG00000201627,,
ENSG00000223546,,
ENSG00000233286,,
ENSG00000237278,,
ENSG00000244256,,
ENSG00000236596,,
ENSG00000264484,,
ENSG00000266727,,
ENSG00000254480,,
ENSG00000213708,,
ENSG00000223591,,
ENSG00000131435,ENSXETG00000016579,ortholog_one2one
ENSG00000177452,,
ENSG00000264631,,
ENSG00000234839,,
ENSG00000239020,ENSXETG00000029849,ortholog_many2many
ENSG00000239020,ENSXETG00000029658,ortholog_many2many
ENSG00000182652,ENSXETG00000008029,ortholog_many2many
ENSG00000182652,ENSXETG00000032609,ortholog_many2many
ENSG00000265319,,
ENSG00000231683,,
ENSG00000252560,,
ENSG00000261773,,
ENSG00000254701,,
ENSG00000225272,,
ENSG00000236648,,
ENSG00000221297,,
ENSG00000237980,,
ENSG00000231342,,
ENSG00000216917,,
ENSG00000227946,,
ENSG00000236576,,
ENSG00000243633,,
ENSG00000272960,,
ENSG00000261781,,
ENSG00000240281,,
ENSG00000228056,,
ENSG00000254021,,
ENSG00000232155,,
ENSG00000273281,,
ENSG00000180663,,
ENSG00000176299,ENSXETG00000008029,ortholog_many2many
ENSG00000176299,ENSXETG00000032609,ortholog_many2many
ENSG00000225308,,
ENSG00000207491,,
ENSG00000215838,,
ENSG00000213338,,
ENSG00000238191,,
ENSG00000255387,,
ENSG00000230035,,
ENSG00000252377,,
ENSG00000236905,,
ENSG00000235775,,
ENSG00000272696,,
ENSG00000254615,,
ENSG00000148606,ENSXETG00000014329,ortholog_one2many
ENSG00000148606,ENSXETG00000018101,ortholog_one2many
ENSG00000159388,ENSXETG00000011838,ortholog_one2one
ENSG00000228827,,
ENSG00000224015,,
ENSG00000132780,ENSXETG00000003498,ortholog_one2one
ENSG00000236118,,
ENSG00000231955,,
ENSG00000224882,,
ENSG00000233839,,
ENSG00000225387,,
ENSG00000261284,,
ENSG00000237565,,
ENSG00000241956,,
ENSG00000165762,,
ENSG00000233720,,
ENSG00000179144,,
ENSG00000221849,,
ENSG00000221372,,
ENSG00000235282,,
ENSG00000237580,,
ENSG00000266807,,
ENSG00000272025,,
ENSG00000255194,,
ENSG00000252281,,
ENSG00000227710,,
ENSG00000241588,,
ENSG00000184260,,
ENSG00000223551,,
ENSG00000207190,,
ENSG00000219532,,
ENSG00000273365,,
ENSG00000172974,,
ENSG00000236107,,
ENSG00000236090,,
ENSG00000253582,,
ENSG00000221511,,
ENSG00000200508,,
ENSG00000221714,,
ENSG00000224358,,
ENSG00000207047,,
ENSG00000224465,,
ENSG00000206279,,
ENSG00000176281,,
ENSG00000198468,,
ENSG00000254744,,
ENSG00000239694,,
ENSG00000242607,,
ENSG00000252038,,
ENSG00000178028,ENSXETG00000001057,ortholog_one2one
ENSG00000223949,,
ENSG00000237714,,
ENSG00000253676,,
ENSG00000207406,ENSXETG00000029628,ortholog_one2many
ENSG00000236175,,
ENSG00000253834,,
ENSG00000100068,ENSXETG00000010024,ortholog_one2many
ENSG00000230659,,
ENSG00000254308,,
ENSG00000222496,,
ENSG00000260045,,
ENSG00000236887,,
ENSG00000231723,,
ENSG00000238460,,
ENSG00000133321,ENSXETG00000029956,ortholog_many2many
ENSG00000254120,,
ENSG00000253637,,
ENSG00000195024,,
ENSG00000159186,,
ENSG00000186223,,
ENSG00000225478,,
ENSG00000251892,,
ENSG00000155249,,
ENSG00000255122,,
ENSG00000184270,ENSXETG00000031750,ortholog_one2many
ENSG00000184270,ENSXETG00000026962,ortholog_one2many
ENSG00000184270,ENSXETG00000032365,ortholog_one2many
ENSG00000184270,ENSXETG00000029926,ortholog_one2many
ENSG00000184270,ENSXETG00000031714,ortholog_one2many
ENSG00000184270,ENSXETG00000031395,ortholog_one2many
ENSG00000184270,ENSXETG00000026968,ortholog_one2many
ENSG00000184270,ENSXETG00000032925,ortholog_one2many
ENSG00000184270,ENSXETG00000031891,ortholog_one2many
ENSG00000184270,ENSXETG00000030490,ortholog_one2many
ENSG00000184270,ENSXETG00000033978,ortholog_one2many
ENSG00000184270,ENSXETG00000031209,ortholog_one2many
ENSG00000184270,ENSXETG00000033684,ortholog_one2many
ENSG00000184270,ENSXETG00000030566,ortholog_one2many
ENSG00000184270,ENSXETG00000032492,ortholog_one2many
ENSG00000184270,ENSXETG00000033858,ortholog_one2many
ENSG00000184270,ENSXETG00000033195,ortholog_one2many
ENSG00000184270,ENSXETG00000033087,ortholog_one2many
ENSG00000184270,ENSXETG00000033751,ortholog_one2many
ENSG00000184270,ENSXETG00000027849,ortholog_one2many
ENSG00000200895,,
ENSG00000167046,,
ENSG00000272593,,
ENSG00000232693,,
ENSG00000254146,,
ENSG00000235182,,
ENSG00000229949,,
ENSG00000226141,,
ENSG00000236364,,
ENSG00000236533,,
ENSG00000186232,,
ENSG00000237115,,
ENSG00000224431,,
ENSG00000197446,ENSXETG00000002602,ortholog_one2one
ENSG00000238813,,
ENSG00000236323,,
ENSG00000224070,,
ENSG00000236317,,
ENSG00000271527,,
ENSG00000211995,,
ENSG00000222376,,
ENSG00000238653,,
ENSG00000253544,,
ENSG00000111271,ENSXETG00000020919,ortholog_one2one
ENSG00000169488,,
ENSG00000238662,,
ENSG00000251007,,
ENSG00000264470,,
ENSG00000248838,,
ENSG00000244289,,
ENSG00000252716,,
ENSG00000259219,,
ENSG00000253126,,
ENSG00000236673,,
ENSG00000229542,,
ENSG00000225182,,
ENSG00000180105,,
ENSG00000238323,,
ENSG00000237619,,
ENSG00000265606,,
ENSG00000253935,,
ENSG00000226292,,
ENSG00000235899,,
ENSG00000234784,,
ENSG00000223501,ENSXETG00000020385,ortholog_one2one
ENSG00000206948,ENSXETG00000029688,ortholog_one2many
ENSG00000139278,,
ENSG00000207955,ENSXETG00000029136,ortholog_one2one
ENSG00000234491,,
ENSG00000252957,,
ENSG00000253816,,
ENSG00000199487,,
ENSG00000228050,,
ENSG00000221662,,
ENSG00000232499,,
ENSG00000228646,,
ENSG00000196383,ENSXETG00000008029,ortholog_many2many
ENSG00000196383,ENSXETG00000032609,ortholog_many2many
ENSG00000207218,,
ENSG00000259356,,
ENSG00000227220,,
ENSG00000175800,,
ENSG00000272084,,
ENSG00000253789,,
ENSG00000227885,,
ENSG00000226401,,
ENSG00000234726,,
ENSG00000225233,,
ENSG00000249266,,
ENSG00000200806,,
ENSG00000122176,ENSXETG00000011835,ortholog_one2one
ENSG00000266098,,
ENSG00000272216,,
ENSG00000228614,,
ENSG00000169484,,
ENSG00000207341,,
ENSG00000236166,,
ENSG00000137204,ENSXETG00000001646,ortholog_many2many
ENSG00000221026,,
ENSG00000255046,,
ENSG00000253228,,
ENSG00000230424,,
ENSG00000164066,ENSXETG00000022533,ortholog_one2one
ENSG00000226411,,
ENSG00000203307,,
ENSG00000234630,,
ENSG00000238256,,
ENSG00000228255,,
ENSG00000271218,,
ENSG00000228577,,
ENSG00000270728,,
ENSG00000233877,,
ENSG00000099954,ENSXETG00000000873,ortholog_one2one
ENSG00000265669,,
ENSG00000230898,,
ENSG00000206693,ENSXETG00000029797,ortholog_one2one
ENSG00000271466,,
ENSG00000176253,,
ENSG00000262049,,
ENSG00000254552,,
ENSG00000237272,,
ENSG00000236850,,
ENSG00000231653,,
ENSG00000236740,,
ENSG00000266862,,
ENSG00000229237,,
ENSG00000262831,,
ENSG00000215952,,
ENSG00000178096,ENSXETG00000033155,ortholog_one2one
ENSG00000230948,,
ENSG00000232450,,
ENSG00000221783,,
ENSG00000200403,,
ENSG00000223245,,
ENSG00000096696,ENSXETG00000020444,ortholog_one2one
ENSG00000273186,,
ENSG00000227397,,
ENSG00000228495,,
ENSG00000215835,,
ENSG00000265192,,
ENSG00000228222,,
ENSG00000171999,,
ENSG00000251993,,
ENSG00000235118,,
ENSG00000262413,,
ENSG00000176246,,
ENSG00000214691,,
ENSG00000240490,,
ENSG00000271706,,
ENSG00000236574,,
ENSG00000135100,ENSXETG00000012278,ortholog_one2one
ENSG00000201609,ENSXETG00000030554,ortholog_many2many
ENSG00000238357,,
ENSG00000270869,,
ENSG00000237810,,
ENSG00000226891,,
ENSG00000219682,,
ENSG00000230461,,
ENSG00000143869,ENSXETG00000008906,ortholog_one2one
ENSG00000239027,,
ENSG00000270515,,
ENSG00000107796,ENSXETG00000009279,ortholog_many2many
ENSG00000232597,,
ENSG00000069966,ENSXETG00000020741,ortholog_one2one
ENSG00000263731,,
ENSG00000214211,,
ENSG00000225451,,
ENSG00000221030,,
ENSG00000204929,,
ENSG00000270561,,
ENSG00000235185,,
ENSG00000176230,,
ENSG00000229588,,
ENSG00000225101,,
ENSG00000266516,,
ENSG00000228510,,
ENSG00000236141,,
ENSG00000236996,,
ENSG00000260786,,
ENSG00000263859,,
ENSG00000270461,,
ENSG00000262400,,
ENSG00000068976,ENSXETG00000034136,ortholog_one2one
ENSG00000225325,,
ENSG00000253754,,
ENSG00000221533,,
ENSG00000266572,,
ENSG00000231128,,
ENSG00000263927,,
ENSG00000164136,,
ENSG00000272779,,
ENSG00000184394,ENSXETG00000008029,ortholog_many2many
ENSG00000184394,ENSXETG00000032609,ortholog_many2many
ENSG00000213083,,
ENSG00000218143,,
ENSG00000264769,,
ENSG00000243287,,
ENSG00000248873,,
ENSG00000226616,,
ENSG00000256637,,
ENSG00000226396,,
ENSG00000254050,,
ENSG00000243104,,
ENSG00000185031,,
ENSG00000217805,,
ENSG00000010818,ENSXETG00000023284,ortholog_one2one
ENSG00000207319,,
ENSG00000234065,,
ENSG00000230231,,
ENSG00000133328,ENSXETG00000029956,ortholog_many2many
ENSG00000233476,,
ENSG00000224069,,
ENSG00000235434,,
ENSG00000263468,,
ENSG00000235335,,
ENSG00000223549,,
ENSG00000196832,,
ENSG00000253975,,
ENSG00000180723,,
ENSG00000253657,,
ENSG00000225724,,
ENSG00000260171,,
ENSG00000234362,,
ENSG00000222373,,
ENSG00000101187,ENSXETG00000011257,ortholog_one2one
ENSG00000225951,,
ENSG00000235050,,
ENSG00000272506,,
ENSG00000265571,,
ENSG00000226167,,
ENSG00000264238,,
ENSG00000232515,,
ENSG00000242688,,
ENSG00000229321,,
ENSG00000238259,,
ENSG00000264891,,
ENSG00000162999,ENSXETG00000001336,ortholog_one2one
ENSG00000219681,,
ENSG00000212257,,
ENSG00000235840,,
ENSG00000227066,,
ENSG00000253949,,
ENSG00000239230,,
ENSG00000176219,,
ENSG00000223912,,
ENSG00000265996,,
ENSG00000237859,,
ENSG00000237428,,
ENSG00000253008,,
ENSG00000241074,,
ENSG00000233006,,
ENSG00000197674,,
ENSG00000205424,,
ENSG00000235733,,
ENSG00000228395,,
ENSG00000199135,ENSXETG00000028984,ortholog_one2one
ENSG00000237614,,
ENSG00000265694,,
ENSG00000253580,,
ENSG00000225986,,
