Ensembl Gene ID,Opossum Ensembl Gene ID,Homology Type
ENSG00000225075,,
ENSG00000254222,,
ENSG00000211938,,
ENSG00000226017,,
ENSG00000251846,,
ENSG00000265349,,
ENSG00000220749,,
ENSG00000254423,,
ENSG00000267839,,
ENSG00000255110,,
ENSG00000272053,,
ENSG00000271593,,
ENSG00000261595,,
ENSG00000182397,,
ENSG00000253711,,
ENSG00000153208,ENSMODG00000006666,ortholog_one2one
ENSG00000229980,,
ENSG00000228645,,
ENSG00000262296,,
ENSG00000264074,,
ENSG00000218713,,
ENSG00000251742,,
ENSG00000254696,,
ENSG00000250048,,
ENSG00000255556,,
ENSG00000269939,,
ENSG00000243993,,
ENSG00000268041,,
ENSG00000238022,,
ENSG00000234790,,
ENSG00000234714,,
ENSG00000220517,,
ENSG00000227791,,
ENSG00000265593,,
ENSG00000252259,ENSMODG00000021899,ortholog_many2many
ENSG00000235802,,
ENSG00000224331,,
ENSG00000261731,,
ENSG00000219302,,
ENSG00000236785,,
ENSG00000221486,,
ENSG00000211939,ENSMODG00000003758,ortholog_many2many
ENSG00000264358,,
ENSG00000242296,,
ENSG00000182217,,
ENSG00000255541,,
ENSG00000224209,,
ENSG00000251158,,
ENSG00000259810,,
ENSG00000252879,,
ENSG00000227678,,
ENSG00000264764,,
ENSG00000166007,,
ENSG00000100053,ENSMODG00000010388,ortholog_one2one
ENSG00000254285,,
ENSG00000249668,,
ENSG00000237271,,
ENSG00000206908,ENSMODG00000022274,ortholog_many2many
ENSG00000270074,,
ENSG00000229983,,
ENSG00000144119,ENSMODG00000000420,ortholog_one2one
ENSG00000236525,,
ENSG00000214660,,
ENSG00000219163,,
ENSG00000177822,,
ENSG00000254551,,
ENSG00000244618,,
ENSG00000236681,,
ENSG00000251402,,
ENSG00000253082,,
ENSG00000266556,,
ENSG00000260722,,
ENSG00000234389,,
ENSG00000159210,ENSMODG00000012276,ortholog_one2one
ENSG00000268525,,
ENSG00000265176,,
ENSG00000226251,,
ENSG00000264056,,
ENSG00000230848,,
ENSG00000229313,,
ENSG00000239891,,
ENSG00000215866,,
ENSG00000202438,,
ENSG00000236757,,
ENSG00000250585,,
ENSG00000250959,,
ENSG00000217527,,
ENSG00000222898,,
ENSG00000199964,,
ENSG00000229923,,
ENSG00000223623,,
ENSG00000225304,,
ENSG00000237463,,
ENSG00000264408,,
ENSG00000261457,,
ENSG00000249230,,
ENSG00000254887,,
ENSG00000230663,,
ENSG00000261372,,
ENSG00000223566,,
ENSG00000206530,ENSMODG00000018147,ortholog_one2one
ENSG00000231514,,
ENSG00000211524,,
ENSG00000224095,,
ENSG00000199361,,
ENSG00000234572,,
ENSG00000266704,,
ENSG00000218857,,
ENSG00000228734,,
ENSG00000235857,,
ENSG00000265615,,
ENSG00000230372,,
ENSG00000263421,,
ENSG00000251127,,
ENSG00000250794,,
ENSG00000252315,ENSMODG00000026521,ortholog_one2many
ENSG00000199552,ENSMODG00000026979,ortholog_many2many
ENSG00000199552,ENSMODG00000026804,ortholog_many2many
ENSG00000199552,ENSMODG00000021706,ortholog_many2many
ENSG00000236634,,
ENSG00000230593,,
ENSG00000234758,,
ENSG00000223683,,
ENSG00000263913,,
ENSG00000212567,ENSMODG00000026043,ortholog_one2many
ENSG00000271367,,
ENSG00000230063,,
ENSG00000259634,,
ENSG00000230536,,
ENSG00000212296,ENSMODG00000026098,ortholog_one2one
ENSG00000252012,,
ENSG00000237843,,
ENSG00000206869,,
ENSG00000219863,,
ENSG00000202146,,
ENSG00000224167,,
ENSG00000231830,,
ENSG00000250114,,
ENSG00000253098,,
ENSG00000164163,ENSMODG00000000465,ortholog_one2one
ENSG00000223890,,
ENSG00000206976,,
ENSG00000234915,,
ENSG00000233255,,
ENSG00000250742,,
ENSG00000248120,,
ENSG00000265577,,
ENSG00000255232,,
ENSG00000171115,ENSMODG00000003652,ortholog_one2one
ENSG00000235316,,
ENSG00000251018,,
ENSG00000227680,,
ENSG00000225216,,
ENSG00000199508,ENSMODG00000027130,ortholog_one2many
ENSG00000225338,,
ENSG00000251478,,
ENSG00000228040,,
ENSG00000255857,,
ENSG00000266226,,
ENSG00000179978,,
ENSG00000223318,,
ENSG00000270050,,
ENSG00000174407,,
ENSG00000179988,ENSMODG00000007808,ortholog_one2one
ENSG00000269988,,
ENSG00000255141,,
ENSG00000238368,,
ENSG00000260470,,
ENSG00000252356,,
ENSG00000266487,,
ENSG00000236283,,
ENSG00000201544,ENSMODG00000026060,ortholog_one2many
ENSG00000233741,,
ENSG00000223548,,
ENSG00000254119,,
ENSG00000197838,ENSMODG00000007972,ortholog_many2many
ENSG00000265214,,
ENSG00000227211,,
ENSG00000259436,,
ENSG00000257534,,
ENSG00000229832,,
ENSG00000230798,,
ENSG00000180672,,
ENSG00000229020,,
ENSG00000218049,,
ENSG00000224012,,
ENSG00000254075,,
ENSG00000264047,,
ENSG00000224535,,
ENSG00000168405,,
ENSG00000254161,,
ENSG00000224850,,
ENSG00000204049,,
ENSG00000244752,ENSMODG00000010462,ortholog_one2one
ENSG00000218261,,
ENSG00000234771,,
ENSG00000233204,,
ENSG00000224789,,
ENSG00000271338,,
ENSG00000265826,,
ENSG00000265122,,
ENSG00000248576,,
ENSG00000228067,,
ENSG00000231585,,
ENSG00000201875,ENSMODG00000026709,ortholog_one2many
ENSG00000252294,,
ENSG00000230748,,
ENSG00000253242,,
ENSG00000251998,,
ENSG00000226419,,
ENSG00000213739,,
ENSG00000255549,,
ENSG00000251003,,
ENSG00000229209,,
ENSG00000117395,ENSMODG00000011412,ortholog_one2one
ENSG00000271679,,
ENSG00000161572,,
ENSG00000235653,,
ENSG00000224555,,
ENSG00000219776,,
ENSG00000253010,,
ENSG00000235192,,
ENSG00000237638,,
ENSG00000206299,,
ENSG00000253752,,
ENSG00000202046,,
ENSG00000237783,,
ENSG00000271373,,
ENSG00000213904,,
ENSG00000252784,,
ENSG00000236878,,
ENSG00000253067,,
ENSG00000229195,,
ENSG00000137875,,
ENSG00000260805,,
ENSG00000184678,ENSMODG00000018761,ortholog_one2one
ENSG00000244534,,
ENSG00000227623,,
ENSG00000253823,,
ENSG00000236674,,
ENSG00000234163,,
ENSG00000233128,,
ENSG00000261677,,
ENSG00000221234,,
ENSG00000238696,,
ENSG00000225610,,
ENSG00000230320,,
ENSG00000236206,,
ENSG00000188536,ENSMODG00000016633,ortholog_one2many
ENSG00000212065,,
ENSG00000227394,,
ENSG00000232411,,
ENSG00000240385,,
ENSG00000253331,,
ENSG00000227616,,
ENSG00000225741,,
ENSG00000264590,,
ENSG00000176294,ENSMODG00000007757,ortholog_many2many
ENSG00000176294,ENSMODG00000007764,ortholog_many2many
ENSG00000249379,,
ENSG00000248668,,
ENSG00000252485,ENSMODG00000027017,ortholog_many2many
ENSG00000252485,ENSMODG00000026488,ortholog_many2many
ENSG00000252485,ENSMODG00000026867,ortholog_many2many
ENSG00000252485,ENSMODG00000026610,ortholog_many2many
ENSG00000252485,ENSMODG00000026576,ortholog_many2many
ENSG00000252485,ENSMODG00000021883,ortholog_many2many
ENSG00000236066,,
ENSG00000235862,,
ENSG00000206990,ENSMODG00000021891,ortholog_one2many
ENSG00000272214,,
ENSG00000207581,ENSMODG00000022471,ortholog_one2one
ENSG00000227788,,
ENSG00000270154,,
ENSG00000146856,,
ENSG00000182502,,
ENSG00000253492,,
ENSG00000207386,,
ENSG00000207165,,
ENSG00000255276,,
ENSG00000253526,,
ENSG00000184731,ENSMODG00000014252,ortholog_one2one
ENSG00000230175,,
ENSG00000260533,,
ENSG00000259655,,
ENSG00000154928,ENSMODG00000018518,ortholog_one2one
ENSG00000264823,,
ENSG00000252892,,
ENSG00000224109,,
ENSG00000264271,,
ENSG00000237041,,
ENSG00000197180,,
ENSG00000253538,,
ENSG00000224490,,
ENSG00000227751,,
ENSG00000112339,ENSMODG00000017499,ortholog_one2one
ENSG00000238198,,
ENSG00000088827,ENSMODG00000011441,ortholog_one2one
ENSG00000231548,,
ENSG00000251720,,
ENSG00000226036,,
ENSG00000232613,,
ENSG00000264783,,
ENSG00000115107,ENSMODG00000000408,ortholog_one2one
ENSG00000227997,,
ENSG00000237442,,
ENSG00000201627,,
ENSG00000223546,,
ENSG00000233286,,
ENSG00000237278,,
ENSG00000244256,,
ENSG00000236596,,
ENSG00000264484,,
ENSG00000266727,,
ENSG00000254480,,
ENSG00000213708,,
ENSG00000223591,,
ENSG00000131435,ENSMODG00000013984,ortholog_one2one
ENSG00000177452,,
ENSG00000264631,,
ENSG00000234839,,
ENSG00000239020,ENSMODG00000026941,ortholog_one2many
ENSG00000182652,ENSMODG00000007658,ortholog_one2one
ENSG00000265319,,
ENSG00000231683,,
ENSG00000252560,ENSMODG00000026692,ortholog_one2one
ENSG00000261773,,
ENSG00000254701,,
ENSG00000225272,,
ENSG00000236648,,
ENSG00000221297,,
ENSG00000237980,,
ENSG00000231342,,
ENSG00000216917,,
ENSG00000227946,,
ENSG00000236576,,
ENSG00000243633,,
ENSG00000272960,,
ENSG00000261781,,
ENSG00000240281,,
ENSG00000228056,,
ENSG00000254021,,
ENSG00000232155,,
ENSG00000273281,,
ENSG00000180663,,
ENSG00000176299,ENSMODG00000007744,ortholog_one2many
ENSG00000225308,,
ENSG00000207491,ENSMODG00000021729,ortholog_many2many
ENSG00000215838,,
ENSG00000213338,,
ENSG00000238191,,
ENSG00000255387,,
ENSG00000230035,,
ENSG00000252377,ENSMODG00000027297,ortholog_many2many
ENSG00000236905,,
ENSG00000235775,,
ENSG00000272696,,
ENSG00000254615,,
ENSG00000148606,ENSMODG00000001036,ortholog_one2one
ENSG00000159388,ENSMODG00000001089,ortholog_one2one
ENSG00000228827,,
ENSG00000224015,,
ENSG00000132780,ENSMODG00000002288,ortholog_one2one
ENSG00000236118,,
ENSG00000231955,,
ENSG00000224882,,
ENSG00000233839,,
ENSG00000225387,,
ENSG00000261284,,
ENSG00000237565,,
ENSG00000241956,,
ENSG00000165762,ENSMODG00000007784,ortholog_one2one
ENSG00000233720,,
ENSG00000179144,ENSMODG00000003644,ortholog_one2many
ENSG00000179144,ENSMODG00000025469,ortholog_one2many
ENSG00000221849,,
ENSG00000221372,,
ENSG00000235282,,
ENSG00000237580,,
ENSG00000266807,,
ENSG00000272025,ENSMODG00000027063,ortholog_one2many
ENSG00000255194,,
ENSG00000252281,,
ENSG00000227710,,
ENSG00000241588,,
ENSG00000184260,ENSMODG00000008167,ortholog_one2one
ENSG00000223551,,
ENSG00000207190,ENSMODG00000022376,ortholog_one2one
ENSG00000219532,,
ENSG00000273365,,
ENSG00000172974,,
ENSG00000236107,,
ENSG00000236090,,
ENSG00000253582,,
ENSG00000221511,,
ENSG00000200508,,
ENSG00000221714,,
ENSG00000224358,,
ENSG00000207047,,
ENSG00000224465,,
ENSG00000206279,,
ENSG00000176281,ENSMODG00000007775,ortholog_many2many
ENSG00000198468,,
ENSG00000254744,,
ENSG00000239694,,
ENSG00000242607,,
ENSG00000252038,,
ENSG00000178028,ENSMODG00000002705,ortholog_one2one
ENSG00000223949,,
ENSG00000237714,,
ENSG00000253676,,
ENSG00000207406,ENSMODG00000021776,ortholog_one2many
ENSG00000236175,,
ENSG00000253834,,
ENSG00000100068,ENSMODG00000022701,ortholog_many2many
ENSG00000100068,ENSMODG00000021325,ortholog_many2many
ENSG00000100068,ENSMODG00000012638,ortholog_many2many
ENSG00000230659,,
ENSG00000254308,,
ENSG00000222496,,
ENSG00000260045,,
ENSG00000236887,,
ENSG00000231723,,
ENSG00000238460,,
ENSG00000133321,,
ENSG00000254120,,
ENSG00000253637,,
ENSG00000195024,,
ENSG00000159186,,
ENSG00000186223,,
ENSG00000225478,,
ENSG00000251892,,
ENSG00000155249,ENSMODG00000024509,ortholog_one2one
ENSG00000255122,,
ENSG00000184270,ENSMODG00000028940,ortholog_one2one
ENSG00000200895,,
ENSG00000167046,,
ENSG00000272593,,
ENSG00000232693,,
ENSG00000254146,,
ENSG00000235182,,
ENSG00000229949,,
ENSG00000226141,,
ENSG00000236364,,
ENSG00000236533,,
ENSG00000186232,,
ENSG00000237115,,
ENSG00000224431,,
ENSG00000197446,ENSMODG00000007993,ortholog_one2one
ENSG00000238813,,
ENSG00000236323,,
ENSG00000224070,,
ENSG00000236317,,
ENSG00000271527,,
ENSG00000211995,,
ENSG00000222376,,
ENSG00000238653,,
ENSG00000253544,,
ENSG00000111271,ENSMODG00000012199,ortholog_one2one
ENSG00000169488,ENSMODG00000022690,ortholog_one2many
ENSG00000169488,ENSMODG00000024512,ortholog_one2many
ENSG00000169488,ENSMODG00000022691,ortholog_one2many
ENSG00000238662,,
ENSG00000251007,,
ENSG00000264470,,
ENSG00000248838,,
ENSG00000244289,,
ENSG00000252716,ENSMODG00000026627,ortholog_one2many
ENSG00000252716,ENSMODG00000027158,ortholog_one2many
ENSG00000259219,,
ENSG00000253126,,
ENSG00000236673,,
ENSG00000229542,,
ENSG00000225182,,
ENSG00000180105,,
ENSG00000238323,,
ENSG00000237619,,
ENSG00000265606,,
ENSG00000253935,,
ENSG00000226292,,
ENSG00000235899,,
ENSG00000234784,,
ENSG00000223501,ENSMODG00000029559,ortholog_one2many
ENSG00000223501,ENSMODG00000021161,ortholog_one2many
ENSG00000206948,ENSMODG00000022294,ortholog_one2many
ENSG00000139278,ENSMODG00000020450,ortholog_one2one
ENSG00000207955,ENSMODG00000022396,ortholog_one2one
ENSG00000234491,,
ENSG00000252957,ENSMODG00000026747,ortholog_many2many
ENSG00000253816,,
ENSG00000199487,,
ENSG00000228050,,
ENSG00000221662,,
ENSG00000232499,,
ENSG00000228646,,
ENSG00000196383,ENSMODG00000019344,ortholog_one2one
ENSG00000207218,,
ENSG00000259356,,
ENSG00000227220,,
ENSG00000175800,,
ENSG00000272084,,
ENSG00000253789,,
ENSG00000227885,,
ENSG00000226401,,
ENSG00000234726,,
ENSG00000225233,,
ENSG00000249266,,
ENSG00000200806,ENSMODG00000026775,ortholog_many2many
ENSG00000122176,ENSMODG00000001094,ortholog_one2one
ENSG00000266098,,
ENSG00000272216,,
ENSG00000228614,,
ENSG00000169484,ENSMODG00000007805,ortholog_one2one
ENSG00000207341,ENSMODG00000022321,ortholog_many2many
ENSG00000236166,,
ENSG00000137204,ENSMODG00000018975,ortholog_one2one
ENSG00000221026,,
ENSG00000255046,,
ENSG00000253228,,
ENSG00000230424,,
ENSG00000164066,ENSMODG00000012120,ortholog_one2one
ENSG00000226411,,
ENSG00000203307,,
ENSG00000234630,,
ENSG00000238256,,
ENSG00000228255,,
ENSG00000271218,,
ENSG00000228577,,
ENSG00000270728,,
ENSG00000233877,,
ENSG00000099954,ENSMODG00000018448,ortholog_one2one
ENSG00000265669,,
ENSG00000230898,,
ENSG00000206693,ENSMODG00000026316,ortholog_one2one
ENSG00000271466,,
ENSG00000176253,ENSMODG00000007825,ortholog_one2one
ENSG00000262049,,
ENSG00000254552,,
ENSG00000237272,,
ENSG00000236850,,
ENSG00000231653,,
ENSG00000236740,,
ENSG00000266862,,
ENSG00000229237,,
ENSG00000262831,,
ENSG00000215952,,
ENSG00000178096,,
ENSG00000230948,,
ENSG00000232450,,
ENSG00000221783,,
ENSG00000200403,ENSMODG00000022052,ortholog_many2many
ENSG00000223245,ENSMODG00000026676,ortholog_many2many
ENSG00000096696,ENSMODG00000009982,ortholog_one2one
ENSG00000273186,,
ENSG00000227397,,
ENSG00000228495,,
ENSG00000215835,,
ENSG00000265192,,
ENSG00000228222,,
ENSG00000171999,,
ENSG00000251993,,
ENSG00000235118,,
ENSG00000262413,,
ENSG00000176246,ENSMODG00000007844,ortholog_one2one
ENSG00000214691,,
ENSG00000240490,,
ENSG00000271706,,
ENSG00000236574,,
ENSG00000135100,ENSMODG00000002966,ortholog_one2one
ENSG00000201609,,
ENSG00000238357,,
ENSG00000270869,,
ENSG00000237810,,
ENSG00000226891,,
ENSG00000219682,,
ENSG00000230461,,
ENSG00000143869,ENSMODG00000006353,ortholog_one2one
ENSG00000239027,,
ENSG00000270515,,
ENSG00000107796,ENSMODG00000016572,ortholog_one2one
ENSG00000232597,,
ENSG00000069966,ENSMODG00000001948,ortholog_one2one
ENSG00000263731,,
ENSG00000214211,,
ENSG00000225451,,
ENSG00000221030,,
ENSG00000204929,,
ENSG00000270561,,
ENSG00000235185,,
ENSG00000176230,ENSMODG00000024515,ortholog_many2many
ENSG00000229588,,
ENSG00000225101,,
ENSG00000266516,,
ENSG00000228510,,
ENSG00000236141,,
ENSG00000236996,,
ENSG00000260786,,
ENSG00000263859,,
ENSG00000270461,,
ENSG00000262400,,
ENSG00000068976,ENSMODG00000006664,ortholog_one2one
ENSG00000225325,,
ENSG00000253754,,
ENSG00000221533,,
ENSG00000266572,,
ENSG00000231128,,
ENSG00000263927,,
ENSG00000164136,ENSMODG00000000235,ortholog_one2one
ENSG00000272779,,
ENSG00000184394,ENSMODG00000007757,ortholog_many2many
ENSG00000184394,ENSMODG00000007764,ortholog_many2many
ENSG00000213083,,
ENSG00000218143,,
ENSG00000264769,,
ENSG00000243287,,
ENSG00000248873,,
ENSG00000226616,,
ENSG00000256637,,
ENSG00000226396,,
ENSG00000254050,,
ENSG00000243104,,
ENSG00000185031,,
ENSG00000217805,,
ENSG00000010818,ENSMODG00000017268,ortholog_one2one
ENSG00000207319,,
ENSG00000234065,,
ENSG00000230231,,
ENSG00000133328,ENSMODG00000027885,ortholog_one2many
ENSG00000233476,,
ENSG00000224069,,
ENSG00000235434,,
ENSG00000263468,,
ENSG00000235335,,
ENSG00000223549,,
ENSG00000196832,ENSMODG00000007351,ortholog_one2many
ENSG00000196832,ENSMODG00000007567,ortholog_one2many
ENSG00000196832,ENSMODG00000007391,ortholog_one2many
ENSG00000196832,ENSMODG00000007408,ortholog_one2many
ENSG00000253975,,
ENSG00000180723,,
ENSG00000253657,,
ENSG00000225724,,
ENSG00000260171,,
ENSG00000234362,,
ENSG00000222373,ENSMODG00000027013,ortholog_many2many
ENSG00000101187,ENSMODG00000016783,ortholog_one2one
ENSG00000225951,,
ENSG00000235050,,
ENSG00000272506,,
ENSG00000265571,,
ENSG00000226167,,
ENSG00000264238,,
ENSG00000232515,,
ENSG00000242688,,
ENSG00000229321,,
ENSG00000238259,,
ENSG00000264891,,
ENSG00000162999,ENSMODG00000010566,ortholog_one2one
ENSG00000219681,,
ENSG00000212257,ENSMODG00000026914,ortholog_many2many
ENSG00000235840,,
ENSG00000227066,,
ENSG00000253949,,
ENSG00000239230,,
ENSG00000176219,ENSMODG00000007308,ortholog_one2one
ENSG00000223912,,
ENSG00000265996,,
ENSG00000237859,,
ENSG00000237428,,
ENSG00000253008,,
ENSG00000241074,,
ENSG00000233006,,
ENSG00000197674,,
ENSG00000205424,,
ENSG00000235733,,
ENSG00000228395,,
ENSG00000199135,ENSMODG00000025910,ortholog_one2one
ENSG00000237614,,
ENSG00000265694,,
ENSG00000253580,,
ENSG00000225986,,
ENSG00000237892,,
ENSG00000272167,,
ENSG00000235527,,
ENSG00000228231,,
ENSG00000231485,,
ENSG00000271108,,
ENSG00000199348,ENSMODG00000021641,ortholog_one2one
ENSG00000228470,,
ENSG00000258806,ENSMODG00000007341,ortholog_many2many
ENSG00000250860,,
ENSG00000232603,,
ENSG00000272634,,
ENSG00000232140,,
ENSG00000216718,,
ENSG00000224413,,
ENSG00000235804,,
ENSG00000213335,,
ENSG00000224342,,
ENSG00000213036,,
ENSG00000228105,,
ENSG00000254175,,
ENSG00000201006,,
ENSG00000253796,,
ENSG00000176198,ENSMODG00000007255,ortholog_one2one
ENSG00000272664,,
ENSG00000226664,,
ENSG00000229774,,
ENSG00000227617,,
ENSG00000254073,,
ENSG00000264307,,
ENSG00000176485,ENSMODG00000027885,ortholog_one2many
ENSG00000253818,,
ENSG00000234142,,
ENSG00000254828,,
ENSG00000238406,,
ENSG00000234902,,
ENSG00000228968,,
ENSG00000224144,,
ENSG00000250267,,
ENSG00000216347,,
ENSG00000228235,,
ENSG00000236963,,
ENSG00000250867,,
ENSG00000215819,,
ENSG00000254185,,
ENSG00000253889,,
ENSG00000213972,,
ENSG00000226115,,
ENSG00000215066,,
ENSG00000230821,,
ENSG00000270780,,
ENSG00000238087,,
ENSG00000231421,,
ENSG00000233767,,
ENSG00000233955,,
ENSG00000225916,,
ENSG00000227759,,
ENSG00000252559,,
ENSG00000250606,,
ENSG00000188783,ENSMODG00000001105,ortholog_one2one
ENSG00000254663,,
ENSG00000232895,,
ENSG00000169251,ENSMODG00000016296,ortholog_one2one
ENSG00000255099,,
ENSG00000225343,,
ENSG00000234496,,
ENSG00000240440,,
ENSG00000123106,ENSMODG00000014414,ortholog_one2one
ENSG00000227438,,
ENSG00000235321,,
ENSG00000203722,,
ENSG00000271419,,
ENSG00000253631,,
ENSG00000117000,ENSMODG00000017631,ortholog_one2one
ENSG00000231622,,
ENSG00000254723,,
ENSG00000237338,,
ENSG00000235998,,
ENSG00000250536,,
ENSG00000229647,,
ENSG00000226595,,
ENSG00000222729,ENSMODG00000027115,ortholog_many2many
ENSG00000207286,ENSMODG00000021891,ortholog_one2many
ENSG00000226984,,
ENSG00000235995,,
ENSG00000241385,,
ENSG00000237449,,
ENSG00000207490,ENSMODG00000022091,ortholog_one2one
ENSG00000229294,,
ENSG00000239066,,
ENSG00000100077,ENSMODG00000010516,ortholog_one2one
ENSG00000254891,,
ENSG00000228404,,
ENSG00000253017,,
ENSG00000246985,,
ENSG00000253120,,
ENSG00000255402,,
ENSG00000238322,,
ENSG00000224584,,
ENSG00000220773,,
ENSG00000255077,,
ENSG00000223901,,
ENSG00000226487,,
ENSG00000217408,,
ENSG00000234705,,
ENSG00000223725,,
ENSG00000240590,,
ENSG00000253920,,
ENSG00000234144,,
ENSG00000263597,,
ENSG00000215520,,
ENSG00000262006,,
ENSG00000259874,,
ENSG00000253329,,
ENSG00000123552,ENSMODG00000018098,ortholog_one2one
ENSG00000255493,,
ENSG00000238160,,
ENSG00000185221,,
ENSG00000253956,,
ENSG00000247011,,
ENSG00000239133,,
ENSG00000259950,,
ENSG00000179073,,
ENSG00000222624,,
ENSG00000215456,,
ENSG00000225650,,
ENSG00000254886,,
ENSG00000178762,,
ENSG00000228335,,
ENSG00000237852,,
ENSG00000226259,,
ENSG00000211940,,
ENSG00000253107,,
ENSG00000202533,,
ENSG00000215424,,
ENSG00000178445,ENSMODG00000015225,ortholog_one2one
ENSG00000251665,,
ENSG00000227157,,
ENSG00000223869,,
ENSG00000264438,,
ENSG00000238734,,
ENSG00000255196,,
ENSG00000238931,,
ENSG00000261289,,
ENSG00000265230,,
ENSG00000223478,,
ENSG00000214719,,
ENSG00000201114,,
ENSG00000234290,,
ENSG00000117242,,
ENSG00000224570,,
ENSG00000218194,,
ENSG00000107864,ENSMODG00000006673,ortholog_one2one
ENSG00000265648,,
ENSG00000206172,ENSMODG00000016633,ortholog_one2many
ENSG00000225064,,
ENSG00000220635,,
ENSG00000181950,,
ENSG00000236480,,
ENSG00000257313,,
ENSG00000225765,,
ENSG00000216436,,
ENSG00000253122,,
ENSG00000249870,,
ENSG00000218991,,
ENSG00000257033,,
ENSG00000261777,,
ENSG00000253717,,
ENSG00000211941,,
ENSG00000221628,,
ENSG00000238815,,
ENSG00000232809,,
ENSG00000183169,,
ENSG00000234484,,
ENSG00000235432,,
ENSG00000102032,ENSMODG00000011560,ortholog_one2one
ENSG00000253994,,
ENSG00000255294,,
ENSG00000265688,,
ENSG00000242387,,
ENSG00000239319,,
ENSG00000264895,,
ENSG00000223433,,
ENSG00000233069,,
ENSG00000258015,,
ENSG00000270808,,
ENSG00000271488,,
ENSG00000170390,ENSMODG00000000868,ortholog_one2one
ENSG00000227466,,
ENSG00000251946,ENSMODG00000027255,ortholog_one2one
ENSG00000223442,,
ENSG00000249383,,
ENSG00000203394,,
ENSG00000253045,ENSMODG00000026115,ortholog_one2many
ENSG00000239055,,
ENSG00000254962,,
ENSG00000188770,ENSMODG00000001113,ortholog_one2one
ENSG00000197476,,
ENSG00000224984,,
ENSG00000206754,ENSMODG00000025982,ortholog_one2one
ENSG00000272589,,
ENSG00000272558,,
ENSG00000253338,,
ENSG00000267834,,
ENSG00000229827,,
ENSG00000261613,,
ENSG00000224137,,
ENSG00000251914,,
ENSG00000221500,ENSMODG00000026298,ortholog_one2one
ENSG00000254241,,
ENSG00000249982,,
ENSG00000242769,,
ENSG00000211942,,
ENSG00000035115,ENSMODG00000014260,ortholog_one2one
ENSG00000207834,,
ENSG00000221808,,
ENSG00000223152,ENSMODG00000022095,ortholog_one2one
ENSG00000201900,,
ENSG00000272065,,
ENSG00000261288,,
ENSG00000200534,,
ENSG00000181943,,
ENSG00000253451,,
ENSG00000261116,,
ENSG00000224195,,
ENSG00000249658,,
ENSG00000223793,,
ENSG00000202498,,
ENSG00000264720,,
ENSG00000199251,ENSMODG00000021738,ortholog_one2one
ENSG00000233072,,
ENSG00000109062,ENSMODG00000006858,ortholog_one2one
ENSG00000234055,,
ENSG00000260111,,
ENSG00000269937,,
ENSG00000229242,,
ENSG00000220557,,
ENSG00000253913,,
ENSG00000229990,,
ENSG00000221655,,
ENSG00000213082,,
ENSG00000254576,,
ENSG00000225860,,
ENSG00000227970,,
ENSG00000260218,,
ENSG00000240043,,
ENSG00000226072,,
ENSG00000272462,,
ENSG00000253779,,
ENSG00000231080,,
ENSG00000253877,,
ENSG00000271709,,
ENSG00000261140,,
ENSG00000232350,,
ENSG00000146410,ENSMODG00000017453,ortholog_one2one
ENSG00000233620,,
ENSG00000220725,,
ENSG00000225761,,
ENSG00000215834,,
ENSG00000184743,ENSMODG00000008485,ortholog_one2one
ENSG00000221321,,
ENSG00000211943,,
ENSG00000144560,ENSMODG00000006145,ortholog_one2one
ENSG00000252433,ENSMODG00000027015,ortholog_many2many
ENSG00000252433,ENSMODG00000026458,ortholog_many2many
ENSG00000252433,ENSMODG00000027061,ortholog_many2many
ENSG00000252433,ENSMODG00000027244,ortholog_many2many
ENSG00000252433,ENSMODG00000026874,ortholog_many2many
ENSG00000223999,,
ENSG00000183562,,
ENSG00000201584,,
ENSG00000233301,,
ENSG00000221521,,
ENSG00000267452,,
ENSG00000124160,ENSMODG00000013866,ortholog_one2one
ENSG00000253074,,
ENSG00000236073,,
ENSG00000234455,,
ENSG00000200764,,
ENSG00000221733,,
ENSG00000263585,,
ENSG00000272810,,
ENSG00000253822,,
ENSG00000253103,,
ENSG00000118961,,
ENSG00000272851,,
ENSG00000252116,ENSMODG00000026313,ortholog_one2many
ENSG00000214604,,
ENSG00000236145,,
ENSG00000260628,,
ENSG00000235296,,
ENSG00000271602,,
ENSG00000268707,,
ENSG00000254841,,
ENSG00000228523,,
ENSG00000207830,,
ENSG00000187504,,
ENSG00000224447,,
ENSG00000235112,,
ENSG00000235597,,
ENSG00000264900,,
ENSG00000064995,ENSMODG00000024527,ortholog_one2many
ENSG00000064995,ENSMODG00000013873,ortholog_one2many
ENSG00000064995,ENSMODG00000009479,ortholog_one2many
ENSG00000232723,,
ENSG00000234816,,
ENSG00000253546,,
ENSG00000268050,,
ENSG00000272559,,
ENSG00000211944,,
ENSG00000213122,,
ENSG00000188439,,
ENSG00000264735,,
ENSG00000219095,,
ENSG00000254240,,
ENSG00000265171,,
ENSG00000217159,,
ENSG00000273051,,
ENSG00000252109,,
ENSG00000253489,,
ENSG00000223263,,
ENSG00000114784,ENSMODG00000011056,ortholog_one2one
ENSG00000254804,,
ENSG00000263317,,
ENSG00000264629,,
ENSG00000236292,,
ENSG00000235200,,
ENSG00000264569,,
ENSG00000211945,ENSMODG00000003758,ortholog_many2many
ENSG00000266867,,
ENSG00000216331,,
ENSG00000254457,,
ENSG00000254124,,
ENSG00000201980,ENSMODG00000022268,ortholog_one2many
