Ensembl Gene ID,Cow Ensembl Gene ID,Homology Type
ENSG00000256100,ENSBTAG00000004920,ortholog_one2many
ENSG00000234080,,
ENSG00000255905,,
ENSG00000249856,,
ENSG00000269728,,
ENSG00000232778,,
ENSG00000256733,,
ENSG00000260021,,
ENSG00000225341,,
ENSG00000233522,,
ENSG00000199631,ENSBTAG00000042227,ortholog_one2many
ENSG00000199631,ENSBTAG00000047859,ortholog_one2many
ENSG00000199631,ENSBTAG00000042962,ortholog_one2many
ENSG00000231110,,
ENSG00000255988,,
ENSG00000272476,,
ENSG00000268174,,
ENSG00000204092,,
ENSG00000251953,ENSBTAG00000033839,ortholog_one2many
ENSG00000223704,,
ENSG00000260539,,
ENSG00000202503,ENSBTAG00000043453,ortholog_one2one
ENSG00000242609,,
ENSG00000228288,,
ENSG00000224987,,
ENSG00000226070,,
ENSG00000196390,,
ENSG00000256220,,
ENSG00000252667,ENSBTAG00000036945,ortholog_many2many
ENSG00000252667,ENSBTAG00000043781,ortholog_many2many
ENSG00000253425,,
ENSG00000232408,,
ENSG00000263204,,
ENSG00000235815,,
ENSG00000229316,,
ENSG00000200259,ENSBTAG00000042883,ortholog_one2many
ENSG00000200259,ENSBTAG00000043459,ortholog_one2many
ENSG00000200259,ENSBTAG00000042925,ortholog_one2many
ENSG00000251794,ENSBTAG00000045014,ortholog_many2many
ENSG00000242612,ENSBTAG00000026429,ortholog_one2one
ENSG00000249571,,
ENSG00000252767,ENSBTAG00000043033,ortholog_one2one
ENSG00000240823,,
ENSG00000257009,,
ENSG00000200530,ENSBTAG00000043168,ortholog_one2one
ENSG00000207525,,
ENSG00000249726,,
ENSG00000253090,ENSBTAG00000042501,ortholog_one2one
ENSG00000239517,,
ENSG00000255931,,
ENSG00000236075,,
ENSG00000242539,,
ENSG00000225879,,
ENSG00000205869,,
ENSG00000272494,,
ENSG00000125363,ENSBTAG00000047774,ortholog_many2many
ENSG00000125363,ENSBTAG00000012089,ortholog_many2many
ENSG00000231112,,
ENSG00000243083,,
ENSG00000182383,,
ENSG00000242352,,
ENSG00000222950,,
ENSG00000223243,,
ENSG00000266006,,
ENSG00000262090,,
ENSG00000225093,,
ENSG00000249157,,
ENSG00000226454,,
ENSG00000256686,,
ENSG00000164256,ENSBTAG00000004538,ortholog_one2many
ENSG00000164256,ENSBTAG00000002158,ortholog_one2many
ENSG00000231369,,
ENSG00000256443,,
ENSG00000251757,ENSBTAG00000043372,ortholog_many2many
ENSG00000271734,,
ENSG00000229720,,
ENSG00000263669,,
ENSG00000205867,,
ENSG00000224596,,
ENSG00000250992,,
ENSG00000255725,,
ENSG00000225671,,
ENSG00000224942,,
ENSG00000170356,,
ENSG00000233060,,
ENSG00000238490,,
ENSG00000250230,,
ENSG00000164074,ENSBTAG00000010630,ortholog_one2one
ENSG00000260626,,
ENSG00000235271,,
ENSG00000234519,,
ENSG00000257010,,
ENSG00000270962,,
ENSG00000225174,,
ENSG00000250889,,
ENSG00000256440,,
ENSG00000221826,ENSBTAG00000005615,ortholog_many2many
ENSG00000221826,ENSBTAG00000006859,ortholog_many2many
ENSG00000175395,ENSBTAG00000038178,ortholog_one2one
ENSG00000256256,,
ENSG00000223485,,
ENSG00000234856,,
ENSG00000214081,,
ENSG00000226067,,
ENSG00000214796,,
ENSG00000226362,,
ENSG00000243742,,
ENSG00000226505,,
ENSG00000252105,,
ENSG00000146966,ENSBTAG00000004799,ortholog_one2one
ENSG00000259040,ENSBTAG00000039732,ortholog_one2many
ENSG00000235999,,
ENSG00000248498,,
ENSG00000238974,,
ENSG00000227668,,
ENSG00000152520,ENSBTAG00000009912,ortholog_one2one
ENSG00000233430,,
ENSG00000224143,,
ENSG00000233511,,
ENSG00000244479,,
ENSG00000006015,ENSBTAG00000007739,ortholog_one2one
ENSG00000138795,ENSBTAG00000006844,ortholog_one2one
ENSG00000261039,,
ENSG00000200443,ENSBTAG00000042827,ortholog_many2many
ENSG00000244045,ENSBTAG00000008120,ortholog_one2one
ENSG00000212044,,
ENSG00000212525,ENSBTAG00000043929,ortholog_many2many
ENSG00000251209,,
ENSG00000226445,,
ENSG00000237503,,
ENSG00000251663,,
ENSG00000236858,,
ENSG00000230248,,
ENSG00000225716,,
ENSG00000206974,,
ENSG00000096401,ENSBTAG00000020012,ortholog_one2one
ENSG00000247372,,
ENSG00000238055,,
ENSG00000229406,,
ENSG00000225392,,
ENSG00000265494,,
ENSG00000253193,,
ENSG00000233085,,
ENSG00000233852,,
ENSG00000271815,,
ENSG00000255947,,
ENSG00000223376,,
ENSG00000266744,,
ENSG00000234446,,
ENSG00000168038,,
ENSG00000251458,,
ENSG00000231327,,
ENSG00000224999,,
ENSG00000238079,,
ENSG00000141028,,
ENSG00000233868,,
ENSG00000252831,,
ENSG00000251623,,
ENSG00000233135,,
ENSG00000231405,,
ENSG00000124915,,
ENSG00000227072,,
ENSG00000225147,,
ENSG00000200799,ENSBTAG00000044273,ortholog_many2many
ENSG00000242198,,
ENSG00000227494,,
ENSG00000227886,,
ENSG00000226194,,
ENSG00000271608,,
ENSG00000142046,ENSBTAG00000038711,ortholog_one2one
ENSG00000207088,ENSBTAG00000042863,ortholog_one2many
ENSG00000140450,ENSBTAG00000018252,ortholog_one2one
ENSG00000221238,,
ENSG00000120088,ENSBTAG00000002749,ortholog_one2one
ENSG00000263377,,
ENSG00000070886,ENSBTAG00000020102,ortholog_one2one
ENSG00000239437,,
ENSG00000246695,,
ENSG00000228976,,
ENSG00000251724,,
ENSG00000237675,,
ENSG00000238195,,
ENSG00000248659,,
ENSG00000263881,,
ENSG00000225758,,
ENSG00000266607,,
ENSG00000272848,,
ENSG00000248881,,
ENSG00000134115,ENSBTAG00000003592,ortholog_one2one
ENSG00000202412,,
ENSG00000252968,,
ENSG00000226666,,
ENSG00000252786,ENSBTAG00000042427,ortholog_many2many
ENSG00000233521,,
ENSG00000248596,,
ENSG00000261757,,
ENSG00000265654,,
ENSG00000231414,,
ENSG00000203644,,
ENSG00000264336,,
ENSG00000232640,,
ENSG00000233849,,
ENSG00000236714,,
ENSG00000231500,ENSBTAG00000002648,ortholog_one2one
ENSG00000203801,,
ENSG00000230668,,
ENSG00000271270,,
ENSG00000227704,,
ENSG00000272040,,
ENSG00000233857,,
ENSG00000167770,ENSBTAG00000003967,ortholog_one2one
ENSG00000240929,,
ENSG00000226991,,
ENSG00000266896,,
ENSG00000221081,,
ENSG00000234996,,
ENSG00000272849,,
ENSG00000235289,,
ENSG00000229214,,
ENSG00000229269,,
ENSG00000250643,,
ENSG00000256811,,
ENSG00000100154,ENSBTAG00000012193,ortholog_one2one
ENSG00000243113,,
ENSG00000254070,,
ENSG00000175334,ENSBTAG00000031875,ortholog_one2one
ENSG00000240118,,
ENSG00000231690,,
ENSG00000207333,ENSBTAG00000042364,ortholog_one2one
ENSG00000234571,,
ENSG00000248459,,
ENSG00000224361,,
ENSG00000239082,,
ENSG00000207041,ENSBTAG00000042957,ortholog_one2many
ENSG00000251078,,
ENSG00000255856,,
ENSG00000207601,,
ENSG00000273213,,
ENSG00000226272,,
ENSG00000233574,,
ENSG00000251470,,
ENSG00000222326,,
ENSG00000230186,,
ENSG00000236173,,
ENSG00000112419,ENSBTAG00000016498,ortholog_one2one
ENSG00000223726,,
ENSG00000200898,ENSBTAG00000042548,ortholog_many2many
ENSG00000252209,ENSBTAG00000045364,ortholog_one2many
ENSG00000244176,,
ENSG00000230280,,
ENSG00000232197,,
ENSG00000268074,,
ENSG00000109466,ENSBTAG00000005263,ortholog_one2one
ENSG00000228993,,
ENSG00000213658,ENSBTAG00000021249,ortholog_one2one
ENSG00000229229,,
ENSG00000256546,,
ENSG00000260338,,
ENSG00000254424,,
ENSG00000226741,,
ENSG00000214925,,
ENSG00000215996,,
ENSG00000171357,ENSBTAG00000024144,ortholog_one2one
ENSG00000144152,ENSBTAG00000009230,ortholog_one2one
ENSG00000273100,,
ENSG00000272699,,
ENSG00000248863,,
ENSG00000212544,ENSBTAG00000047143,ortholog_many2many
ENSG00000251419,,
ENSG00000199471,ENSBTAG00000042817,ortholog_one2many
ENSG00000255553,,
ENSG00000239255,,
ENSG00000232049,,
ENSG00000271594,,
ENSG00000230650,,
ENSG00000218716,,
ENSG00000219565,,
ENSG00000234761,,
ENSG00000221257,,
ENSG00000268544,,
ENSG00000270440,,
ENSG00000239005,ENSBTAG00000045327,ortholog_one2many
ENSG00000236607,,
ENSG00000181260,,
ENSG00000226331,,
ENSG00000230051,,
ENSG00000240861,,
ENSG00000224606,,
ENSG00000249302,,
ENSG00000188428,ENSBTAG00000039732,ortholog_one2many
ENSG00000188626,ENSBTAG00000011317,ortholog_one2many
ENSG00000257180,,
ENSG00000231547,,
ENSG00000253899,,
ENSG00000254404,,
ENSG00000272717,,
ENSG00000235035,,
ENSG00000137876,ENSBTAG00000001342,ortholog_one2one
ENSG00000270945,,
ENSG00000227880,,
ENSG00000266023,,
ENSG00000200291,,
ENSG00000230960,,
ENSG00000255213,,
ENSG00000268421,,
ENSG00000239500,,
ENSG00000258260,,
ENSG00000261268,,
ENSG00000234775,,
ENSG00000228984,,
ENSG00000249301,,
ENSG00000262904,,
ENSG00000260835,,
ENSG00000223853,,
ENSG00000116030,ENSBTAG00000009859,ortholog_one2one
ENSG00000269501,,
ENSG00000271820,,
ENSG00000255118,,
ENSG00000257303,,
ENSG00000224671,,
ENSG00000259963,,
ENSG00000179104,ENSBTAG00000002888,ortholog_one2one
ENSG00000231559,,
ENSG00000267034,,
ENSG00000249634,,
ENSG00000221623,,
ENSG00000263661,,
ENSG00000201533,,
ENSG00000252080,,
ENSG00000253888,,
ENSG00000254454,,
ENSG00000228034,,
ENSG00000178458,,
ENSG00000218872,,
ENSG00000261458,,
ENSG00000240253,,
ENSG00000227508,,
ENSG00000257740,,
ENSG00000200869,,
ENSG00000224027,,
ENSG00000236523,,
ENSG00000133812,ENSBTAG00000043981,ortholog_one2one
ENSG00000230789,,
ENSG00000108826,ENSBTAG00000021720,ortholog_one2one
ENSG00000212189,ENSBTAG00000043163,ortholog_one2one
ENSG00000252233,ENSBTAG00000045018,ortholog_many2many
ENSG00000237458,,
ENSG00000252206,,
ENSG00000237732,,
ENSG00000240419,,
ENSG00000227838,,
ENSG00000175772,,
ENSG00000250698,,
ENSG00000265696,,
ENSG00000185087,ENSBTAG00000020514,ortholog_one2one
ENSG00000248684,,
ENSG00000259099,,
ENSG00000255126,,
ENSG00000224293,,
ENSG00000271234,,
ENSG00000252405,,
ENSG00000264164,,
ENSG00000164167,ENSBTAG00000014060,ortholog_one2one
ENSG00000119778,ENSBTAG00000017255,ortholog_one2one
ENSG00000247033,,
ENSG00000228834,,
ENSG00000235170,,
ENSG00000261198,,
ENSG00000252300,,
ENSG00000231386,,
ENSG00000105696,ENSBTAG00000007698,ortholog_one2one
ENSG00000188089,ENSBTAG00000021924,ortholog_one2one
ENSG00000234770,,
ENSG00000255446,,
ENSG00000266245,,
ENSG00000231479,,
ENSG00000261058,,
ENSG00000231507,,
ENSG00000252138,ENSBTAG00000042280,ortholog_many2many
ENSG00000228367,,
ENSG00000173838,ENSBTAG00000004637,ortholog_one2one
ENSG00000108001,ENSBTAG00000008272,ortholog_one2one
ENSG00000196951,,
ENSG00000230290,,
ENSG00000231579,,
ENSG00000261003,,
ENSG00000260289,,
ENSG00000238861,ENSBTAG00000045133,ortholog_one2one
ENSG00000213318,,
ENSG00000271730,,
ENSG00000249429,,
ENSG00000231495,,
ENSG00000228182,,
ENSG00000250659,,
ENSG00000222109,,
ENSG00000266379,,
ENSG00000223349,,
ENSG00000226169,,
ENSG00000163219,ENSBTAG00000023976,ortholog_one2one
ENSG00000199944,,
ENSG00000257058,,
ENSG00000260003,,
ENSG00000234570,,
ENSG00000226065,,
ENSG00000265013,,
ENSG00000233908,,
ENSG00000237751,,
ENSG00000254964,,
ENSG00000229797,,
ENSG00000233791,,
ENSG00000240338,,
ENSG00000206597,ENSBTAG00000042319,ortholog_many2many
ENSG00000261319,,
ENSG00000133895,ENSBTAG00000002095,ortholog_one2one
ENSG00000222314,ENSBTAG00000042977,ortholog_many2many
ENSG00000219700,,
ENSG00000249777,,
ENSG00000249754,,
ENSG00000267811,,
ENSG00000005302,ENSBTAG00000009278,ortholog_one2one
ENSG00000264844,,
ENSG00000228882,,
ENSG00000233368,,
ENSG00000175315,ENSBTAG00000014718,ortholog_one2many
ENSG00000175315,ENSBTAG00000046587,ortholog_one2many
ENSG00000230823,,
ENSG00000260058,,
ENSG00000270989,,
ENSG00000229569,,
ENSG00000269176,,
ENSG00000234524,,
ENSG00000269614,,
ENSG00000200822,,
ENSG00000241923,,
ENSG00000251667,,
ENSG00000202300,ENSBTAG00000043181,ortholog_one2one
ENSG00000203496,,
ENSG00000269463,,
ENSG00000235426,,
ENSG00000259819,,
ENSG00000228670,,
ENSG00000229652,,
ENSG00000229801,,
ENSG00000260379,,
ENSG00000263369,,
ENSG00000235954,,
ENSG00000135077,,
ENSG00000239064,,
ENSG00000138160,ENSBTAG00000009383,ortholog_one2one
ENSG00000259021,,
ENSG00000271588,,
ENSG00000253023,,
ENSG00000242102,,
ENSG00000232151,,
ENSG00000252361,ENSBTAG00000044987,ortholog_many2many
ENSG00000241317,,
ENSG00000261066,,
ENSG00000258691,,
ENSG00000270619,,
ENSG00000251205,,
ENSG00000239322,,
ENSG00000215151,,
ENSG00000248621,,
ENSG00000264442,,
ENSG00000259084,,
ENSG00000202016,ENSBTAG00000047017,ortholog_many2many
ENSG00000085999,ENSBTAG00000019901,ortholog_one2one
ENSG00000243954,,
ENSG00000264567,,
ENSG00000272475,,
ENSG00000202496,,
ENSG00000256690,,
ENSG00000232503,,
ENSG00000203799,,
ENSG00000238417,,
ENSG00000249661,,
ENSG00000234285,,
ENSG00000249881,,
ENSG00000235437,,
ENSG00000236035,,
ENSG00000260764,,
ENSG00000271985,,
ENSG00000268554,,
ENSG00000002726,ENSBTAG00000005419,ortholog_one2one
ENSG00000207155,,
ENSG00000207582,ENSBTAG00000029972,ortholog_one2one
ENSG00000252101,ENSBTAG00000044907,ortholog_many2many
ENSG00000233221,,
ENSG00000222328,ENSBTAG00000036659,ortholog_one2one
ENSG00000233404,,
ENSG00000248335,,
ENSG00000259999,,
ENSG00000225638,,
ENSG00000199153,ENSBTAG00000029987,ortholog_one2one
ENSG00000070031,ENSBTAG00000045915,ortholog_one2one
ENSG00000232965,,
ENSG00000100739,ENSBTAG00000007052,ortholog_one2one
ENSG00000153822,ENSBTAG00000024903,ortholog_one2one
ENSG00000261783,,
ENSG00000230596,,
ENSG00000254028,,
ENSG00000273472,,
ENSG00000250857,,
ENSG00000251342,,
ENSG00000219430,,
ENSG00000253433,,
ENSG00000222613,,
ENSG00000261428,,
ENSG00000250909,,
ENSG00000248747,,
ENSG00000272910,,
ENSG00000261212,,
ENSG00000251218,,
ENSG00000260350,,
ENSG00000272660,,
ENSG00000248127,,
ENSG00000213423,,
ENSG00000175294,ENSBTAG00000014720,ortholog_one2one
ENSG00000221118,,
ENSG00000251414,,
ENSG00000239903,,
ENSG00000239096,,
ENSG00000238695,,
ENSG00000268265,,
ENSG00000252305,ENSBTAG00000043162,ortholog_one2many
ENSG00000260276,,
ENSG00000249278,,
ENSG00000226186,,
ENSG00000268467,,
ENSG00000221464,,
ENSG00000213165,,
ENSG00000231595,,
ENSG00000241159,,
ENSG00000233751,,
ENSG00000244413,,
ENSG00000252829,,
ENSG00000248810,,
ENSG00000252833,ENSBTAG00000044472,ortholog_many2many
ENSG00000249209,ENSBTAG00000018278,ortholog_one2many
ENSG00000243977,,
ENSG00000230450,,
ENSG00000196224,,
ENSG00000228384,,
ENSG00000254083,,
ENSG00000253314,,
ENSG00000258729,,
ENSG00000140443,ENSBTAG00000021527,ortholog_one2one
ENSG00000170290,,
ENSG00000257301,,
ENSG00000257275,,
ENSG00000262786,,
ENSG00000261200,,
ENSG00000270178,,
ENSG00000207307,ENSBTAG00000047074,ortholog_many2many
ENSG00000221373,,
ENSG00000069696,,
ENSG00000266478,,
ENSG00000234232,,
ENSG00000164902,ENSBTAG00000009647,ortholog_one2one
ENSG00000251668,,
ENSG00000263445,,
ENSG00000243959,,
ENSG00000243799,,
ENSG00000266709,,
ENSG00000225869,,
ENSG00000207420,,
ENSG00000265314,,
ENSG00000115590,ENSBTAG00000006343,ortholog_one2one
ENSG00000163492,ENSBTAG00000027875,ortholog_one2one
ENSG00000266378,,
ENSG00000254893,,
ENSG00000225448,,
ENSG00000124467,ENSBTAG00000005615,ortholog_many2many
ENSG00000124467,ENSBTAG00000006859,ortholog_many2many
ENSG00000265266,,
ENSG00000231335,,
ENSG00000183323,ENSBTAG00000017011,ortholog_one2one
ENSG00000230647,,
ENSG00000263357,,
ENSG00000254372,,
ENSG00000241598,,
ENSG00000266329,,
ENSG00000263364,,
ENSG00000244302,,
ENSG00000258516,,
ENSG00000238852,,
ENSG00000233860,,
ENSG00000230897,,
ENSG00000261466,,
ENSG00000250189,,
ENSG00000258846,,
ENSG00000253915,,
ENSG00000203531,,
ENSG00000224218,,
ENSG00000236956,,
ENSG00000199652,ENSBTAG00000045246,ortholog_one2many
ENSG00000272632,,
ENSG00000185940,,
ENSG00000250366,,
ENSG00000250141,,
ENSG00000264124,,
ENSG00000107651,ENSBTAG00000007441,ortholog_one2one
ENSG00000253248,,
ENSG00000236469,,
ENSG00000242134,,
ENSG00000270244,,
ENSG00000268602,,
ENSG00000250835,,
ENSG00000261405,,
ENSG00000242727,,
ENSG00000253839,,
ENSG00000226130,,
ENSG00000266029,,
ENSG00000227779,,
ENSG00000251248,,
ENSG00000235225,,
ENSG00000264627,,
ENSG00000266186,,
ENSG00000205325,,
ENSG00000237168,,
ENSG00000214306,,
ENSG00000252923,ENSBTAG00000044443,ortholog_one2many
ENSG00000247271,,
ENSG00000249014,,
ENSG00000249806,,
ENSG00000226574,,
ENSG00000225636,,
ENSG00000234036,,
ENSG00000224442,,
ENSG00000254101,,
ENSG00000223438,,
ENSG00000214305,,
ENSG00000250326,,
ENSG00000238212,,
ENSG00000265812,,
ENSG00000131013,ENSBTAG00000016980,ortholog_one2one
ENSG00000252925,,
ENSG00000223759,,
ENSG00000231621,,
ENSG00000205847,,
ENSG00000231190,,
ENSG00000250041,,
ENSG00000202368,,
ENSG00000066739,ENSBTAG00000012833,ortholog_one2one
ENSG00000197844,,
ENSG00000236205,,
ENSG00000224121,,
ENSG00000258131,,
ENSG00000226156,,
ENSG00000236977,,
ENSG00000214062,,
ENSG00000263825,,
ENSG00000234485,,
ENSG00000260950,,
ENSG00000259939,,
ENSG00000205864,,
ENSG00000129277,ENSBTAG00000025257,ortholog_one2many
ENSG00000254401,,
ENSG00000257470,,
ENSG00000226500,,
ENSG00000230888,,
ENSG00000232058,,
ENSG00000261481,,
ENSG00000271676,,
ENSG00000251107,,
ENSG00000201641,,
ENSG00000034053,ENSBTAG00000020413,ortholog_one2one
ENSG00000259944,,
ENSG00000260979,,
ENSG00000253828,,
ENSG00000230482,,
ENSG00000254957,,
ENSG00000270669,,
ENSG00000251300,,
ENSG00000255717,,
ENSG00000144015,ENSBTAG00000009197,ortholog_one2one
ENSG00000250006,,
ENSG00000250348,,
ENSG00000242663,,
ENSG00000225979,,
ENSG00000244242,ENSBTAG00000047996,ortholog_one2many
ENSG00000265163,,
ENSG00000248831,,
ENSG00000234193,,
ENSG00000189180,ENSBTAG00000018960,ortholog_one2many
ENSG00000206678,ENSBTAG00000043389,ortholog_many2many
ENSG00000206678,ENSBTAG00000045908,ortholog_many2many
ENSG00000233030,,
ENSG00000249036,,
ENSG00000264382,,
ENSG00000261392,,
ENSG00000238806,,
ENSG00000270897,,
ENSG00000254076,,
ENSG00000265621,,
ENSG00000213104,,
ENSG00000225469,,
ENSG00000262944,,
ENSG00000234896,,
ENSG00000168286,ENSBTAG00000006411,ortholog_one2one
ENSG00000221711,ENSBTAG00000044835,ortholog_one2many
ENSG00000265110,,
ENSG00000264207,,
ENSG00000261321,,
ENSG00000112242,ENSBTAG00000021045,ortholog_one2one
ENSG00000243125,,
ENSG00000163006,ENSBTAG00000000157,ortholog_one2one
ENSG00000236926,,
ENSG00000255123,,
ENSG00000260349,,
ENSG00000266045,,
ENSG00000250214,,
ENSG00000265445,,
ENSG00000253288,,
ENSG00000202434,,
ENSG00000233299,,
ENSG00000206836,ENSBTAG00000042428,ortholog_many2many
ENSG00000250969,,
ENSG00000220323,,
ENSG00000263244,,
ENSG00000255260,,
ENSG00000230971,,
ENSG00000249663,,
ENSG00000200049,,
ENSG00000261660,,
ENSG00000231699,,
ENSG00000261716,,
ENSG00000159337,ENSBTAG00000005268,ortholog_one2one
ENSG00000272735,,
ENSG00000252594,ENSBTAG00000042327,ortholog_one2one
ENSG00000260707,,
ENSG00000147789,ENSBTAG00000018456,ortholog_one2one
ENSG00000248926,,
ENSG00000255351,,
ENSG00000237377,,
ENSG00000272993,,
ENSG00000237035,,
ENSG00000175229,ENSBTAG00000002772,ortholog_one2one
ENSG00000254118,,
ENSG00000090565,ENSBTAG00000016591,ortholog_one2one
ENSG00000178972,,
ENSG00000254361,,
ENSG00000237705,,
ENSG00000233867,,
ENSG00000248484,,
ENSG00000203819,,
ENSG00000228491,,
ENSG00000265623,,
ENSG00000262234,,
ENSG00000200437,ENSBTAG00000042130,ortholog_many2many
ENSG00000251235,,
ENSG00000108010,ENSBTAG00000005027,ortholog_one2one
ENSG00000255462,,
ENSG00000248956,,
ENSG00000253988,,
ENSG00000251446,,
ENSG00000228981,,
ENSG00000223945,,
ENSG00000236653,,
ENSG00000266667,,
ENSG00000233594,,
ENSG00000250625,,
ENSG00000253432,,
ENSG00000136807,ENSBTAG00000004695,ortholog_one2one
ENSG00000266645,,
ENSG00000248859,,
ENSG00000239888,,
ENSG00000248640,,
ENSG00000110660,ENSBTAG00000003661,ortholog_one2many
ENSG00000110660,ENSBTAG00000033381,ortholog_one2many
ENSG00000255309,,
ENSG00000231189,,
ENSG00000250673,,
ENSG00000240047,,
ENSG00000251744,,
ENSG00000234324,,
ENSG00000243175,,
ENSG00000255492,,
ENSG00000253783,,
ENSG00000225421,,
ENSG00000264051,,
ENSG00000235610,,
ENSG00000201000,ENSBTAG00000029625,ortholog_many2many
ENSG00000251666,,
ENSG00000233870,,
ENSG00000266187,,
ENSG00000254258,,
ENSG00000252837,ENSBTAG00000044829,ortholog_one2one
ENSG00000257589,,
ENSG00000266319,,
ENSG00000252511,,
ENSG00000069974,ENSBTAG00000046690,ortholog_one2many
ENSG00000069974,ENSBTAG00000012408,ortholog_one2many
ENSG00000248128,,
ENSG00000226539,,
ENSG00000200779,,
ENSG00000205758,ENSBTAG00000008490,ortholog_one2one
ENSG00000222222,,
ENSG00000259969,,
ENSG00000240729,,
ENSG00000254156,,
ENSG00000253574,,
ENSG00000231557,,
ENSG00000212485,,
ENSG00000238717,,
ENSG00000254486,,
ENSG00000250540,,
ENSG00000271845,,
ENSG00000235863,ENSBTAG00000025669,ortholog_one2one
ENSG00000159840,ENSBTAG00000017970,ortholog_one2one
ENSG00000233971,,
ENSG00000258836,,
ENSG00000102898,ENSBTAG00000006414,ortholog_one2one
ENSG00000270706,,
ENSG00000253115,,
ENSG00000225230,,
ENSG00000249072,,
ENSG00000254991,,
ENSG00000238526,,
ENSG00000230407,,
ENSG00000266089,,
ENSG00000238474,,
ENSG00000253983,,
ENSG00000259891,,
ENSG00000249565,,
ENSG00000271828,,
ENSG00000228126,,
ENSG00000201023,,
ENSG00000239393,,
ENSG00000243023,,
ENSG00000113615,ENSBTAG00000018322,ortholog_one2one
ENSG00000239188,,
ENSG00000255400,,
ENSG00000238698,,
ENSG00000218632,,
ENSG00000259758,,
ENSG00000228802,,
ENSG00000243430,,
ENSG00000237781,,
ENSG00000238619,ENSBTAG00000043622,ortholog_one2many
ENSG00000245112,,
ENSG00000257045,,
ENSG00000253596,,
ENSG00000254680,,
ENSG00000250574,,
ENSG00000243700,,
ENSG00000107186,ENSBTAG00000043961,ortholog_one2one
ENSG00000204959,,
ENSG00000238493,ENSBTAG00000043622,ortholog_one2many
ENSG00000246334,,
ENSG00000221183,,
ENSG00000169031,ENSBTAG00000021316,ortholog_one2one
ENSG00000207417,,
ENSG00000113522,ENSBTAG00000011252,ortholog_one2one
ENSG00000258519,,
ENSG00000224826,,
ENSG00000248117,,
ENSG00000254983,,
ENSG00000235635,,
ENSG00000249713,,
ENSG00000266502,,
ENSG00000260273,,
ENSG00000228202,,
ENSG00000264283,,
ENSG00000022556,ENSBTAG00000047953,ortholog_many2many
ENSG00000022556,ENSBTAG00000047473,ortholog_many2many
ENSG00000263277,,
ENSG00000200998,,
ENSG00000239160,ENSBTAG00000045415,ortholog_one2one
ENSG00000253341,,
ENSG00000254847,,
ENSG00000254324,ENSBTAG00000029865,ortholog_one2one
ENSG00000223878,,
ENSG00000238816,,
ENSG00000264646,,
ENSG00000223537,,
ENSG00000254688,,
ENSG00000228568,,
ENSG00000264553,,
ENSG00000225953,,
ENSG00000252864,ENSBTAG00000036732,ortholog_many2many
ENSG00000264849,,
ENSG00000233298,,
ENSG00000248924,,
ENSG00000177030,,
ENSG00000258682,,
ENSG00000264508,,
ENSG00000239189,,
ENSG00000255067,,
ENSG00000266538,,
ENSG00000253037,,
ENSG00000259882,,
ENSG00000248796,,
ENSG00000254080,,
ENSG00000253266,,
ENSG00000264584,,
ENSG00000252129,ENSBTAG00000043162,ortholog_one2many
ENSG00000212175,ENSBTAG00000042466,ortholog_one2one
ENSG00000252329,,
ENSG00000253047,,
ENSG00000251442,,
ENSG00000206931,ENSBTAG00000043296,ortholog_one2one
ENSG00000233943,,
ENSG00000203258,,
ENSG00000236713,,
ENSG00000102755,ENSBTAG00000016915,ortholog_one2one
ENSG00000253706,,
ENSG00000229194,,
ENSG00000225407,,
ENSG00000251381,,
ENSG00000224690,,
ENSG00000257621,,
ENSG00000238688,,
ENSG00000236296,,
ENSG00000255653,,
ENSG00000264391,,
ENSG00000239985,,
ENSG00000256779,,
ENSG00000252684,ENSBTAG00000043273,ortholog_many2many
ENSG00000257012,,
ENSG00000211987,,
ENSG00000252122,ENSBTAG00000044440,ortholog_many2many
ENSG00000253777,,
ENSG00000255855,,
ENSG00000250615,,
ENSG00000272606,,
ENSG00000207344,ENSBTAG00000042366,ortholog_one2many
ENSG00000261476,,
ENSG00000200175,ENSBTAG00000042877,ortholog_one2many
ENSG00000200175,ENSBTAG00000046001,ortholog_one2many
ENSG00000200175,ENSBTAG00000042284,ortholog_one2many
ENSG00000238217,,
ENSG00000248996,,
ENSG00000207062,ENSBTAG00000046466,ortholog_one2many
ENSG00000228681,,
ENSG00000180771,,
ENSG00000224800,,
ENSG00000222536,,
ENSG00000202344,ENSBTAG00000043003,ortholog_many2many
ENSG00000254043,,
ENSG00000266625,,
ENSG00000203472,,
ENSG00000227113,,
ENSG00000212378,,
ENSG00000228960,,
ENSG00000272180,,
ENSG00000254670,,
ENSG00000212512,,
ENSG00000250852,,
ENSG00000238961,ENSBTAG00000045134,ortholog_one2one
ENSG00000254238,,
ENSG00000262583,,
ENSG00000229357,,
ENSG00000248652,,
ENSG00000272702,,
ENSG00000253712,,
ENSG00000155890,ENSBTAG00000018346,ortholog_one2one
ENSG00000226002,,
ENSG00000189431,,
ENSG00000270689,,
ENSG00000249395,,
ENSG00000249869,,
ENSG00000226702,,
ENSG00000242978,,
ENSG00000250305,ENSBTAG00000008950,ortholog_one2one
ENSG00000246448,,
ENSG00000259357,,
ENSG00000270578,,
ENSG00000259992,,
ENSG00000227057,ENSBTAG00000016824,ortholog_one2one
ENSG00000269043,,
ENSG00000255558,,
ENSG00000156564,ENSBTAG00000017971,ortholog_one2one
ENSG00000250480,,
