Ensembl Gene ID,Fly Ensembl Gene ID,Homology Type
ENSMUSG00000074237,,
ENSMUSG00000094805,,
ENSMUSG00000033596,FBgn0036660,ortholog_one2many
ENSMUSG00000033596,FBgn0036421,ortholog_one2many
ENSMUSG00000033596,FBgn0035479,ortholog_one2many
ENSMUSG00000033596,FBgn0028896,ortholog_one2many
ENSMUSG00000050549,,
ENSMUSG00000021066,FBgn0039213,ortholog_one2many
ENSMUSG00000094584,,
ENSMUSG00000054764,FBgn0050340,ortholog_one2many
ENSMUSG00000043445,FBgn0036759,ortholog_many2many
ENSMUSG00000043445,FBgn0024995,ortholog_many2many
ENSMUSG00000043445,FBgn0052487,ortholog_many2many
ENSMUSG00000043445,FBgn0036760,ortholog_many2many
ENSMUSG00000043445,FBgn0052488,ortholog_many2many
ENSMUSG00000043445,FBgn0030348,ortholog_many2many
ENSMUSG00000043445,FBgn0030347,ortholog_many2many
ENSMUSG00000043445,FBgn0034713,ortholog_many2many
ENSMUSG00000095623,,
ENSMUSG00000074238,,
ENSMUSG00000079655,,
ENSMUSG00000096806,,
ENSMUSG00000029306,,
ENSMUSG00000070438,,
ENSMUSG00000009114,,
ENSMUSG00000093828,,
ENSMUSG00000019132,,
ENSMUSG00000070047,FBgn0261574,ortholog_one2many
ENSMUSG00000079808,,
ENSMUSG00000069678,,
ENSMUSG00000019558,FBgn0039915,ortholog_one2many
ENSMUSG00000049154,,
ENSMUSG00000094915,,
ENSMUSG00000025225,FBgn0014018,ortholog_one2many
ENSMUSG00000096756,,
ENSMUSG00000029307,,
ENSMUSG00000040287,FBgn0263980,ortholog_one2many
ENSMUSG00000029829,,
ENSMUSG00000027489,,
ENSMUSG00000096236,,
ENSMUSG00000094303,,
ENSMUSG00000089672,,
ENSMUSG00000067571,,
ENSMUSG00000042700,,
ENSMUSG00000027778,FBgn0032891,ortholog_one2one
ENSMUSG00000043485,,
ENSMUSG00000056004,,
ENSMUSG00000059504,,
ENSMUSG00000058056,,
ENSMUSG00000079058,FBgn0051314,ortholog_one2many
ENSMUSG00000019913,FBgn0004666,ortholog_one2many
ENSMUSG00000056959,,
ENSMUSG00000015536,FBgn0039280,ortholog_one2one
ENSMUSG00000053268,,
ENSMUSG00000037572,FBgn0033890,ortholog_one2one
ENSMUSG00000057723,,
ENSMUSG00000061835,,
ENSMUSG00000001415,FBgn0019890,ortholog_one2one
ENSMUSG00000050190,FBgn0051314,ortholog_one2many
ENSMUSG00000046688,,
ENSMUSG00000003316,FBgn0264561,ortholog_one2one
ENSMUSG00000025277,,
ENSMUSG00000022022,FBgn0032486,ortholog_one2many
ENSMUSG00000022860,,
ENSMUSG00000060030,,
ENSMUSG00000018363,FBgn0029006,ortholog_one2many
ENSMUSG00000058222,,
ENSMUSG00000048516,FBgn0051314,ortholog_one2many
ENSMUSG00000064044,,
ENSMUSG00000056673,FBgn0031759,ortholog_one2many
ENSMUSG00000061344,,
ENSMUSG00000068327,FBgn0004863,ortholog_one2many
ENSMUSG00000063900,FBgn0051314,ortholog_one2many
ENSMUSG00000063549,,
ENSMUSG00000028751,,
ENSMUSG00000051176,FBgn0002521,ortholog_many2many
ENSMUSG00000051176,FBgn0035997,ortholog_many2many
ENSMUSG00000073267,,
ENSMUSG00000009145,,
ENSMUSG00000078518,,
ENSMUSG00000028246,FBgn0014163,ortholog_one2one
ENSMUSG00000096620,,
ENSMUSG00000024731,,
ENSMUSG00000046999,,
ENSMUSG00000093923,,
ENSMUSG00000079022,,
ENSMUSG00000037124,,
ENSMUSG00000037960,,
ENSMUSG00000026655,,
ENSMUSG00000002102,FBgn0028684,ortholog_one2one
ENSMUSG00000069053,FBgn0023143,ortholog_one2many
ENSMUSG00000026856,,
ENSMUSG00000025745,FBgn0028479,ortholog_one2one
ENSMUSG00000091272,,
ENSMUSG00000025279,,
ENSMUSG00000021765,FBgn0259878,ortholog_one2many
ENSMUSG00000023030,FBgn0011672,ortholog_one2many
ENSMUSG00000091490,,
ENSMUSG00000024732,FBgn0031040,ortholog_one2one
ENSMUSG00000024137,,
ENSMUSG00000043880,,
ENSMUSG00000021764,FBgn0031021,ortholog_one2one
ENSMUSG00000023764,,
ENSMUSG00000030236,,
ENSMUSG00000053211,,
ENSMUSG00000020738,FBgn0026170,ortholog_one2many
ENSMUSG00000027776,,
ENSMUSG00000050944,,
ENSMUSG00000034117,,
ENSMUSG00000031651,,
ENSMUSG00000029064,FBgn0001105,ortholog_one2many
ENSMUSG00000039496,FBgn0027095,ortholog_one2many
ENSMUSG00000033624,FBgn0029706,ortholog_one2one
ENSMUSG00000096808,,
ENSMUSG00000041708,FBgn0036028,ortholog_one2many
ENSMUSG00000062783,,
ENSMUSG00000079615,,
ENSMUSG00000037145,,
ENSMUSG00000094728,,
ENSMUSG00000037580,FBgn0003162,ortholog_one2one
ENSMUSG00000001420,,
ENSMUSG00000095450,,
ENSMUSG00000029563,FBgn0262477,ortholog_one2many
ENSMUSG00000095500,,
ENSMUSG00000094874,,
ENSMUSG00000031590,FBgn0036964,ortholog_one2one
ENSMUSG00000056564,,
ENSMUSG00000079222,,
ENSMUSG00000093550,FBgn0033519,ortholog_one2many
ENSMUSG00000035592,,
ENSMUSG00000096728,,
ENSMUSG00000060765,,
ENSMUSG00000028247,FBgn0032922,ortholog_one2one
ENSMUSG00000095570,,
ENSMUSG00000024339,,
ENSMUSG00000056487,,
ENSMUSG00000059279,,
ENSMUSG00000078252,,
ENSMUSG00000094337,,
ENSMUSG00000033633,,
ENSMUSG00000078253,,
ENSMUSG00000078254,,
ENSMUSG00000074720,,
ENSMUSG00000027425,FBgn0032691,ortholog_one2one
ENSMUSG00000094741,,
ENSMUSG00000078255,,
ENSMUSG00000020888,FBgn0000499,ortholog_one2many
ENSMUSG00000095505,,
ENSMUSG00000037958,FBgn0030474,ortholog_one2one
ENSMUSG00000096680,,
ENSMUSG00000051481,,
ENSMUSG00000020737,,
ENSMUSG00000038600,FBgn0038613,ortholog_many2many
ENSMUSG00000038600,FBgn0028669,ortholog_many2many
ENSMUSG00000038600,FBgn0028671,ortholog_many2many
ENSMUSG00000038600,FBgn0028670,ortholog_many2many
ENSMUSG00000038600,FBgn0032373,ortholog_many2many
ENSMUSG00000078256,,
ENSMUSG00000020042,FBgn0264711,ortholog_one2many
ENSMUSG00000095666,,
ENSMUSG00000070334,,
ENSMUSG00000095207,,
ENSMUSG00000027130,FBgn0261794,ortholog_one2many
ENSMUSG00000021177,FBgn0260817,ortholog_one2one
ENSMUSG00000059845,,
ENSMUSG00000036875,FBgn0030170,ortholog_one2one
ENSMUSG00000028312,FBgn0027783,ortholog_one2one
ENSMUSG00000095552,,
ENSMUSG00000041193,,
ENSMUSG00000060131,FBgn0037989,ortholog_one2many
ENSMUSG00000096622,,
ENSMUSG00000096506,,
ENSMUSG00000022020,FBgn0031020,ortholog_one2many
ENSMUSG00000095473,,
ENSMUSG00000096646,,
ENSMUSG00000028327,,
ENSMUSG00000095755,,
ENSMUSG00000018372,,
ENSMUSG00000060548,,
ENSMUSG00000096873,,
ENSMUSG00000095585,,
ENSMUSG00000066224,FBgn0004795,ortholog_one2many
ENSMUSG00000037486,FBgn0261823,ortholog_one2many
ENSMUSG00000021555,FBgn0034982,ortholog_one2one
ENSMUSG00000041202,,
ENSMUSG00000002012,,
ENSMUSG00000095247,,
ENSMUSG00000022864,,
ENSMUSG00000002104,FBgn0039911,ortholog_one2one
ENSMUSG00000042348,,
ENSMUSG00000044576,,
ENSMUSG00000027722,FBgn0032450,ortholog_one2one
ENSMUSG00000037966,FBgn0036101,ortholog_many2many
ENSMUSG00000037966,FBgn0038079,ortholog_many2many
ENSMUSG00000037966,FBgn0036822,ortholog_many2many
ENSMUSG00000050490,FBgn0016697,ortholog_one2many
ENSMUSG00000028524,FBgn0037702,ortholog_one2many
ENSMUSG00000095456,,
ENSMUSG00000042717,FBgn0036862,ortholog_one2many
ENSMUSG00000028749,,
ENSMUSG00000051456,FBgn0001223,ortholog_many2many
ENSMUSG00000051456,FBgn0032181,ortholog_many2many
ENSMUSG00000051456,FBgn0035817,ortholog_many2many
ENSMUSG00000051456,FBgn0001225,ortholog_many2many
ENSMUSG00000051456,FBgn0001229,ortholog_many2many
ENSMUSG00000051456,FBgn0001224,ortholog_many2many
ENSMUSG00000051456,FBgn0001226,ortholog_many2many
ENSMUSG00000051456,FBgn0001227,ortholog_many2many
ENSMUSG00000051456,FBgn0031037,ortholog_many2many
ENSMUSG00000051456,FBgn0011296,ortholog_many2many
ENSMUSG00000051456,FBgn0035982,ortholog_many2many
ENSMUSG00000042364,FBgn0040475,ortholog_one2many
ENSMUSG00000021176,,
ENSMUSG00000021140,FBgn0003048,ortholog_one2many
ENSMUSG00000096155,,
ENSMUSG00000094514,,
ENSMUSG00000076612,,
ENSMUSG00000079190,,
ENSMUSG00000022863,FBgn0028397,ortholog_one2many
ENSMUSG00000095672,,
ENSMUSG00000093789,,
ENSMUSG00000096100,,
ENSMUSG00000043557,,
ENSMUSG00000095787,,
ENSMUSG00000095250,,
ENSMUSG00000094855,,
ENSMUSG00000087642,,
ENSMUSG00000095475,,
ENSMUSG00000038084,FBgn0261276,ortholog_one2one
ENSMUSG00000027878,FBgn0004647,ortholog_one2many
ENSMUSG00000090353,,
ENSMUSG00000028028,,
ENSMUSG00000081218,,
ENSMUSG00000029830,,
ENSMUSG00000070335,,
ENSMUSG00000095523,,
ENSMUSG00000090225,,
ENSMUSG00000031641,,
ENSMUSG00000095763,,
ENSMUSG00000051396,FBgn0035878,ortholog_one2one
ENSMUSG00000042228,,
ENSMUSG00000049036,,
ENSMUSG00000038774,FBgn0038344,ortholog_one2one
ENSMUSG00000069717,,
ENSMUSG00000091585,,
ENSMUSG00000046474,,
ENSMUSG00000084063,,
ENSMUSG00000094887,,
ENSMUSG00000020838,FBgn0010414,ortholog_one2one
ENSMUSG00000027967,FBgn0015550,ortholog_one2many
ENSMUSG00000094172,,
ENSMUSG00000020736,,
ENSMUSG00000071253,,
ENSMUSG00000037466,,
ENSMUSG00000036800,FBgn0052333,ortholog_one2many
ENSMUSG00000096550,,
ENSMUSG00000020038,FBgn0025680,ortholog_one2many
ENSMUSG00000052419,,
ENSMUSG00000001418,,
ENSMUSG00000021993,FBgn0033038,ortholog_one2one
ENSMUSG00000094791,,
ENSMUSG00000094474,,
ENSMUSG00000049038,,
ENSMUSG00000028750,,
ENSMUSG00000018572,,
ENSMUSG00000006360,,
ENSMUSG00000060935,,
ENSMUSG00000051278,FBgn0033889,ortholog_many2many
ENSMUSG00000094383,,
ENSMUSG00000078257,,
ENSMUSG00000006715,,
ENSMUSG00000078258,,
ENSMUSG00000094836,,
ENSMUSG00000021763,FBgn0032683,ortholog_one2many
ENSMUSG00000035551,,
ENSMUSG00000031383,FBgn0036844,ortholog_one2many
ENSMUSG00000071456,,
ENSMUSG00000096271,,
ENSMUSG00000026646,FBgn0263755,ortholog_one2many
ENSMUSG00000030235,,
ENSMUSG00000079773,,
ENSMUSG00000048294,,
ENSMUSG00000079774,,
ENSMUSG00000090102,FBgn0034223,ortholog_one2many
ENSMUSG00000028233,FBgn0260241,ortholog_one2many
ENSMUSG00000006356,,
ENSMUSG00000048216,,
ENSMUSG00000022332,FBgn0022987,ortholog_many2many
ENSMUSG00000022332,FBgn0034739,ortholog_many2many
ENSMUSG00000022332,FBgn0022986,ortholog_many2many
ENSMUSG00000022332,FBgn0034740,ortholog_many2many
ENSMUSG00000022332,FBgn0022984,ortholog_many2many
ENSMUSG00000022332,FBgn0034659,ortholog_many2many
ENSMUSG00000022332,FBgn0034731,ortholog_many2many
ENSMUSG00000022332,FBgn0022985,ortholog_many2many
ENSMUSG00000068113,FBgn0034223,ortholog_one2many
ENSMUSG00000050035,,
ENSMUSG00000096416,,
ENSMUSG00000093972,,
ENSMUSG00000094576,,
ENSMUSG00000055022,,
ENSMUSG00000042742,FBgn0035035,ortholog_one2one
ENSMUSG00000043621,,
ENSMUSG00000042379,,
ENSMUSG00000031376,FBgn0259214,ortholog_one2many
ENSMUSG00000015093,FBgn0030529,ortholog_one2many
ENSMUSG00000071347,,
ENSMUSG00000094121,,
ENSMUSG00000035561,FBgn0012036,ortholog_one2many
ENSMUSG00000063897,FBgn0034500,ortholog_one2one
ENSMUSG00000029833,FBgn0026206,ortholog_one2many
ENSMUSG00000095742,,
ENSMUSG00000031960,FBgn0027094,ortholog_one2one
ENSMUSG00000031283,FBgn0003463,ortholog_one2many
ENSMUSG00000022865,,
ENSMUSG00000027879,FBgn0260855,ortholog_one2many
ENSMUSG00000001151,,
ENSMUSG00000057654,,
ENSMUSG00000023153,,
ENSMUSG00000026837,,
ENSMUSG00000050818,,
ENSMUSG00000091193,,
ENSMUSG00000028753,,
ENSMUSG00000035620,FBgn0028292,ortholog_one2many
ENSMUSG00000079546,,
ENSMUSG00000031591,,
ENSMUSG00000018567,FBgn0052672,ortholog_one2many
ENSMUSG00000018567,FBgn0038539,ortholog_one2many
ENSMUSG00000033658,FBgn0024804,ortholog_one2many
ENSMUSG00000024734,,
ENSMUSG00000078259,,
ENSMUSG00000042724,FBgn0030018,ortholog_one2many
ENSMUSG00000050174,FBgn0030668,ortholog_one2one
ENSMUSG00000078260,,
ENSMUSG00000042385,,
ENSMUSG00000022867,,
ENSMUSG00000020668,FBgn0004381,ortholog_one2many
ENSMUSG00000058807,,
ENSMUSG00000046447,,
ENSMUSG00000042734,,
ENSMUSG00000051002,,
ENSMUSG00000020840,FBgn0034513,ortholog_one2many
ENSMUSG00000020840,FBgn0030038,ortholog_one2many
ENSMUSG00000050813,,
ENSMUSG00000015023,FBgn0024804,ortholog_one2many
ENSMUSG00000050299,FBgn0038834,ortholog_one2many
ENSMUSG00000078261,,
ENSMUSG00000078262,,
ENSMUSG00000043314,,
ENSMUSG00000057219,FBgn0038425,ortholog_one2one
ENSMUSG00000085584,,
ENSMUSG00000048490,,
ENSMUSG00000052642,,
ENSMUSG00000058287,,
ENSMUSG00000013653,,
ENSMUSG00000045132,,
ENSMUSG00000025911,FBgn0017482,ortholog_one2one
ENSMUSG00000059473,,
ENSMUSG00000014554,FBgn0022338,ortholog_one2many
ENSMUSG00000021171,FBgn0039208,ortholog_one2many
ENSMUSG00000047415,,
ENSMUSG00000091183,,
ENSMUSG00000027430,FBgn0037898,ortholog_one2one
ENSMUSG00000096813,,
ENSMUSG00000095934,FBgn0005695,ortholog_one2many
ENSMUSG00000050085,,
ENSMUSG00000060254,,
ENSMUSG00000025758,FBgn0026371,ortholog_one2one
ENSMUSG00000028514,,
ENSMUSG00000093890,,
ENSMUSG00000055124,,
ENSMUSG00000021456,FBgn0032820,ortholog_one2many
ENSMUSG00000078324,FBgn0005695,ortholog_one2many
ENSMUSG00000029484,,
ENSMUSG00000046678,,
ENSMUSG00000045780,,
ENSMUSG00000095758,,
ENSMUSG00000029534,FBgn0037026,ortholog_one2many
ENSMUSG00000028736,FBgn0003145,ortholog_many2many
ENSMUSG00000028736,FBgn0001148,ortholog_many2many
ENSMUSG00000028736,FBgn0001147,ortholog_many2many
ENSMUSG00000096915,FBgn0005695,ortholog_one2many
ENSMUSG00000041377,FBgn0036101,ortholog_many2many
ENSMUSG00000041377,FBgn0038079,ortholog_many2many
ENSMUSG00000041377,FBgn0036822,ortholog_many2many
ENSMUSG00000094564,FBgn0031772,ortholog_many2many
ENSMUSG00000094564,FBgn0261624,ortholog_many2many
ENSMUSG00000073943,,
ENSMUSG00000094879,,
ENSMUSG00000049010,,
ENSMUSG00000028414,,
ENSMUSG00000024691,,
ENSMUSG00000095558,FBgn0005695,ortholog_one2many
ENSMUSG00000094822,,
ENSMUSG00000096612,,
ENSMUSG00000023031,,
ENSMUSG00000094208,,
ENSMUSG00000044205,,
ENSMUSG00000096516,,
ENSMUSG00000034336,,
ENSMUSG00000053070,,
ENSMUSG00000093941,,
ENSMUSG00000047545,,
ENSMUSG00000000631,FBgn0026059,ortholog_one2many
ENSMUSG00000027788,,
ENSMUSG00000069805,FBgn0032820,ortholog_one2many
ENSMUSG00000045812,,
ENSMUSG00000031445,,
ENSMUSG00000074934,,
ENSMUSG00000049291,,
ENSMUSG00000074322,,
ENSMUSG00000078234,,
ENSMUSG00000040359,FBgn0037467,ortholog_one2one
ENSMUSG00000041372,FBgn0263005,ortholog_one2many
ENSMUSG00000095659,,
ENSMUSG00000050281,,
ENSMUSG00000096513,,
ENSMUSG00000049073,,
ENSMUSG00000071103,,
ENSMUSG00000094155,FBgn0005695,ortholog_one2many
ENSMUSG00000063531,,
ENSMUSG00000096760,,
ENSMUSG00000040972,,
ENSMUSG00000034412,FBgn0037917,ortholog_one2many
ENSMUSG00000040541,,
ENSMUSG00000050138,FBgn0017561,ortholog_many2many
ENSMUSG00000023236,,
ENSMUSG00000079671,,
ENSMUSG00000058662,,
ENSMUSG00000095064,,
ENSMUSG00000040729,,
ENSMUSG00000093922,FBgn0002579,ortholog_one2many
ENSMUSG00000022064,,
ENSMUSG00000074480,FBgn0039920,ortholog_one2many
ENSMUSG00000095191,,
ENSMUSG00000073247,,
ENSMUSG00000061626,,
ENSMUSG00000051095,,
ENSMUSG00000095976,,
ENSMUSG00000052098,,
ENSMUSG00000009894,,
ENSMUSG00000079020,FBgn0069947,ortholog_one2many
ENSMUSG00000005370,FBgn0036486,ortholog_one2one
ENSMUSG00000095962,,
ENSMUSG00000047535,,
ENSMUSG00000039476,FBgn0034821,ortholog_one2many
ENSMUSG00000095163,,
ENSMUSG00000074846,FBgn0039218,ortholog_one2many
ENSMUSG00000073940,,
ENSMUSG00000067879,,
ENSMUSG00000031998,,
ENSMUSG00000037280,,
ENSMUSG00000096283,,
ENSMUSG00000005148,FBgn0263239,ortholog_one2one
ENSMUSG00000074311,,
ENSMUSG00000025602,,
ENSMUSG00000031997,,
ENSMUSG00000031634,FBgn0036512,ortholog_one2one
ENSMUSG00000044772,,
ENSMUSG00000096304,,
ENSMUSG00000084897,,
ENSMUSG00000015568,FBgn0029831,ortholog_one2many
ENSMUSG00000052305,,
ENSMUSG00000096348,,
ENSMUSG00000097704,,
ENSMUSG00000072294,FBgn0261705,ortholog_one2many
ENSMUSG00000020424,,
ENSMUSG00000035121,,
ENSMUSG00000008601,FBgn0015790,ortholog_one2many
ENSMUSG00000095273,,
ENSMUSG00000020721,FBgn0036451,ortholog_one2one
ENSMUSG00000071633,,
ENSMUSG00000034663,FBgn0015772,ortholog_one2many
ENSMUSG00000084902,,
ENSMUSG00000038624,,
ENSMUSG00000020660,,
ENSMUSG00000096071,,
ENSMUSG00000040433,,
ENSMUSG00000031845,,
ENSMUSG00000027790,,
ENSMUSG00000027597,FBgn0014455,ortholog_many2many
ENSMUSG00000094981,,
ENSMUSG00000071112,,
ENSMUSG00000094149,,
ENSMUSG00000040225,,
ENSMUSG00000078621,,
ENSMUSG00000015092,FBgn0262732,ortholog_one2one
ENSMUSG00000093871,,
ENSMUSG00000020658,FBgn0086784,ortholog_one2many
ENSMUSG00000058755,,
ENSMUSG00000038542,FBgn0036184,ortholog_one2one
ENSMUSG00000022893,,
ENSMUSG00000093917,,
ENSMUSG00000022548,FBgn0053126,ortholog_one2many
ENSMUSG00000022548,FBgn0033799,ortholog_one2many
ENSMUSG00000019969,FBgn0019947,ortholog_one2many
ENSMUSG00000052217,,
ENSMUSG00000002496,FBgn0005198,ortholog_one2one
ENSMUSG00000070990,,
ENSMUSG00000025912,FBgn0002914,ortholog_one2many
ENSMUSG00000021944,FBgn0003117,ortholog_one2many
ENSMUSG00000095543,,
ENSMUSG00000040687,FBgn0030613,ortholog_one2one
ENSMUSG00000021458,,
ENSMUSG00000094542,,
ENSMUSG00000034394,,
ENSMUSG00000042888,,
ENSMUSG00000096871,,
ENSMUSG00000052187,,
ENSMUSG00000041219,FBgn0086901,ortholog_one2one
ENSMUSG00000043410,,
ENSMUSG00000093853,,
ENSMUSG00000049281,,
ENSMUSG00000052557,,
ENSMUSG00000095383,,
ENSMUSG00000029061,,
ENSMUSG00000036819,FBgn0032671,ortholog_one2one
ENSMUSG00000038722,FBgn0001491,ortholog_one2one
ENSMUSG00000028331,,
ENSMUSG00000094748,,
ENSMUSG00000058200,,
ENSMUSG00000095984,,
ENSMUSG00000028417,FBgn0011276,ortholog_one2many
ENSMUSG00000063615,,
ENSMUSG00000001815,FBgn0000606,ortholog_one2many
ENSMUSG00000005371,FBgn0037760,ortholog_one2many
ENSMUSG00000094905,,
ENSMUSG00000030244,FBgn0038293,ortholog_one2many
ENSMUSG00000047163,,
ENSMUSG00000026950,,
ENSMUSG00000078746,,
ENSMUSG00000095081,,
ENSMUSG00000067150,FBgn0031051,ortholog_one2one
ENSMUSG00000001819,FBgn0000015,ortholog_one2many
ENSMUSG00000040950,,
ENSMUSG00000020419,,
ENSMUSG00000042219,,
ENSMUSG00000095363,,
ENSMUSG00000028420,FBgn0053061,ortholog_many2many
ENSMUSG00000028420,FBgn0030745,ortholog_many2many
ENSMUSG00000095619,,
ENSMUSG00000063889,FBgn0014467,ortholog_one2many
ENSMUSG00000073938,,
ENSMUSG00000017176,FBgn0034988,ortholog_one2many
ENSMUSG00000094700,,
ENSMUSG00000034390,,
ENSMUSG00000073937,,
ENSMUSG00000057170,,
ENSMUSG00000050737,FBgn0053177,ortholog_many2many
ENSMUSG00000050737,FBgn0025814,ortholog_many2many
ENSMUSG00000050737,FBgn0053178,ortholog_many2many
ENSMUSG00000095931,,
ENSMUSG00000094520,,
ENSMUSG00000033083,FBgn0261261,ortholog_one2many
ENSMUSG00000040195,FBgn0030768,ortholog_one2many
ENSMUSG00000090219,,
ENSMUSG00000094931,,
ENSMUSG00000059430,,
ENSMUSG00000042029,,
ENSMUSG00000094063,,
ENSMUSG00000092297,,
ENSMUSG00000021076,FBgn0031050,ortholog_one2one
ENSMUSG00000040964,FBgn0263706,ortholog_one2many
ENSMUSG00000048790,,
ENSMUSG00000023068,FBgn0031312,ortholog_one2one
ENSMUSG00000094532,,
ENSMUSG00000021223,FBgn0003137,ortholog_one2one
ENSMUSG00000066263,,
ENSMUSG00000046598,FBgn0033679,ortholog_one2one
ENSMUSG00000021182,FBgn0035411,ortholog_one2many
ENSMUSG00000025050,,
ENSMUSG00000094934,,
ENSMUSG00000066262,,
ENSMUSG00000073932,,
ENSMUSG00000096601,,
ENSMUSG00000031870,,
ENSMUSG00000095683,,
ENSMUSG00000071909,,
ENSMUSG00000049797,,
ENSMUSG00000045210,,
ENSMUSG00000028062,FBgn0034350,ortholog_one2one
ENSMUSG00000095358,,
ENSMUSG00000025049,FBgn0010356,ortholog_one2one
ENSMUSG00000062737,,
ENSMUSG00000095559,,
ENSMUSG00000096073,,
ENSMUSG00000094302,,
ENSMUSG00000036764,FBgn0027654,ortholog_one2one
ENSMUSG00000094682,,
ENSMUSG00000071528,,
ENSMUSG00000054134,,
ENSMUSG00000051340,,
ENSMUSG00000071679,,
ENSMUSG00000001823,,
ENSMUSG00000062201,,
ENSMUSG00000053453,FBgn0035110,ortholog_one2one
ENSMUSG00000073931,,
ENSMUSG00000060073,FBgn0023175,ortholog_one2one
ENSMUSG00000045693,,
ENSMUSG00000055643,FBgn0051528,ortholog_many2many
ENSMUSG00000055643,FBgn0031057,ortholog_many2many
ENSMUSG00000042499,,
ENSMUSG00000041700,,
ENSMUSG00000063683,,
ENSMUSG00000008604,FBgn0051528,ortholog_many2many
ENSMUSG00000008604,FBgn0031057,ortholog_many2many
ENSMUSG00000044254,,
ENSMUSG00000038602,,
ENSMUSG00000029082,,
ENSMUSG00000055725,FBgn0038256,ortholog_one2one
ENSMUSG00000050914,,
ENSMUSG00000051618,FBgn0051528,ortholog_many2many
ENSMUSG00000051618,FBgn0031057,ortholog_many2many
ENSMUSG00000078117,,
ENSMUSG00000063328,FBgn0034968,ortholog_one2many
ENSMUSG00000025047,FBgn0039182,ortholog_one2one
ENSMUSG00000045281,,
ENSMUSG00000096641,,
ENSMUSG00000043587,FBgn0031397,ortholog_one2one
ENSMUSG00000051437,FBgn0051528,ortholog_many2many
ENSMUSG00000051437,FBgn0031057,ortholog_many2many
ENSMUSG00000060206,FBgn0001180,ortholog_one2many
ENSMUSG00000034354,FBgn0030735,ortholog_one2many
ENSMUSG00000021738,,
ENSMUSG00000054519,,
ENSMUSG00000017922,,
ENSMUSG00000096256,,
ENSMUSG00000050730,FBgn0030685,ortholog_one2many
ENSMUSG00000095611,,
ENSMUSG00000095881,,
ENSMUSG00000044265,FBgn0030887,ortholog_one2many
ENSMUSG00000026818,FBgn0051146,ortholog_many2many
ENSMUSG00000029084,,
ENSMUSG00000094293,,
ENSMUSG00000073878,,
ENSMUSG00000026848,FBgn0025615,ortholog_one2many
ENSMUSG00000006906,FBgn0039773,ortholog_one2many
ENSMUSG00000027431,FBgn0030731,ortholog_one2many
ENSMUSG00000026692,,
ENSMUSG00000058897,,
ENSMUSG00000025418,,
ENSMUSG00000025915,,
ENSMUSG00000028332,,
ENSMUSG00000073877,,
ENSMUSG00000042909,,
ENSMUSG00000068615,,
ENSMUSG00000041688,,
ENSMUSG00000044899,,
ENSMUSG00000027598,FBgn0003557,ortholog_one2many
ENSMUSG00000048373,,
ENSMUSG00000034926,,
ENSMUSG00000063873,FBgn0040031,ortholog_many2many
ENSMUSG00000063873,FBgn0039941,ortholog_many2many
ENSMUSG00000063873,FBgn0040030,ortholog_many2many
ENSMUSG00000068614,,
ENSMUSG00000034998,FBgn0029504,ortholog_one2many
ENSMUSG00000036330,FBgn0260964,ortholog_one2many
ENSMUSG00000094918,,
ENSMUSG00000072244,,
ENSMUSG00000026941,,
ENSMUSG00000021395,,
ENSMUSG00000050368,,
ENSMUSG00000040111,FBgn0085423,ortholog_many2many
ENSMUSG00000040111,FBgn0050284,ortholog_many2many
ENSMUSG00000046000,FBgn0263251,ortholog_one2many
ENSMUSG00000016624,,
ENSMUSG00000033356,,
ENSMUSG00000029624,FBgn0035591,ortholog_one2one
ENSMUSG00000086077,,
ENSMUSG00000031637,,
ENSMUSG00000050553,FBgn0025592,ortholog_many2many
ENSMUSG00000050553,FBgn0033673,ortholog_many2many
ENSMUSG00000050553,FBgn0035266,ortholog_many2many
ENSMUSG00000079010,,
ENSMUSG00000014542,,
ENSMUSG00000015721,,
ENSMUSG00000023032,FBgn0259111,ortholog_one2many
ENSMUSG00000043342,,
ENSMUSG00000001120,,
ENSMUSG00000029338,,
ENSMUSG00000059895,FBgn0024734,ortholog_one2many
ENSMUSG00000040181,,
ENSMUSG00000048185,FBgn0044020,ortholog_one2many
ENSMUSG00000025401,FBgn0039157,ortholog_one2many
ENSMUSG00000002014,FBgn0021795,ortholog_one2one
ENSMUSG00000021737,FBgn0028688,ortholog_one2one
ENSMUSG00000000318,,
ENSMUSG00000020412,FBgn0024973,ortholog_one2one
ENSMUSG00000030246,FBgn0033856,ortholog_many2many
ENSMUSG00000030246,FBgn0001258,ortholog_many2many
ENSMUSG00000034330,FBgn0003416,ortholog_one2many
ENSMUSG00000025815,FBgn0039827,ortholog_one2one
ENSMUSG00000056144,,
ENSMUSG00000072487,,
ENSMUSG00000034709,FBgn0039204,ortholog_one2one
ENSMUSG00000044937,,
ENSMUSG00000059883,FBgn0010441,ortholog_one2many
ENSMUSG00000060843,,
ENSMUSG00000034783,,
ENSMUSG00000038891,,
ENSMUSG00000006273,FBgn0005671,ortholog_one2many
ENSMUSG00000034786,,
ENSMUSG00000029283,FBgn0028360,ortholog_one2many
ENSMUSG00000029283,FBgn0032677,ortholog_one2many
ENSMUSG00000056553,FBgn0031294,ortholog_one2many
ENSMUSG00000027102,FBgn0000014,ortholog_many2many
ENSMUSG00000027102,FBgn0003944,ortholog_many2many
ENSMUSG00000046101,,
ENSMUSG00000029086,FBgn0259210,ortholog_one2many
