Ensembl Gene ID,Platypus Ensembl Gene ID,Homology Type
ENSG00000272262,,
ENSG00000234768,,
ENSG00000235555,,
ENSG00000207577,,
ENSG00000227131,,
ENSG00000244326,,
ENSG00000232721,,
ENSG00000232626,,
ENSG00000215887,,
ENSG00000252125,,
ENSG00000237987,,
ENSG00000251041,,
ENSG00000260691,,
ENSG00000229302,,
ENSG00000233145,,
ENSG00000214985,,
ENSG00000220379,,
ENSG00000178199,ENSOANG00000020837,ortholog_one2one
ENSG00000258879,,
ENSG00000235124,,
ENSG00000249343,,
ENSG00000261507,,
ENSG00000203384,,
ENSG00000228361,,
ENSG00000154743,ENSOANG00000011648,ortholog_one2one
ENSG00000214653,,
ENSG00000221746,,
ENSG00000204091,,
ENSG00000239026,,
ENSG00000273461,,
ENSG00000263337,,
ENSG00000265407,,
ENSG00000236439,,
ENSG00000203285,,
ENSG00000115042,ENSOANG00000005390,ortholog_one2many
ENSG00000233595,,
ENSG00000255845,,
ENSG00000270839,,
ENSG00000234647,,
ENSG00000239350,,
ENSG00000265947,,
ENSG00000228945,,
ENSG00000223779,,
ENSG00000250446,,
ENSG00000197813,,
ENSG00000222111,,
ENSG00000233182,,
ENSG00000198663,ENSOANG00000015027,ortholog_one2one
ENSG00000261009,,
ENSG00000200648,,
ENSG00000255959,,
ENSG00000220237,,
ENSG00000248673,,
ENSG00000258546,,
ENSG00000258345,,
ENSG00000250820,,
ENSG00000230711,,
ENSG00000253042,ENSOANG00000019198,ortholog_one2many
ENSG00000256813,,
ENSG00000236852,,
ENSG00000268157,,
ENSG00000271704,,
ENSG00000226862,,
ENSG00000169618,ENSOANG00000008395,ortholog_one2many
ENSG00000268484,,
ENSG00000021461,ENSOANG00000003306,ortholog_many2many
ENSG00000021461,ENSOANG00000003296,ortholog_many2many
ENSG00000021461,ENSOANG00000003300,ortholog_many2many
ENSG00000256066,,
ENSG00000207336,,
ENSG00000224633,,
ENSG00000258317,,
ENSG00000230828,,
ENSG00000221295,,
ENSG00000251973,,
ENSG00000257052,,
ENSG00000199645,,
ENSG00000224417,,
ENSG00000268686,,
ENSG00000203284,,
ENSG00000225620,,
ENSG00000258449,,
ENSG00000221181,,
ENSG00000266083,,
ENSG00000253845,,
ENSG00000250071,,
ENSG00000240429,,
ENSG00000213167,,
ENSG00000237337,,
ENSG00000238517,,
ENSG00000225819,,
ENSG00000256944,,
ENSG00000273189,,
ENSG00000235449,,
ENSG00000076604,ENSOANG00000030096,ortholog_one2many
ENSG00000076604,ENSOANG00000012277,ortholog_one2many
ENSG00000185594,,
ENSG00000253198,,
ENSG00000203281,,
ENSG00000074706,ENSOANG00000014617,ortholog_one2many
ENSG00000201439,,
ENSG00000221147,,
ENSG00000257809,,
ENSG00000273190,,
ENSG00000255730,ENSOANG00000008790,ortholog_one2many
ENSG00000081052,ENSOANG00000011208,ortholog_one2one
ENSG00000257571,,
ENSG00000250801,,
ENSG00000234206,,
ENSG00000241846,,
ENSG00000241248,,
ENSG00000261079,,
ENSG00000271714,,
ENSG00000256196,,
ENSG00000269372,,
ENSG00000226148,,
ENSG00000233407,,
ENSG00000230707,,
ENSG00000260771,,
ENSG00000260743,,
ENSG00000258199,,
ENSG00000261170,,
ENSG00000232435,,
ENSG00000212363,ENSOANG00000017857,ortholog_one2many
ENSG00000256079,,
ENSG00000207153,,
ENSG00000238420,,
ENSG00000255915,,
ENSG00000252439,,
ENSG00000201675,ENSOANG00000017135,ortholog_many2many
ENSG00000201675,ENSOANG00000017796,ortholog_many2many
ENSG00000256100,,
ENSG00000234080,,
ENSG00000255905,,
ENSG00000249856,,
ENSG00000269728,,
ENSG00000232778,,
ENSG00000256733,,
ENSG00000260021,,
ENSG00000225341,,
ENSG00000233522,,
ENSG00000199631,ENSOANG00000017456,ortholog_many2many
ENSG00000231110,,
ENSG00000255988,,
ENSG00000272476,,
ENSG00000268174,,
ENSG00000204092,,
ENSG00000251953,,
ENSG00000223704,,
ENSG00000260539,,
ENSG00000202503,ENSOANG00000018196,ortholog_one2many
ENSG00000202503,ENSOANG00000017878,ortholog_one2many
ENSG00000242609,,
ENSG00000228288,,
ENSG00000224987,,
ENSG00000226070,,
ENSG00000196390,,
ENSG00000256220,,
ENSG00000252667,ENSOANG00000017624,ortholog_many2many
ENSG00000253425,,
ENSG00000232408,,
ENSG00000263204,,
ENSG00000235815,,
ENSG00000229316,,
ENSG00000200259,ENSOANG00000018183,ortholog_one2many
ENSG00000200259,ENSOANG00000018223,ortholog_one2many
ENSG00000200259,ENSOANG00000019329,ortholog_one2many
ENSG00000251794,ENSOANG00000028025,ortholog_many2many
ENSG00000242612,ENSOANG00000001879,ortholog_one2one
ENSG00000249571,,
ENSG00000252767,,
ENSG00000240823,,
ENSG00000257009,,
ENSG00000200530,ENSOANG00000017647,ortholog_many2many
ENSG00000207525,,
ENSG00000249726,,
ENSG00000253090,ENSOANG00000016315,ortholog_many2many
ENSG00000253090,ENSOANG00000016973,ortholog_many2many
ENSG00000253090,ENSOANG00000016607,ortholog_many2many
ENSG00000239517,,
ENSG00000255931,,
ENSG00000236075,,
ENSG00000242539,,
ENSG00000225879,,
ENSG00000205869,,
ENSG00000272494,,
ENSG00000125363,ENSOANG00000002624,ortholog_one2many
ENSG00000231112,,
ENSG00000243083,,
ENSG00000182383,,
ENSG00000242352,,
ENSG00000222950,,
ENSG00000223243,,
ENSG00000266006,,
ENSG00000262090,,
ENSG00000225093,,
ENSG00000249157,,
ENSG00000226454,,
ENSG00000256686,,
ENSG00000164256,,
ENSG00000231369,,
ENSG00000256443,,
ENSG00000251757,,
ENSG00000271734,,
ENSG00000229720,,
ENSG00000263669,,
ENSG00000205867,,
ENSG00000224596,,
ENSG00000250992,,
ENSG00000255725,,
ENSG00000225671,,
ENSG00000224942,,
ENSG00000170356,,
ENSG00000233060,,
ENSG00000238490,,
ENSG00000250230,,
ENSG00000164074,ENSOANG00000014294,ortholog_one2one
ENSG00000260626,,
ENSG00000235271,,
ENSG00000234519,,
ENSG00000257010,,
ENSG00000270962,,
ENSG00000225174,,
ENSG00000250889,,
ENSG00000256440,,
ENSG00000221826,,
ENSG00000175395,ENSOANG00000004401,ortholog_one2many
ENSG00000256256,,
ENSG00000223485,,
ENSG00000234856,,
ENSG00000214081,,
ENSG00000226067,,
ENSG00000214796,,
ENSG00000226362,,
ENSG00000243742,,
ENSG00000226505,,
ENSG00000252105,ENSOANG00000026832,ortholog_many2many
ENSG00000146966,ENSOANG00000006880,ortholog_one2one
ENSG00000259040,ENSOANG00000007179,ortholog_one2many
ENSG00000235999,,
ENSG00000248498,,
ENSG00000238974,,
ENSG00000227668,,
ENSG00000152520,ENSOANG00000009070,ortholog_one2one
ENSG00000233430,,
ENSG00000224143,,
ENSG00000233511,,
ENSG00000244479,,
ENSG00000006015,,
ENSG00000138795,ENSOANG00000002638,ortholog_one2one
ENSG00000261039,,
ENSG00000200443,,
ENSG00000244045,ENSOANG00000015618,ortholog_one2one
ENSG00000212044,,
ENSG00000212525,ENSOANG00000027143,ortholog_one2many
ENSG00000251209,,
ENSG00000226445,,
ENSG00000237503,,
ENSG00000251663,,
ENSG00000236858,,
ENSG00000230248,,
ENSG00000225716,,
ENSG00000206974,,
ENSG00000096401,ENSOANG00000008262,ortholog_one2one
ENSG00000247372,,
ENSG00000238055,,
ENSG00000229406,,
ENSG00000225392,,
ENSG00000265494,,
ENSG00000253193,,
ENSG00000233085,,
ENSG00000233852,,
ENSG00000271815,,
ENSG00000255947,,
ENSG00000223376,,
ENSG00000266744,,
ENSG00000234446,,
ENSG00000168038,ENSOANG00000030154,ortholog_one2many
ENSG00000168038,ENSOANG00000029054,ortholog_one2many
ENSG00000168038,ENSOANG00000006813,ortholog_one2many
ENSG00000251458,,
ENSG00000231327,,
ENSG00000224999,,
ENSG00000238079,,
ENSG00000141028,,
ENSG00000233868,,
ENSG00000252831,,
ENSG00000251623,,
ENSG00000233135,,
ENSG00000231405,,
ENSG00000124915,,
ENSG00000227072,,
ENSG00000225147,,
ENSG00000200799,,
ENSG00000242198,,
ENSG00000227494,,
ENSG00000227886,,
ENSG00000226194,,
ENSG00000271608,,
ENSG00000142046,,
ENSG00000207088,ENSOANG00000026707,ortholog_many2many
ENSG00000207088,ENSOANG00000027448,ortholog_many2many
ENSG00000207088,ENSOANG00000027943,ortholog_many2many
ENSG00000207088,ENSOANG00000027113,ortholog_many2many
ENSG00000207088,ENSOANG00000028200,ortholog_many2many
ENSG00000207088,ENSOANG00000027032,ortholog_many2many
ENSG00000207088,ENSOANG00000027641,ortholog_many2many
ENSG00000207088,ENSOANG00000027060,ortholog_many2many
ENSG00000207088,ENSOANG00000024459,ortholog_many2many
ENSG00000207088,ENSOANG00000028061,ortholog_many2many
ENSG00000207088,ENSOANG00000025412,ortholog_many2many
ENSG00000207088,ENSOANG00000026847,ortholog_many2many
ENSG00000207088,ENSOANG00000027080,ortholog_many2many
ENSG00000207088,ENSOANG00000026871,ortholog_many2many
ENSG00000207088,ENSOANG00000027999,ortholog_many2many
ENSG00000207088,ENSOANG00000027807,ortholog_many2many
ENSG00000207088,ENSOANG00000027776,ortholog_many2many
ENSG00000207088,ENSOANG00000027205,ortholog_many2many
ENSG00000207088,ENSOANG00000027376,ortholog_many2many
ENSG00000207088,ENSOANG00000027181,ortholog_many2many
ENSG00000207088,ENSOANG00000028191,ortholog_many2many
ENSG00000207088,ENSOANG00000027946,ortholog_many2many
ENSG00000207088,ENSOANG00000024755,ortholog_many2many
ENSG00000207088,ENSOANG00000027765,ortholog_many2many
ENSG00000207088,ENSOANG00000024570,ortholog_many2many
ENSG00000207088,ENSOANG00000028023,ortholog_many2many
ENSG00000207088,ENSOANG00000017332,ortholog_many2many
ENSG00000207088,ENSOANG00000027851,ortholog_many2many
ENSG00000207088,ENSOANG00000027599,ortholog_many2many
ENSG00000207088,ENSOANG00000028186,ortholog_many2many
ENSG00000207088,ENSOANG00000025485,ortholog_many2many
ENSG00000207088,ENSOANG00000027232,ortholog_many2many
ENSG00000207088,ENSOANG00000026850,ortholog_many2many
ENSG00000207088,ENSOANG00000027738,ortholog_many2many
ENSG00000207088,ENSOANG00000025337,ortholog_many2many
ENSG00000207088,ENSOANG00000028089,ortholog_many2many
ENSG00000207088,ENSOANG00000026642,ortholog_many2many
ENSG00000207088,ENSOANG00000027874,ortholog_many2many
ENSG00000207088,ENSOANG00000028090,ortholog_many2many
ENSG00000207088,ENSOANG00000026015,ortholog_many2many
ENSG00000207088,ENSOANG00000025540,ortholog_many2many
ENSG00000207088,ENSOANG00000027159,ortholog_many2many
ENSG00000207088,ENSOANG00000026940,ortholog_many2many
ENSG00000207088,ENSOANG00000027489,ortholog_many2many
ENSG00000207088,ENSOANG00000027632,ortholog_many2many
ENSG00000207088,ENSOANG00000026924,ortholog_many2many
ENSG00000207088,ENSOANG00000024683,ortholog_many2many
ENSG00000207088,ENSOANG00000027634,ortholog_many2many
ENSG00000207088,ENSOANG00000027450,ortholog_many2many
ENSG00000207088,ENSOANG00000027047,ortholog_many2many
ENSG00000207088,ENSOANG00000027138,ortholog_many2many
ENSG00000207088,ENSOANG00000024947,ortholog_many2many
ENSG00000207088,ENSOANG00000027531,ortholog_many2many
ENSG00000207088,ENSOANG00000028182,ortholog_many2many
ENSG00000207088,ENSOANG00000027199,ortholog_many2many
ENSG00000207088,ENSOANG00000027605,ortholog_many2many
ENSG00000207088,ENSOANG00000027809,ortholog_many2many
ENSG00000207088,ENSOANG00000027166,ortholog_many2many
ENSG00000207088,ENSOANG00000026860,ortholog_many2many
ENSG00000207088,ENSOANG00000027150,ortholog_many2many
ENSG00000207088,ENSOANG00000026247,ortholog_many2many
ENSG00000207088,ENSOANG00000027803,ortholog_many2many
ENSG00000207088,ENSOANG00000028008,ortholog_many2many
ENSG00000207088,ENSOANG00000027980,ortholog_many2many
ENSG00000207088,ENSOANG00000027276,ortholog_many2many
ENSG00000207088,ENSOANG00000026887,ortholog_many2many
ENSG00000207088,ENSOANG00000028151,ortholog_many2many
ENSG00000207088,ENSOANG00000027516,ortholog_many2many
ENSG00000207088,ENSOANG00000024601,ortholog_many2many
ENSG00000207088,ENSOANG00000027317,ortholog_many2many
ENSG00000207088,ENSOANG00000027563,ortholog_many2many
ENSG00000207088,ENSOANG00000026841,ortholog_many2many
ENSG00000207088,ENSOANG00000028102,ortholog_many2many
ENSG00000207088,ENSOANG00000027972,ortholog_many2many
ENSG00000207088,ENSOANG00000026939,ortholog_many2many
ENSG00000207088,ENSOANG00000027899,ortholog_many2many
ENSG00000207088,ENSOANG00000028194,ortholog_many2many
ENSG00000207088,ENSOANG00000027048,ortholog_many2many
ENSG00000207088,ENSOANG00000026902,ortholog_many2many
ENSG00000207088,ENSOANG00000026977,ortholog_many2many
ENSG00000207088,ENSOANG00000027099,ortholog_many2many
ENSG00000207088,ENSOANG00000027081,ortholog_many2many
ENSG00000207088,ENSOANG00000027176,ortholog_many2many
ENSG00000207088,ENSOANG00000027493,ortholog_many2many
ENSG00000207088,ENSOANG00000027609,ortholog_many2many
ENSG00000207088,ENSOANG00000025754,ortholog_many2many
ENSG00000207088,ENSOANG00000027949,ortholog_many2many
ENSG00000207088,ENSOANG00000028144,ortholog_many2many
ENSG00000207088,ENSOANG00000025134,ortholog_many2many
ENSG00000207088,ENSOANG00000026999,ortholog_many2many
ENSG00000207088,ENSOANG00000027552,ortholog_many2many
ENSG00000207088,ENSOANG00000027255,ortholog_many2many
ENSG00000207088,ENSOANG00000025968,ortholog_many2many
ENSG00000207088,ENSOANG00000025836,ortholog_many2many
ENSG00000207088,ENSOANG00000028036,ortholog_many2many
ENSG00000207088,ENSOANG00000027484,ortholog_many2many
ENSG00000207088,ENSOANG00000026369,ortholog_many2many
ENSG00000207088,ENSOANG00000025374,ortholog_many2many
ENSG00000207088,ENSOANG00000024830,ortholog_many2many
ENSG00000207088,ENSOANG00000027920,ortholog_many2many
ENSG00000207088,ENSOANG00000025547,ortholog_many2many
ENSG00000207088,ENSOANG00000024617,ortholog_many2many
ENSG00000207088,ENSOANG00000026953,ortholog_many2many
ENSG00000207088,ENSOANG00000027469,ortholog_many2many
ENSG00000207088,ENSOANG00000027137,ortholog_many2many
ENSG00000207088,ENSOANG00000025469,ortholog_many2many
ENSG00000207088,ENSOANG00000028066,ortholog_many2many
ENSG00000207088,ENSOANG00000026537,ortholog_many2many
ENSG00000207088,ENSOANG00000025860,ortholog_many2many
ENSG00000207088,ENSOANG00000027256,ortholog_many2many
ENSG00000207088,ENSOANG00000027431,ortholog_many2many
ENSG00000207088,ENSOANG00000027267,ortholog_many2many
ENSG00000207088,ENSOANG00000025770,ortholog_many2many
ENSG00000207088,ENSOANG00000026794,ortholog_many2many
ENSG00000207088,ENSOANG00000027604,ortholog_many2many
ENSG00000207088,ENSOANG00000027601,ortholog_many2many
ENSG00000207088,ENSOANG00000026264,ortholog_many2many
ENSG00000207088,ENSOANG00000027547,ortholog_many2many
ENSG00000207088,ENSOANG00000027774,ortholog_many2many
ENSG00000207088,ENSOANG00000028088,ortholog_many2many
ENSG00000207088,ENSOANG00000028132,ortholog_many2many
ENSG00000207088,ENSOANG00000027156,ortholog_many2many
ENSG00000207088,ENSOANG00000028142,ortholog_many2many
ENSG00000207088,ENSOANG00000026036,ortholog_many2many
ENSG00000207088,ENSOANG00000027505,ortholog_many2many
ENSG00000207088,ENSOANG00000025653,ortholog_many2many
ENSG00000207088,ENSOANG00000027492,ortholog_many2many
ENSG00000207088,ENSOANG00000027340,ortholog_many2many
ENSG00000207088,ENSOANG00000026100,ortholog_many2many
ENSG00000207088,ENSOANG00000027560,ortholog_many2many
ENSG00000207088,ENSOANG00000026792,ortholog_many2many
ENSG00000207088,ENSOANG00000028053,ortholog_many2many
ENSG00000207088,ENSOANG00000026333,ortholog_many2many
ENSG00000207088,ENSOANG00000027795,ortholog_many2many
ENSG00000207088,ENSOANG00000026988,ortholog_many2many
ENSG00000207088,ENSOANG00000027854,ortholog_many2many
ENSG00000207088,ENSOANG00000026964,ortholog_many2many
ENSG00000207088,ENSOANG00000025952,ortholog_many2many
ENSG00000207088,ENSOANG00000028224,ortholog_many2many
ENSG00000207088,ENSOANG00000024588,ortholog_many2many
ENSG00000207088,ENSOANG00000027328,ortholog_many2many
ENSG00000207088,ENSOANG00000026970,ortholog_many2many
ENSG00000207088,ENSOANG00000028206,ortholog_many2many
ENSG00000207088,ENSOANG00000026878,ortholog_many2many
ENSG00000207088,ENSOANG00000025639,ortholog_many2many
ENSG00000207088,ENSOANG00000027151,ortholog_many2many
ENSG00000207088,ENSOANG00000026948,ortholog_many2many
ENSG00000207088,ENSOANG00000027866,ortholog_many2many
ENSG00000207088,ENSOANG00000026597,ortholog_many2many
ENSG00000207088,ENSOANG00000025760,ortholog_many2many
ENSG00000207088,ENSOANG00000027063,ortholog_many2many
ENSG00000207088,ENSOANG00000025974,ortholog_many2many
ENSG00000207088,ENSOANG00000027510,ortholog_many2many
ENSG00000207088,ENSOANG00000025052,ortholog_many2many
ENSG00000207088,ENSOANG00000027717,ortholog_many2many
ENSG00000207088,ENSOANG00000026078,ortholog_many2many
ENSG00000207088,ENSOANG00000027318,ortholog_many2many
ENSG00000207088,ENSOANG00000026962,ortholog_many2many
ENSG00000207088,ENSOANG00000027242,ortholog_many2many
ENSG00000207088,ENSOANG00000027925,ortholog_many2many
ENSG00000207088,ENSOANG00000027188,ortholog_many2many
ENSG00000207088,ENSOANG00000025065,ortholog_many2many
ENSG00000207088,ENSOANG00000027629,ortholog_many2many
ENSG00000207088,ENSOANG00000028119,ortholog_many2many
ENSG00000207088,ENSOANG00000025965,ortholog_many2many
ENSG00000207088,ENSOANG00000027337,ortholog_many2many
ENSG00000207088,ENSOANG00000027387,ortholog_many2many
ENSG00000207088,ENSOANG00000028096,ortholog_many2many
ENSG00000207088,ENSOANG00000027683,ortholog_many2many
ENSG00000207088,ENSOANG00000027124,ortholog_many2many
ENSG00000207088,ENSOANG00000027330,ortholog_many2many
ENSG00000207088,ENSOANG00000024439,ortholog_many2many
ENSG00000207088,ENSOANG00000025794,ortholog_many2many
ENSG00000207088,ENSOANG00000027603,ortholog_many2many
ENSG00000207088,ENSOANG00000027268,ortholog_many2many
ENSG00000207088,ENSOANG00000027789,ortholog_many2many
ENSG00000207088,ENSOANG00000027998,ortholog_many2many
ENSG00000140450,ENSOANG00000009427,ortholog_one2one
ENSG00000221238,,
ENSG00000120088,ENSOANG00000000266,ortholog_one2one
ENSG00000263377,,
ENSG00000070886,,
ENSG00000239437,,
ENSG00000246695,,
ENSG00000228976,,
ENSG00000251724,,
ENSG00000237675,,
ENSG00000238195,,
ENSG00000248659,,
ENSG00000263881,,
ENSG00000225758,,
ENSG00000266607,,
ENSG00000272848,,
ENSG00000248881,,
ENSG00000134115,ENSOANG00000005836,ortholog_many2many
ENSG00000134115,ENSOANG00000007366,ortholog_many2many
ENSG00000202412,,
ENSG00000252968,,
ENSG00000226666,,
ENSG00000252786,,
ENSG00000233521,,
ENSG00000248596,,
ENSG00000261757,,
ENSG00000265654,,
ENSG00000231414,,
ENSG00000203644,,
ENSG00000264336,,
ENSG00000232640,,
ENSG00000233849,,
ENSG00000236714,,
ENSG00000231500,,
ENSG00000203801,,
ENSG00000230668,,
ENSG00000271270,,
ENSG00000227704,,
ENSG00000272040,,
ENSG00000233857,,
ENSG00000167770,ENSOANG00000013465,ortholog_one2one
ENSG00000240929,,
ENSG00000226991,,
ENSG00000266896,,
ENSG00000221081,,
ENSG00000234996,,
ENSG00000272849,,
ENSG00000235289,,
ENSG00000229214,,
ENSG00000229269,,
ENSG00000250643,,
ENSG00000256811,,
ENSG00000100154,ENSOANG00000008825,ortholog_one2one
ENSG00000243113,,
ENSG00000254070,,
ENSG00000175334,,
ENSG00000240118,,
ENSG00000231690,,
ENSG00000207333,,
ENSG00000234571,,
ENSG00000248459,,
ENSG00000224361,,
ENSG00000239082,,
ENSG00000207041,ENSOANG00000016280,ortholog_one2one
ENSG00000251078,,
ENSG00000255856,,
ENSG00000207601,,
ENSG00000273213,,
ENSG00000226272,,
ENSG00000233574,,
ENSG00000251470,,
ENSG00000222326,,
ENSG00000230186,,
ENSG00000236173,,
ENSG00000112419,ENSOANG00000008851,ortholog_one2one
ENSG00000223726,,
ENSG00000200898,,
ENSG00000252209,ENSOANG00000019211,ortholog_one2many
ENSG00000244176,,
ENSG00000230280,,
ENSG00000232197,,
ENSG00000268074,,
ENSG00000109466,ENSOANG00000014478,ortholog_one2one
ENSG00000228993,,
ENSG00000213658,,
ENSG00000229229,,
ENSG00000256546,,
ENSG00000260338,,
ENSG00000254424,,
ENSG00000226741,,
ENSG00000214925,,
ENSG00000215996,,
ENSG00000171357,,
ENSG00000144152,ENSOANG00000012046,ortholog_one2many
ENSG00000144152,ENSOANG00000030931,ortholog_one2many
ENSG00000144152,ENSOANG00000030638,ortholog_one2many
ENSG00000273100,,
ENSG00000272699,,
ENSG00000248863,,
ENSG00000212544,,
ENSG00000251419,,
ENSG00000199471,,
ENSG00000255553,,
ENSG00000239255,,
ENSG00000232049,,
ENSG00000271594,,
ENSG00000230650,,
ENSG00000218716,,
ENSG00000219565,,
ENSG00000234761,,
ENSG00000221257,,
ENSG00000268544,,
ENSG00000270440,,
ENSG00000239005,ENSOANG00000027688,ortholog_many2many
ENSG00000239005,ENSOANG00000027656,ortholog_many2many
ENSG00000236607,,
ENSG00000181260,,
ENSG00000226331,,
ENSG00000230051,,
ENSG00000240861,,
ENSG00000224606,,
ENSG00000249302,,
ENSG00000188428,ENSOANG00000007179,ortholog_one2many
ENSG00000188626,ENSOANG00000010073,ortholog_one2many
ENSG00000257180,,
ENSG00000231547,,
ENSG00000253899,,
ENSG00000254404,,
ENSG00000272717,,
ENSG00000235035,,
ENSG00000137876,ENSOANG00000028838,ortholog_one2one
ENSG00000270945,,
ENSG00000227880,,
ENSG00000266023,,
ENSG00000200291,,
ENSG00000230960,,
ENSG00000255213,,
ENSG00000268421,,
ENSG00000239500,,
ENSG00000258260,,
ENSG00000261268,,
ENSG00000234775,,
ENSG00000228984,,
ENSG00000249301,,
ENSG00000262904,,
ENSG00000260835,,
ENSG00000223853,,
ENSG00000116030,ENSOANG00000008347,ortholog_one2one
ENSG00000269501,,
ENSG00000271820,,
ENSG00000255118,,
ENSG00000257303,,
ENSG00000224671,,
ENSG00000259963,,
ENSG00000179104,ENSOANG00000015210,ortholog_one2one
ENSG00000231559,,
ENSG00000267034,,
ENSG00000249634,,
ENSG00000221623,,
ENSG00000263661,,
ENSG00000201533,,
ENSG00000252080,,
ENSG00000253888,,
ENSG00000254454,,
ENSG00000228034,,
ENSG00000178458,,
ENSG00000218872,,
ENSG00000261458,,
ENSG00000240253,,
ENSG00000227508,,
ENSG00000257740,,
ENSG00000200869,,
ENSG00000224027,,
ENSG00000236523,,
ENSG00000133812,ENSOANG00000005856,ortholog_one2many
ENSG00000133812,ENSOANG00000005857,ortholog_one2many
ENSG00000230789,,
ENSG00000108826,ENSOANG00000030806,ortholog_one2one
ENSG00000212189,,
ENSG00000252233,,
ENSG00000237458,,
ENSG00000252206,,
ENSG00000237732,,
ENSG00000240419,,
ENSG00000227838,,
ENSG00000175772,,
ENSG00000250698,,
ENSG00000265696,,
ENSG00000185087,,
ENSG00000248684,,
ENSG00000259099,,
ENSG00000255126,,
ENSG00000224293,,
ENSG00000271234,,
ENSG00000252405,,
ENSG00000264164,,
ENSG00000164167,ENSOANG00000006895,ortholog_one2many
ENSG00000164167,ENSOANG00000006894,ortholog_one2many
ENSG00000119778,ENSOANG00000007622,ortholog_one2one
ENSG00000247033,,
ENSG00000228834,,
ENSG00000235170,,
ENSG00000261198,,
ENSG00000252300,,
ENSG00000231386,,
ENSG00000105696,ENSOANG00000005748,ortholog_one2one
ENSG00000188089,ENSOANG00000030065,ortholog_one2many
ENSG00000188089,ENSOANG00000000252,ortholog_one2many
ENSG00000234770,,
ENSG00000255446,,
ENSG00000266245,,
ENSG00000231479,,
ENSG00000261058,,
ENSG00000231507,,
ENSG00000252138,ENSOANG00000017857,ortholog_one2many
ENSG00000228367,,
ENSG00000173838,ENSOANG00000009420,ortholog_one2one
ENSG00000108001,ENSOANG00000012326,ortholog_one2one
ENSG00000196951,,
ENSG00000230290,,
ENSG00000231579,,
ENSG00000261003,,
ENSG00000260289,,
ENSG00000238861,,
ENSG00000213318,,
ENSG00000271730,,
ENSG00000249429,,
ENSG00000231495,,
ENSG00000228182,,
ENSG00000250659,,
ENSG00000222109,,
ENSG00000266379,,
ENSG00000223349,,
ENSG00000226169,,
ENSG00000163219,ENSOANG00000031521,ortholog_one2many
ENSG00000163219,ENSOANG00000002176,ortholog_one2many
ENSG00000163219,ENSOANG00000028496,ortholog_one2many
ENSG00000199944,,
ENSG00000257058,,
ENSG00000260003,,
ENSG00000234570,,
ENSG00000226065,,
ENSG00000265013,,
ENSG00000233908,,
ENSG00000237751,,
ENSG00000254964,,
ENSG00000229797,,
ENSG00000233791,,
ENSG00000240338,,
ENSG00000206597,ENSOANG00000018811,ortholog_many2many
ENSG00000206597,ENSOANG00000018542,ortholog_many2many
ENSG00000261319,,
ENSG00000133895,ENSOANG00000009528,ortholog_one2one
ENSG00000222314,,
ENSG00000219700,,
ENSG00000249777,,
ENSG00000249754,,
ENSG00000267811,,
ENSG00000005302,ENSOANG00000002623,ortholog_one2one
ENSG00000264844,,
ENSG00000228882,,
ENSG00000233368,,
ENSG00000175315,ENSOANG00000031932,ortholog_one2one
ENSG00000230823,,
ENSG00000260058,,
ENSG00000270989,,
ENSG00000229569,,
ENSG00000269176,,
ENSG00000234524,,
ENSG00000269614,,
ENSG00000200822,,
ENSG00000241923,,
ENSG00000251667,,
ENSG00000202300,ENSOANG00000018309,ortholog_one2one
ENSG00000203496,,
ENSG00000269463,,
ENSG00000235426,,
ENSG00000259819,,
ENSG00000228670,,
ENSG00000229652,,
ENSG00000229801,,
ENSG00000260379,,
ENSG00000263369,,
ENSG00000235954,,
ENSG00000135077,ENSOANG00000021408,ortholog_one2many
ENSG00000135077,ENSOANG00000005086,ortholog_one2many
ENSG00000239064,ENSOANG00000028221,ortholog_one2many
ENSG00000138160,ENSOANG00000031944,ortholog_one2one
ENSG00000259021,,
ENSG00000271588,,
ENSG00000253023,ENSOANG00000028048,ortholog_many2many
ENSG00000242102,,
ENSG00000232151,,
ENSG00000252361,,
ENSG00000241317,,
ENSG00000261066,,
ENSG00000258691,,
ENSG00000270619,,
ENSG00000251205,,
ENSG00000239322,,
ENSG00000215151,,
ENSG00000248621,,
ENSG00000264442,,
ENSG00000259084,,
ENSG00000202016,ENSOANG00000016104,ortholog_one2many
ENSG00000085999,ENSOANG00000029555,ortholog_one2one
ENSG00000243954,,
ENSG00000264567,,
ENSG00000272475,,
ENSG00000202496,,
ENSG00000256690,,
ENSG00000232503,,
ENSG00000203799,,
ENSG00000238417,,
ENSG00000249661,,
ENSG00000234285,,
ENSG00000249881,,
ENSG00000235437,,
ENSG00000236035,,
ENSG00000260764,,
ENSG00000271985,,
ENSG00000268554,,
ENSG00000002726,ENSOANG00000030387,ortholog_one2many
ENSG00000002726,ENSOANG00000012268,ortholog_one2many
ENSG00000207155,,
ENSG00000207582,ENSOANG00000016983,ortholog_one2one
ENSG00000252101,,
ENSG00000233221,,
ENSG00000222328,ENSOANG00000016472,ortholog_many2many
ENSG00000222328,ENSOANG00000016925,ortholog_many2many
ENSG00000222328,ENSOANG00000016685,ortholog_many2many
ENSG00000222328,ENSOANG00000016913,ortholog_many2many
ENSG00000222328,ENSOANG00000016740,ortholog_many2many
ENSG00000233404,,
ENSG00000248335,,
ENSG00000259999,,
ENSG00000225638,,
