Ensembl Gene ID,Gorilla Ensembl Gene ID,Homology Type
ENSG00000239118,,
ENSG00000230361,,
ENSG00000229887,,
ENSG00000234594,,
ENSG00000252301,ENSGGOG00000035682,ortholog_one2one
ENSG00000151623,ENSGGOG00000001102,ortholog_one2one
ENSG00000259870,,
ENSG00000254471,,
ENSG00000259163,,
ENSG00000184814,ENSGGOG00000027421,ortholog_one2one
ENSG00000177736,,
ENSG00000163794,ENSGGOG00000011684,ortholog_one2one
ENSG00000230600,,
ENSG00000167117,,
ENSG00000251768,ENSGGOG00000035821,ortholog_one2one
ENSG00000206302,,
ENSG00000238359,ENSGGOG00000031233,ortholog_one2one
ENSG00000249382,,
ENSG00000201523,ENSGGOG00000030317,ortholog_one2one
ENSG00000259478,,
ENSG00000224479,,
ENSG00000268584,,
ENSG00000177468,ENSGGOG00000001516,ortholog_one2one
ENSG00000212410,ENSGGOG00000031349,ortholog_one2one
ENSG00000124343,ENSGGOG00000014670,ortholog_one2one
ENSG00000254434,,
ENSG00000234717,,
ENSG00000196159,ENSGGOG00000013277,ortholog_one2one
ENSG00000213131,,
ENSG00000226786,,
ENSG00000232630,,
ENSG00000224515,,
ENSG00000255262,,
ENSG00000231158,,
ENSG00000234020,,
ENSG00000249912,,
ENSG00000232817,,
ENSG00000200146,ENSGGOG00000031533,ortholog_one2one
ENSG00000235943,,
ENSG00000235332,,
ENSG00000223416,,
ENSG00000237327,,
ENSG00000225217,,
ENSG00000255014,,
ENSG00000241911,,
ENSG00000258483,,
ENSG00000239705,,
ENSG00000214012,,
ENSG00000244273,,
ENSG00000237483,,
ENSG00000250375,,
ENSG00000261663,,
ENSG00000272791,,
ENSG00000233701,,
ENSG00000227480,,
ENSG00000255535,,
ENSG00000258437,,
ENSG00000109445,ENSGGOG00000006078,ortholog_one2one
ENSG00000167619,ENSGGOG00000024254,ortholog_one2one
ENSG00000223935,,
ENSG00000255178,,
ENSG00000252477,ENSGGOG00000035429,ortholog_one2one
ENSG00000207715,ENSGGOG00000030330,ortholog_one2one
ENSG00000214593,,
ENSG00000249111,,
ENSG00000259199,,
ENSG00000234890,,
ENSG00000215565,,
ENSG00000266265,,
ENSG00000235038,,
ENSG00000258716,,
ENSG00000260778,ENSGGOG00000034067,ortholog_one2many
ENSG00000260778,ENSGGOG00000033487,ortholog_one2many
ENSG00000199780,ENSGGOG00000034123,ortholog_one2one
ENSG00000171408,ENSGGOG00000014471,ortholog_one2one
ENSG00000201279,ENSGGOG00000031736,ortholog_one2one
ENSG00000254437,,
ENSG00000145979,ENSGGOG00000003826,ortholog_one2one
ENSG00000244451,,
ENSG00000271848,,
ENSG00000243398,,
ENSG00000200201,ENSGGOG00000032673,ortholog_one2one
ENSG00000243723,,
ENSG00000249392,,
ENSG00000222361,ENSGGOG00000035415,ortholog_one2one
ENSG00000200554,ENSGGOG00000030679,ortholog_one2one
ENSG00000238686,ENSGGOG00000028787,ortholog_many2many
ENSG00000251721,,
ENSG00000266212,,
ENSG00000213315,,
ENSG00000254747,,
ENSG00000231586,,
ENSG00000230546,,
ENSG00000188293,ENSGGOG00000011461,ortholog_one2one
ENSG00000227845,,
ENSG00000251934,ENSGGOG00000035307,ortholog_one2one
ENSG00000259611,,
ENSG00000249892,,
ENSG00000227331,,
ENSG00000220744,,
ENSG00000217314,,
ENSG00000233216,,
ENSG00000248702,,
ENSG00000238304,ENSGGOG00000036058,ortholog_one2one
ENSG00000271133,,
ENSG00000258884,,
ENSG00000250404,,
ENSG00000266643,,
ENSG00000161326,ENSGGOG00000024300,ortholog_one2one
ENSG00000224260,,
ENSG00000255358,,
ENSG00000258491,,
ENSG00000242288,,
ENSG00000270209,,
ENSG00000255316,,
ENSG00000201676,ENSGGOG00000029148,ortholog_one2one
ENSG00000264004,,
ENSG00000204380,,
ENSG00000259266,,
ENSG00000243845,,
ENSG00000252644,ENSGGOG00000034395,ortholog_one2one
ENSG00000240549,,
ENSG00000201775,ENSGGOG00000029531,ortholog_one2one
ENSG00000137033,ENSGGOG00000001464,ortholog_one2one
ENSG00000228661,,
ENSG00000264128,,
ENSG00000243445,,
ENSG00000227068,,
ENSG00000221102,,
ENSG00000171103,ENSGGOG00000015954,ortholog_one2one
ENSG00000216027,ENSGGOG00000034589,ortholog_one2one
ENSG00000200957,ENSGGOG00000033641,ortholog_one2one
ENSG00000207513,ENSGGOG00000029409,ortholog_one2many
ENSG00000185839,,
ENSG00000266343,,
ENSG00000249066,,
ENSG00000255220,,
ENSG00000229368,,
ENSG00000214761,,
ENSG00000270701,,
ENSG00000237404,,
ENSG00000260810,,
ENSG00000200753,ENSGGOG00000031331,ortholog_one2one
ENSG00000264742,,
ENSG00000228586,,
ENSG00000220522,,
ENSG00000248237,,
ENSG00000118503,ENSGGOG00000003334,ortholog_one2one
ENSG00000233911,,
ENSG00000179460,,
ENSG00000236698,,
ENSG00000245832,,
ENSG00000234211,,
ENSG00000224463,,
ENSG00000241439,,
ENSG00000128731,ENSGGOG00000012785,ortholog_one2one
ENSG00000231675,,
ENSG00000227116,,
ENSG00000222168,ENSGGOG00000031388,ortholog_one2one
ENSG00000265829,ENSGGOG00000030443,ortholog_one2one
ENSG00000130701,ENSGGOG00000000119,ortholog_one2one
ENSG00000238098,,
ENSG00000264081,,
ENSG00000270062,,
ENSG00000248607,,
ENSG00000272412,,
ENSG00000243792,,
ENSG00000240152,,
ENSG00000269353,,
ENSG00000234807,,
ENSG00000173575,ENSGGOG00000015677,ortholog_one2one
ENSG00000265911,,
ENSG00000229582,,
ENSG00000271227,,
ENSG00000220694,,
ENSG00000258843,,
ENSG00000175773,,
ENSG00000213075,,
ENSG00000266389,,
ENSG00000228412,,
ENSG00000231525,,
ENSG00000251491,,
ENSG00000250012,,
ENSG00000166839,ENSGGOG00000003179,ortholog_one2one
ENSG00000212534,ENSGGOG00000029175,ortholog_one2one
ENSG00000237674,,
ENSG00000265975,,
ENSG00000211934,ENSGGOG00000026832,ortholog_one2one
ENSG00000271816,,
ENSG00000143970,ENSGGOG00000011013,ortholog_one2one
ENSG00000264110,,
ENSG00000232413,,
ENSG00000252945,ENSGGOG00000035672,ortholog_one2one
ENSG00000241261,,
ENSG00000249106,,
ENSG00000212309,ENSGGOG00000031258,ortholog_one2one
ENSG00000272226,,
ENSG00000213908,,
ENSG00000188668,,
ENSG00000254511,,
ENSG00000258687,,
ENSG00000268869,,
ENSG00000250218,,
ENSG00000271852,,
ENSG00000262966,,
ENSG00000228392,,
ENSG00000231740,,
ENSG00000205682,,
ENSG00000252592,ENSGGOG00000036041,ortholog_one2one
ENSG00000203814,,
ENSG00000255155,,
ENSG00000258745,,
ENSG00000219284,,
ENSG00000238317,,
ENSG00000087095,ENSGGOG00000010535,ortholog_one2one
ENSG00000223866,,
ENSG00000222300,ENSGGOG00000029694,ortholog_one2one
ENSG00000270143,,
ENSG00000255246,,
ENSG00000226439,,
ENSG00000264275,,
ENSG00000108100,ENSGGOG00000004406,ortholog_one2one
ENSG00000243667,,
ENSG00000232453,,
ENSG00000213189,,
ENSG00000263708,,
ENSG00000236616,,
ENSG00000211935,ENSGGOG00000024961,ortholog_one2one
ENSG00000226261,,
ENSG00000253079,ENSGGOG00000035550,ortholog_one2one
ENSG00000272020,ENSGGOG00000032927,ortholog_one2one
ENSG00000010030,ENSGGOG00000002074,ortholog_one2one
ENSG00000272140,,
ENSG00000270802,,
ENSG00000218187,,
ENSG00000264831,,
ENSG00000227097,,
ENSG00000199595,ENSGGOG00000031322,ortholog_one2one
ENSG00000252985,ENSGGOG00000035684,ortholog_one2one
ENSG00000225751,,
ENSG00000246022,,
ENSG00000241347,,
ENSG00000255352,,
ENSG00000233721,,
ENSG00000202169,ENSGGOG00000036107,ortholog_many2many
ENSG00000143878,ENSGGOG00000013200,ortholog_one2one
ENSG00000227591,,
ENSG00000202029,ENSGGOG00000032708,ortholog_one2one
ENSG00000260212,,
ENSG00000226889,,
ENSG00000226878,,
ENSG00000228121,,
ENSG00000273218,,
ENSG00000226078,,
ENSG00000229700,,
ENSG00000173039,ENSGGOG00000011810,ortholog_one2one
ENSG00000255382,,
ENSG00000268189,,
ENSG00000248249,,
ENSG00000221768,ENSGGOG00000031711,ortholog_many2many
ENSG00000229808,,
ENSG00000211936,,
ENSG00000184432,ENSGGOG00000005780,ortholog_one2one
ENSG00000252072,,
ENSG00000217228,,
ENSG00000236136,,
ENSG00000248692,,
ENSG00000165732,ENSGGOG00000005065,ortholog_one2one
ENSG00000221173,ENSGGOG00000033793,ortholog_one2one
ENSG00000262815,,
ENSG00000230812,,
ENSG00000224005,,
ENSG00000036257,ENSGGOG00000007447,ortholog_one2one
ENSG00000254842,,
ENSG00000272966,,
ENSG00000223642,,
ENSG00000269782,,
ENSG00000255063,,
ENSG00000219699,,
ENSG00000250372,,
ENSG00000263051,,
ENSG00000227803,,
ENSG00000219451,,
ENSG00000242696,,
ENSG00000232222,,
ENSG00000224842,,
ENSG00000236012,,
ENSG00000269765,,
ENSG00000263860,,
ENSG00000271851,,
ENSG00000273456,,
ENSG00000241183,,
ENSG00000237684,,
ENSG00000242338,,
ENSG00000240869,,
ENSG00000227818,,
ENSG00000253522,ENSGGOG00000032496,ortholog_one2one
ENSG00000250934,,
ENSG00000253452,,
ENSG00000252949,,
ENSG00000270915,,
ENSG00000203706,,
ENSG00000183598,ENSGGOG00000023166,ortholog_one2many
ENSG00000241654,,
ENSG00000264242,,
ENSG00000236922,,
ENSG00000264130,ENSGGOG00000033680,ortholog_one2one
ENSG00000266144,,
ENSG00000224707,,
ENSG00000236047,,
ENSG00000254441,,
ENSG00000241042,,
ENSG00000201516,ENSGGOG00000029116,ortholog_one2one
ENSG00000247228,,
ENSG00000227094,,
ENSG00000211937,ENSGGOG00000025547,ortholog_one2one
ENSG00000222431,ENSGGOG00000033706,ortholog_one2one
ENSG00000251448,,
ENSG00000248980,,
ENSG00000102981,ENSGGOG00000003886,ortholog_one2one
ENSG00000102030,ENSGGOG00000009788,ortholog_one2one
ENSG00000272895,,
ENSG00000235215,,
ENSG00000201683,ENSGGOG00000035355,ortholog_one2one
ENSG00000202304,ENSGGOG00000033965,ortholog_one2one
ENSG00000252262,ENSGGOG00000035403,ortholog_one2one
ENSG00000243510,,
ENSG00000270893,,
ENSG00000225832,,
ENSG00000225046,,
ENSG00000207729,ENSGGOG00000029953,ortholog_one2one
ENSG00000131238,ENSGGOG00000025819,ortholog_one2one
ENSG00000255455,,
ENSG00000227179,,
ENSG00000269516,,
ENSG00000227945,,
ENSG00000237352,,
ENSG00000213492,,
ENSG00000249833,,
ENSG00000225369,,
ENSG00000226856,,
ENSG00000227243,,
ENSG00000248480,,
ENSG00000207117,ENSGGOG00000032039,ortholog_one2one
ENSG00000183941,,
ENSG00000242673,,
ENSG00000253524,,
ENSG00000227941,,
ENSG00000228972,,
ENSG00000248388,,
ENSG00000224152,,
ENSG00000233848,,
ENSG00000238995,ENSGGOG00000031507,ortholog_one2one
ENSG00000221516,,
ENSG00000224609,,
ENSG00000261145,,
ENSG00000225405,,
ENSG00000229565,,
ENSG00000228110,,
ENSG00000182404,,
ENSG00000242279,,
ENSG00000236129,,
ENSG00000259788,,
ENSG00000266775,,
ENSG00000229702,,
ENSG00000224733,,
ENSG00000238010,,
ENSG00000272574,,
ENSG00000268101,,
ENSG00000249458,,
ENSG00000252046,ENSGGOG00000035548,ortholog_one2one
ENSG00000251463,,
ENSG00000207389,ENSGGOG00000030301,ortholog_many2many
ENSG00000118960,,
ENSG00000227125,,
ENSG00000123124,ENSGGOG00000014988,ortholog_one2one
ENSG00000087460,ENSGGOG00000002843,ortholog_one2one
ENSG00000265237,,
ENSG00000259928,,
ENSG00000254698,,
ENSG00000255500,,
ENSG00000226266,,
ENSG00000227089,,
ENSG00000243173,,
ENSG00000166477,ENSGGOG00000008181,ortholog_one2one
ENSG00000227112,,
ENSG00000185522,ENSGGOG00000015450,ortholog_one2one
ENSG00000223619,,
ENSG00000253687,,
ENSG00000250263,,
ENSG00000254522,,
ENSG00000227684,,
ENSG00000237612,,
ENSG00000241344,,
ENSG00000261556,,
ENSG00000196865,ENSGGOG00000015188,ortholog_one2one
ENSG00000255042,,
ENSG00000239192,,
ENSG00000231754,,
ENSG00000230739,,
ENSG00000222859,,
ENSG00000270457,,
ENSG00000269893,ENSGGOG00000029543,ortholog_one2one
ENSG00000213130,,
ENSG00000233455,,
ENSG00000250249,,
ENSG00000231870,,
ENSG00000196296,ENSGGOG00000008480,ortholog_one2one
ENSG00000254391,,
ENSG00000271299,,
ENSG00000249084,,
ENSG00000266150,,
ENSG00000231698,,
ENSG00000226883,,
ENSG00000254309,,
ENSG00000200972,ENSGGOG00000031709,ortholog_one2one
ENSG00000269909,,
ENSG00000250131,,
ENSG00000233888,,
ENSG00000258910,,
ENSG00000231816,,
ENSG00000220771,,
ENSG00000270936,,
ENSG00000252663,,
ENSG00000266005,,
ENSG00000255001,,
ENSG00000207221,,
ENSG00000248847,,
ENSG00000238328,ENSGGOG00000029972,ortholog_one2one
ENSG00000253504,,
ENSG00000268529,,
ENSG00000230783,,
ENSG00000259320,,
ENSG00000235433,,
ENSG00000254518,,
ENSG00000227259,,
ENSG00000224668,,
ENSG00000254384,,
ENSG00000201931,ENSGGOG00000032136,ortholog_one2one
ENSG00000253417,,
ENSG00000265839,,
ENSG00000227055,,
ENSG00000259041,,
ENSG00000221499,ENSGGOG00000033197,ortholog_many2many
ENSG00000248336,,
ENSG00000253685,,
ENSG00000186715,,
ENSG00000265535,,
ENSG00000234988,,
ENSG00000251416,,
ENSG00000265085,,
ENSG00000252465,ENSGGOG00000035580,ortholog_one2one
ENSG00000229332,,
ENSG00000253610,,
ENSG00000111331,ENSGGOG00000008139,ortholog_one2one
ENSG00000259507,,
ENSG00000221002,ENSGGOG00000033012,ortholog_one2one
ENSG00000234233,,
ENSG00000180673,,
ENSG00000246067,,
ENSG00000263948,,
ENSG00000254840,,
ENSG00000259094,,
ENSG00000238242,,
ENSG00000266403,ENSGGOG00000028788,ortholog_one2many
ENSG00000259424,,
ENSG00000221930,,
ENSG00000244372,,
ENSG00000272168,,
ENSG00000250329,,
ENSG00000223622,,
ENSG00000234004,,
ENSG00000228487,,
ENSG00000253403,,
ENSG00000170777,ENSGGOG00000002017,ortholog_one2one
ENSG00000251504,,
ENSG00000232337,,
ENSG00000251055,,
ENSG00000226476,,
ENSG00000206982,ENSGGOG00000030928,ortholog_one2one
ENSG00000264480,,
ENSG00000237542,,
ENSG00000224476,,
ENSG00000231442,,
ENSG00000264833,,
ENSG00000238938,ENSGGOG00000031592,ortholog_one2one
ENSG00000259621,,
ENSG00000231252,,
ENSG00000118990,,
ENSG00000224467,,
ENSG00000226034,,
ENSG00000220110,,
ENSG00000159086,ENSGGOG00000016944,ortholog_one2one
ENSG00000257213,,
ENSG00000250775,,
ENSG00000227667,,
ENSG00000207290,ENSGGOG00000029649,ortholog_one2one
ENSG00000259475,,
ENSG00000229867,,
ENSG00000248634,,
ENSG00000183624,ENSGGOG00000016921,ortholog_one2one
ENSG00000206871,ENSGGOG00000029985,ortholog_one2one
ENSG00000252104,ENSGGOG00000035734,ortholog_one2one
ENSG00000252388,ENSGGOG00000035676,ortholog_one2one
ENSG00000233134,,
ENSG00000254320,,
ENSG00000253000,ENSGGOG00000035641,ortholog_one2one
ENSG00000235724,,
ENSG00000234169,,
ENSG00000229369,,
ENSG00000115204,ENSGGOG00000022950,ortholog_one2one
ENSG00000250768,,
ENSG00000237928,,
ENSG00000261054,,
ENSG00000241877,,
ENSG00000226060,,
ENSG00000232892,,
ENSG00000223562,,
ENSG00000225103,,
ENSG00000254173,,
ENSG00000253363,,
ENSG00000264423,,
ENSG00000250591,,
ENSG00000264563,,
ENSG00000201727,,
ENSG00000214883,,
ENSG00000267135,,
ENSG00000261616,,
ENSG00000231013,,
ENSG00000269652,,
ENSG00000212191,ENSGGOG00000031739,ortholog_one2one
ENSG00000228488,,
ENSG00000226986,,
ENSG00000225755,,
ENSG00000259921,,
ENSG00000250839,,
ENSG00000202200,ENSGGOG00000035866,ortholog_one2one
ENSG00000225067,,
ENSG00000239868,,
ENSG00000265691,,
ENSG00000206069,ENSGGOG00000028354,ortholog_one2one
ENSG00000244708,,
ENSG00000264771,,
ENSG00000250993,,
ENSG00000251430,,
ENSG00000268987,,
ENSG00000232034,,
ENSG00000271677,,
ENSG00000220884,,
ENSG00000259706,,
ENSG00000251385,,
ENSG00000268475,,
ENSG00000248921,,
ENSG00000221488,ENSGGOG00000032570,ortholog_one2one
ENSG00000241221,,
ENSG00000249421,,
ENSG00000201474,ENSGGOG00000033267,ortholog_one2one
ENSG00000260948,,
ENSG00000245526,ENSGGOG00000030483,ortholog_one2one
ENSG00000271833,,
ENSG00000233209,,
ENSG00000199985,ENSGGOG00000035977,ortholog_one2one
ENSG00000251025,,
ENSG00000254186,,
ENSG00000227403,,
ENSG00000233337,,
ENSG00000267107,,
ENSG00000219491,,
ENSG00000230140,,
ENSG00000230375,,
ENSG00000266951,,
ENSG00000153363,,
ENSG00000232995,,
ENSG00000254351,,
ENSG00000124440,ENSGGOG00000007551,ortholog_one2one
ENSG00000130700,ENSGGOG00000000120,ortholog_one2one
ENSG00000133063,ENSGGOG00000011183,ortholog_one2one
ENSG00000264637,,
ENSG00000265553,,
ENSG00000265211,,
ENSG00000243960,,
ENSG00000201302,ENSGGOG00000030268,ortholog_one2one
ENSG00000255078,,
ENSG00000263380,,
ENSG00000238188,,
ENSG00000222303,,
ENSG00000251680,,
ENSG00000250061,,
ENSG00000227454,,
ENSG00000200788,ENSGGOG00000032092,ortholog_one2one
ENSG00000270742,,
ENSG00000249883,,
ENSG00000226881,,
ENSG00000199890,ENSGGOG00000033773,ortholog_one2one
ENSG00000264329,,
ENSG00000243503,,
ENSG00000255349,,
ENSG00000268034,,
ENSG00000200360,ENSGGOG00000029249,ortholog_one2one
ENSG00000255503,,
ENSG00000248197,,
ENSG00000266637,,
ENSG00000265856,,
ENSG00000254038,,
ENSG00000231346,,
ENSG00000238190,,
ENSG00000255010,,
ENSG00000227547,,
ENSG00000258798,,
ENSG00000255495,,
ENSG00000225813,,
ENSG00000237853,,
ENSG00000222515,ENSGGOG00000035581,ortholog_many2many
ENSG00000269800,,
ENSG00000223947,,
ENSG00000228659,,
ENSG00000248770,,
ENSG00000260455,,
ENSG00000174197,ENSGGOG00000001640,ortholog_one2one
ENSG00000254965,,
ENSG00000258446,,
ENSG00000254527,,
ENSG00000229326,,
ENSG00000266070,,
ENSG00000221562,ENSGGOG00000033229,ortholog_one2one
ENSG00000249460,,
ENSG00000232320,,
ENSG00000219642,,
ENSG00000253650,,
ENSG00000199455,ENSGGOG00000029441,ortholog_one2one
ENSG00000219404,,
ENSG00000203811,ENSGGOG00000023742,ortholog_many2many
ENSG00000260095,,
ENSG00000230671,,
ENSG00000268295,,
ENSG00000227493,,
ENSG00000215867,,
ENSG00000237215,,
ENSG00000254464,,
ENSG00000225356,,
ENSG00000271532,,
ENSG00000233311,,
ENSG00000268355,,
ENSG00000253123,,
ENSG00000221590,ENSGGOG00000029617,ortholog_one2one
ENSG00000260874,,
ENSG00000261568,,
ENSG00000264551,,
ENSG00000186526,,
ENSG00000255051,,
ENSG00000237333,,
ENSG00000248610,,
ENSG00000271924,ENSGGOG00000036047,ortholog_one2many
ENSG00000271924,ENSGGOG00000035975,ortholog_one2many
ENSG00000251336,,
ENSG00000223920,,
ENSG00000163328,ENSGGOG00000004876,ortholog_one2one
ENSG00000260049,,
ENSG00000258774,,
ENSG00000252535,ENSGGOG00000035035,ortholog_many2many
ENSG00000225032,,
ENSG00000224076,,
ENSG00000253746,,
ENSG00000114670,ENSGGOG00000002547,ortholog_one2one
ENSG00000254623,,
ENSG00000154608,,
ENSG00000254769,,
ENSG00000223643,,
ENSG00000270164,,
ENSG00000271200,,
ENSG00000241198,,
ENSG00000228772,,
ENSG00000237793,,
ENSG00000230926,,
ENSG00000200575,ENSGGOG00000034423,ortholog_one2one
ENSG00000259895,,
ENSG00000256211,,
ENSG00000204427,ENSGGOG00000009970,ortholog_one2one
ENSG00000258962,,
ENSG00000212360,ENSGGOG00000031107,ortholog_one2one
ENSG00000201028,ENSGGOG00000034418,ortholog_one2one
ENSG00000233358,,
ENSG00000237756,,
ENSG00000260293,,
ENSG00000255560,,
ENSG00000251621,,
ENSG00000230317,,
ENSG00000236646,,
ENSG00000253161,,
ENSG00000236809,,
ENSG00000215339,,
ENSG00000265860,,
ENSG00000254676,,
ENSG00000227811,,
ENSG00000183558,ENSGGOG00000016582,ortholog_one2many
ENSG00000266232,,
ENSG00000252740,ENSGGOG00000035379,ortholog_one2one
ENSG00000218476,,
ENSG00000272902,,
ENSG00000230239,,
ENSG00000197077,ENSGGOG00000011414,ortholog_one2many
ENSG00000255312,,
ENSG00000226121,,
ENSG00000261252,,
ENSG00000225122,,
ENSG00000212283,ENSGGOG00000030941,ortholog_one2one
ENSG00000238137,,
ENSG00000222421,ENSGGOG00000035122,ortholog_one2one
ENSG00000242860,,
ENSG00000232790,,
ENSG00000206353,,
ENSG00000230845,,
ENSG00000263954,,
ENSG00000222296,ENSGGOG00000029734,ortholog_many2many
ENSG00000147854,ENSGGOG00000008853,ortholog_one2one
ENSG00000263908,,
ENSG00000240761,,
ENSG00000238570,ENSGGOG00000034132,ortholog_one2one
ENSG00000264857,,
ENSG00000223649,,
ENSG00000237610,,
ENSG00000234204,,
ENSG00000226946,,
ENSG00000207394,ENSGGOG00000034331,ortholog_one2one
ENSG00000200327,ENSGGOG00000029452,ortholog_one2one
ENSG00000254432,,
ENSG00000105429,ENSGGOG00000000758,ortholog_one2one
ENSG00000252514,ENSGGOG00000036033,ortholog_one2one
ENSG00000247137,,
ENSG00000237217,,
ENSG00000200042,ENSGGOG00000030251,ortholog_one2one
ENSG00000268027,,
ENSG00000235743,,
ENSG00000212527,ENSGGOG00000028827,ortholog_one2one
ENSG00000235716,,
ENSG00000226058,,
ENSG00000261314,,
ENSG00000260711,,
ENSG00000263811,,
ENSG00000252554,ENSGGOG00000035040,ortholog_one2one
ENSG00000228289,,
ENSG00000233579,,
ENSG00000223863,,
ENSG00000228792,,
ENSG00000234088,,
ENSG00000271377,,
ENSG00000232558,,
ENSG00000233351,,
ENSG00000219453,,
ENSG00000249312,,
ENSG00000253046,,
ENSG00000222455,ENSGGOG00000032151,ortholog_one2one
ENSG00000212538,ENSGGOG00000030517,ortholog_one2one
ENSG00000232479,,
ENSG00000187537,ENSGGOG00000016729,ortholog_many2many
ENSG00000090686,ENSGGOG00000004749,ortholog_one2one
ENSG00000228549,ENSGGOG00000028939,ortholog_many2many
ENSG00000228549,ENSGGOG00000035449,ortholog_many2many
ENSG00000228549,ENSGGOG00000032205,ortholog_many2many
ENSG00000228549,ENSGGOG00000030572,ortholog_many2many
ENSG00000228549,ENSGGOG00000028881,ortholog_many2many
ENSG00000259020,,
ENSG00000234732,,
ENSG00000260101,,
ENSG00000056998,ENSGGOG00000007538,ortholog_one2one
ENSG00000227764,,
ENSG00000225719,,
ENSG00000254777,,
ENSG00000108306,ENSGGOG00000009694,ortholog_one2one
ENSG00000237556,,
ENSG00000226149,,
ENSG00000105655,ENSGGOG00000016939,ortholog_one2one
ENSG00000257524,,
ENSG00000203812,ENSGGOG00000016582,ortholog_one2many
ENSG00000172352,,
ENSG00000248769,,
ENSG00000218512,,
ENSG00000230918,,
ENSG00000237650,,
ENSG00000270664,,
ENSG00000237926,,
ENSG00000223826,,
ENSG00000271147,,
ENSG00000239736,,
ENSG00000249449,,
ENSG00000229151,,
ENSG00000186973,ENSGGOG00000010892,ortholog_one2one
ENSG00000252414,ENSGGOG00000035590,ortholog_one2one
ENSG00000232994,,
ENSG00000231445,,
ENSG00000185903,,
ENSG00000220748,,
ENSG00000227028,,
ENSG00000249418,,
ENSG00000222080,,
ENSG00000224674,,
ENSG00000202059,ENSGGOG00000031737,ortholog_one2one
ENSG00000226530,,
ENSG00000233694,,
ENSG00000130656,ENSGGOG00000024685,ortholog_one2one
ENSG00000211996,ENSGGOG00000031431,ortholog_many2many
ENSG00000236686,,
ENSG00000237227,,
ENSG00000224763,,
ENSG00000228513,,
ENSG00000223889,,
ENSG00000199849,ENSGGOG00000031692,ortholog_one2one
ENSG00000218689,,
ENSG00000233397,,
ENSG00000229082,,
ENSG00000224611,,
ENSG00000219582,,
ENSG00000237549,,
ENSG00000213070,,
ENSG00000238142,,
ENSG00000234766,,
ENSG00000227305,,
ENSG00000239653,,
ENSG00000253388,,
ENSG00000231437,,
ENSG00000244192,,
ENSG00000236841,,
ENSG00000154217,ENSGGOG00000006342,ortholog_one2one
ENSG00000225124,,
ENSG00000251830,ENSGGOG00000035170,ortholog_one2one
ENSG00000200174,ENSGGOG00000031935,ortholog_one2one
ENSG00000013275,ENSGGOG00000000920,ortholog_one2one
ENSG00000242610,,
ENSG00000271843,,
ENSG00000202050,ENSGGOG00000033838,ortholog_one2one
ENSG00000204196,,
ENSG00000234387,,
ENSG00000201153,ENSGGOG00000030823,ortholog_one2one
ENSG00000232556,,
ENSG00000253414,,
ENSG00000231057,,
ENSG00000244335,,
ENSG00000178826,ENSGGOG00000010185,ortholog_one2one
ENSG00000235241,,
ENSG00000269266,,
ENSG00000270549,,
ENSG00000218186,,
ENSG00000212312,ENSGGOG00000032564,ortholog_one2one
ENSG00000243410,,
ENSG00000207082,ENSGGOG00000030515,ortholog_one2one
ENSG00000232725,,
ENSG00000011426,ENSGGOG00000001712,ortholog_one2one
ENSG00000213703,,
ENSG00000164520,ENSGGOG00000009347,ortholog_one2one
ENSG00000207005,ENSGGOG00000033178,ortholog_many2many
ENSG00000269887,,
ENSG00000219666,,
ENSG00000237750,,
ENSG00000272345,,
ENSG00000272181,,
ENSG00000250405,,
ENSG00000216047,,
ENSG00000234467,,
ENSG00000149948,ENSGGOG00000022966,ortholog_one2one
ENSG00000243236,,
ENSG00000272402,,
ENSG00000263979,,
ENSG00000272426,,
ENSG00000268997,,
ENSG00000254111,,
ENSG00000241111,,
ENSG00000069956,ENSGGOG00000004003,ortholog_one2one
ENSG00000198237,,
ENSG00000255397,,
ENSG00000233693,,
ENSG00000203852,ENSGGOG00000027133,ortholog_one2one
ENSG00000227426,,
ENSG00000226526,,
ENSG00000226925,,
ENSG00000224164,,
ENSG00000264041,,
ENSG00000235545,,
ENSG00000226868,,
ENSG00000259228,,
ENSG00000238285,,
ENSG00000231246,,
ENSG00000200222,ENSGGOG00000034776,ortholog_one2one
ENSG00000269354,,
ENSG00000224368,,
ENSG00000218725,,
ENSG00000252180,ENSGGOG00000035461,ortholog_one2one
ENSG00000234288,,
ENSG00000248955,,
ENSG00000189196,,
ENSG00000271917,,
ENSG00000241395,,
ENSG00000184844,,
ENSG00000256458,,
ENSG00000239111,ENSGGOG00000031693,ortholog_one2one
ENSG00000234318,,
ENSG00000204362,,
ENSG00000160959,ENSGGOG00000014334,ortholog_one2one
ENSG00000212205,ENSGGOG00000035119,ortholog_one2one
ENSG00000201987,ENSGGOG00000029401,ortholog_one2one
ENSG00000171872,ENSGGOG00000026978,ortholog_one2one
ENSG00000218806,,
ENSG00000197990,,
ENSG00000234388,,
ENSG00000205716,,
ENSG00000254290,,
ENSG00000237163,,
ENSG00000225487,,
ENSG00000259257,,
ENSG00000229258,,
ENSG00000230282,,
ENSG00000233459,,
ENSG00000252106,ENSGGOG00000031835,ortholog_one2one
ENSG00000241572,,
ENSG00000251515,,
ENSG00000266634,,
ENSG00000227218,,
ENSG00000268582,,
ENSG00000202198,ENSGGOG00000034764,ortholog_one2one
ENSG00000229537,,
ENSG00000227888,,
ENSG00000233031,,
ENSG00000261976,,
ENSG00000259590,,
ENSG00000242865,,
